SN,Symbol,Transaction No.,Buyer Broker,Seller Broker,Share Quantity,Rate(Rs),Amount(Rs),Traded Date
25,HRL,2024022905000110,42,16,10.00,615.00,"6,150.00",2024-02-29
26,HRL,2024022905000111,42,58,10.00,615.00,"6,150.00",2024-02-29
27,HRL,2024022905000112,42,39,10.00,615.00,"6,150.00",2024-02-29
28,HRL,2024022905000113,42,42,10.00,615.00,"6,150.00",2024-02-29
29,HRL,2024022905000114,42,33,20.00,615.00,"12,300.00",2024-02-29
30,HRL,2024022905000115,42,34,10.00,615.00,"6,150.00",2024-02-29
31,HRL,2024022905000116,42,52,10.00,615.00,"6,150.00",2024-02-29
32,HRL,2024022905000117,42,35,10.00,615.00,"6,150.00",2024-02-29
33,HRL,2024022905000118,77,38,20.00,614.10,"12,282.00",2024-02-29
34,HRL,2024022905000119,77,45,20.00,614.10,"12,282.00",2024-02-29
35,HRL,2024022905000120,77,45,10.00,614.10,"6,141.00",2024-02-29
36,HRL,2024022905000122,77,59,10.00,614.10,"6,141.00",2024-02-29
37,HRL,2024022905000124,57,56,10.00,614.00,"6,140.00",2024-02-29
38,HRL,2024022905000126,57,59,10.00,614.00,"6,140.00",2024-02-29
39,HRL,2024022905000138,54,41,20.00,614.10,"12,282.00",2024-02-29
40,HRL,2024022905000140,54,35,10.00,614.10,"6,141.00",2024-02-29
41,HRL,2024022905000141,54,36,10.00,614.10,"6,141.00",2024-02-29
42,HRL,2024022905000142,54,58,10.00,614.10,"6,141.00",2024-02-29
43,HRL,2024022905000143,54,57,10.00,614.10,"6,141.00",2024-02-29
44,HRL,2024022905000144,54,59,10.00,614.10,"6,141.00",2024-02-29
45,HRL,2024022905000145,54,39,10.00,614.10,"6,141.00",2024-02-29
46,HRL,2024022905000161,58,58,10.00,614.50,"6,145.00",2024-02-29
47,HRL,2024022905000166,58,58,10.00,614.50,"6,145.00",2024-02-29
48,HRL,2024022905000178,58,32,20.00,614.50,"12,290.00",2024-02-29
49,HRL,2024022905000181,58,39,10.00,614.50,"6,145.00",2024-02-29
50,HRL,2024022905000183,58,38,10.00,614.50,"6,145.00",2024-02-29
51,HRL,2024022905000185,58,49,10.00,614.50,"6,145.00",2024-02-29
52,HRL,2024022905000187,58,35,20.00,614.50,"12,290.00",2024-02-29
53,HRL,2024022905000191,58,5,65.00,614.50,"39,942.50",2024-02-29
54,HRL,2024022905000192,50,5,100.00,614.50,"61,450.00",2024-02-29
55,HRL,2024022905000193,57,39,10.00,614.00,"6,140.00",2024-02-29
56,HRL,2024022905000200,57,19,10.00,614.00,"6,140.00",2024-02-29
57,HRL,2024022905000201,57,5,10.00,614.00,"6,140.00",2024-02-29
58,HRL,2024022905000202,49,5,35.00,614.00,"21,490.00",2024-02-29
59,HRL,2024022905000207,49,34,10.00,614.00,"6,140.00",2024-02-29
60,HRL,2024022905000208,49,1,20.00,614.00,"12,280.00",2024-02-29
61,HRL,2024022905000210,49,38,20.00,614.00,"12,280.00",2024-02-29
62,HRL,2024022905000212,49,17,15.00,614.00,"9,210.00",2024-02-29
63,HRL,2024022905000215,51,29,10.00,612.60,"6,126.00",2024-02-29
64,HRL,2024022905000220,78,14,10.00,612.70,"6,127.00",2024-02-29
65,HRL,2024022905000223,78,58,10.00,612.70,"6,127.00",2024-02-29
66,HRL,2024022905000224,78,53,10.00,612.70,"6,127.00",2024-02-29
67,HRL,2024022905000229,78,35,65.00,612.70,"39,825.50",2024-02-29
68,HRL,2024022905000230,78,58,10.00,612.70,"6,127.00",2024-02-29
69,HRL,2024022905000235,78,49,10.00,612.70,"6,127.00",2024-02-29
70,HRL,2024022905000236,78,39,20.00,612.70,"12,254.00",2024-02-29
71,HRL,2024022905000237,78,52,10.00,612.70,"6,127.00",2024-02-29
72,HRL,2024022905000242,78,58,10.00,612.70,"6,127.00",2024-02-29
73,HRL,2024022905000243,78,16,10.00,612.70,"6,127.00",2024-02-29
74,HRL,2024022905000247,78,35,35.00,612.70,"21,444.50",2024-02-29
75,HRL,2024022905000248,13,35,10.00,612.70,"6,127.00",2024-02-29
76,HRL,2024022905000249,13,4,10.00,613.00,"6,130.00",2024-02-29
77,HRL,2024022905000251,51,28,10.00,612.60,"6,126.00",2024-02-29
78,HRL,2024022905000253,14,42,10.00,612.10,"6,121.00",2024-02-29
79,HRL,2024022905000256,14,34,30.00,612.10,"18,363.00",2024-02-29
80,HRL,2024022905000259,45,58,70.00,612.00,"42,840.00",2024-02-29
81,HRL,2024022905000260,18,58,90.00,612.00,"55,080.00",2024-02-29
82,HRL,2024022905000265,18,42,10.00,612.00,"6,120.00",2024-02-29
83,HRL,2024022905000267,41,8,10.00,612.00,"6,120.00",2024-02-29
84,HRL,2024022905000275,78,35,40.00,612.10,"24,484.00",2024-02-29
85,HRL,2024022905000280,78,89,10.00,612.10,"6,121.00",2024-02-29
86,HRL,2024022905000281,78,57,10.00,612.10,"6,121.00",2024-02-29
87,HRL,2024022905000282,58,34,5.00,615.00,"3,075.00",2024-02-29
88,HRL,2024022905000287,78,35,20.00,612.10,"12,242.00",2024-02-29
89,HRL,2024022905000288,19,58,10.00,612.20,"6,122.00",2024-02-29
90,HRL,2024022905000289,19,16,10.00,612.20,"6,122.00",2024-02-29
91,HRL,2024022905000290,78,16,10.00,612.10,"6,121.00",2024-02-29
92,HRL,2024022905000291,58,58,20.00,612.20,"12,244.00",2024-02-29
93,HRL,2024022905000293,58,1,20.00,612.20,"12,244.00",2024-02-29
94,HRL,2024022905000294,58,52,10.00,612.20,"6,122.00",2024-02-29
95,HRL,2024022905000295,77,45,20.00,612.30,"12,246.00",2024-02-29
96,HRL,2024022905000296,77,49,10.00,612.30,"6,123.00",2024-02-29
97,HRL,2024022905000298,77,49,10.00,612.30,"6,123.00",2024-02-29
98,HRL,2024022905000299,77,32,10.00,612.30,"6,123.00",2024-02-29
99,HRL,2024022905000300,77,32,20.00,612.30,"12,246.00",2024-02-29
100,HRL,2024022905000301,77,34,30.00,612.30,"18,369.00",2024-02-29
101,HRL,2024022905000302,58,34,50.00,612.20,"30,610.00",2024-02-29
102,HRL,2024022905000303,78,34,20.00,612.20,"12,244.00",2024-02-29
103,HRL,2024022905000305,78,58,10.00,612.20,"6,122.00",2024-02-29
104,HRL,2024022905000307,78,49,10.00,612.20,"6,122.00",2024-02-29
105,HRL,2024022905000308,58,45,10.00,612.50,"6,125.00",2024-02-29
106,HRL,2024022905000309,78,38,10.00,612.20,"6,122.00",2024-02-29
107,HRL,2024022905000311,78,38,40.00,612.20,"24,488.00",2024-02-29
108,HRL,2024022905000312,78,21,10.00,612.20,"6,122.00",2024-02-29
109,HRL,2024022905000313,19,21,10.00,612.20,"6,122.00",2024-02-29
110,HRL,2024022905000314,78,38,10.00,612.10,"6,121.00",2024-02-29
111,HRL,2024022905000318,78,13,20.00,612.10,"12,242.00",2024-02-29
112,HRL,2024022905000320,78,21,10.00,612.10,"6,121.00",2024-02-29
113,HRL,2024022905000328,58,77,20.00,612.20,"12,244.00",2024-02-29
114,HRL,2024022905000329,78,77,10.00,612.10,"6,121.00",2024-02-29
115,HRL,2024022905000335,78,19,10.00,612.10,"6,121.00",2024-02-29
116,HRL,2024022905000336,78,38,10.00,612.10,"6,121.00",2024-02-29
117,HRL,2024022905000337,78,49,10.00,612.10,"6,121.00",2024-02-29
118,HRL,2024022905000339,44,4,10.00,612.40,"6,124.00",2024-02-29
119,HRL,2024022905000340,44,68,10.00,612.40,"6,124.00",2024-02-29
120,HRL,2024022905000341,44,40,10.00,612.40,"6,124.00",2024-02-29
121,HRL,2024022905000342,44,49,20.00,612.50,"12,250.00",2024-02-29
122,HRL,2024022905000343,44,55,20.00,612.60,"12,252.00",2024-02-29
123,HRL,2024022905000345,78,38,20.00,612.10,"12,242.00",2024-02-29
124,HRL,2024022905000347,78,46,10.00,612.10,"6,121.00",2024-02-29
125,HRL,2024022905000348,33,46,90.00,612.10,"55,089.00",2024-02-29
126,HRL,2024022905000349,33,58,10.00,612.10,"6,121.00",2024-02-29
127,HRL,2024022905000350,44,35,20.00,612.50,"12,250.00",2024-02-29
128,HRL,2024022905000351,44,52,10.00,613.00,"6,130.00",2024-02-29
129,HRL,2024022905000352,44,57,30.00,613.00,"18,390.00",2024-02-29
130,HRL,2024022905000353,44,38,10.00,613.00,"6,130.00",2024-02-29
131,HRL,2024022905000354,44,44,10.00,613.00,"6,130.00",2024-02-29
132,HRL,2024022905000356,41,39,30.00,612.00,"18,360.00",2024-02-29
133,HRL,2024022905000363,41,25,10.00,612.00,"6,120.00",2024-02-29
134,HRL,2024022905000365,41,58,10.00,612.00,"6,120.00",2024-02-29
135,HRL,2024022905000370,32,52,10.00,613.00,"6,130.00",2024-02-29
136,HRL,2024022905000374,41,8,10.00,612.00,"6,120.00",2024-02-29
137,HRL,2024022905000375,41,58,10.00,612.00,"6,120.00",2024-02-29
138,HRL,2024022905000381,41,41,10.00,612.00,"6,120.00",2024-02-29
139,HRL,2024022905000382,41,38,10.00,612.00,"6,120.00",2024-02-29
140,HRL,2024022905000385,41,58,20.00,612.00,"12,240.00",2024-02-29
141,HRL,2024022905000387,41,36,380.00,612.00,"232,560.00",2024-02-29
142,HRL,2024022905000388,67,36,50.00,612.00,"30,600.00",2024-02-29
143,HRL,2024022905000393,16,26,110.00,611.00,"67,210.00",2024-02-29
144,HRL,2024022905000397,16,58,10.00,611.00,"6,110.00",2024-02-29
145,HRL,2024022905000399,33,58,10.00,611.10,"6,111.00",2024-02-29
146,HRL,2024022905000406,33,58,30.00,611.10,"18,333.00",2024-02-29
147,HRL,2024022905000407,33,38,10.00,611.10,"6,111.00",2024-02-29
148,HRL,2024022905000408,33,1,20.00,611.10,"12,222.00",2024-02-29
149,HRL,2024022905000409,33,42,10.00,611.10,"6,111.00",2024-02-29
150,HRL,2024022905000410,33,52,20.00,611.10,"12,222.00",2024-02-29
151,HRL,2024022905000411,16,34,10.00,611.00,"6,110.00",2024-02-29
152,HRL,2024022905000413,16,38,10.00,611.00,"6,110.00",2024-02-29
153,HRL,2024022905000416,16,38,10.00,611.00,"6,110.00",2024-02-29
154,HRL,2024022905000418,16,39,10.00,611.00,"6,110.00",2024-02-29
155,HRL,2024022905000419,16,38,10.00,611.00,"6,110.00",2024-02-29
156,HRL,2024022905000420,57,57,15.00,611.10,"9,166.50",2024-02-29
157,HRL,2024022905000421,57,58,10.00,611.10,"6,111.00",2024-02-29
158,HRL,2024022905000422,57,38,10.00,611.10,"6,111.00",2024-02-29
159,HRL,2024022905000425,57,94,30.00,611.10,"18,333.00",2024-02-29
160,HRL,2024022905000426,57,38,10.00,611.10,"6,111.00",2024-02-29
161,HRL,2024022905000427,57,38,10.00,611.10,"6,111.00",2024-02-29
162,HRL,2024022905000428,57,38,10.00,611.10,"6,111.00",2024-02-29
163,HRL,2024022905000430,33,38,10.00,611.10,"6,111.00",2024-02-29
164,HRL,2024022905000431,33,21,30.00,611.10,"18,333.00",2024-02-29
165,HRL,2024022905000432,11,4,10.00,611.50,"6,115.00",2024-02-29
166,HRL,2024022905000434,33,38,10.00,611.10,"6,111.00",2024-02-29
167,HRL,2024022905000435,33,49,10.00,611.10,"6,111.00",2024-02-29
168,HRL,2024022905000436,16,36,500.00,612.00,"306,000.00",2024-02-29
169,HRL,2024022905000440,42,42,10.00,611.50,"6,115.00",2024-02-29
170,HRL,2024022905000443,33,58,10.00,611.10,"6,111.00",2024-02-29
171,HRL,2024022905000444,33,58,20.00,611.10,"12,222.00",2024-02-29
172,HRL,2024022905000445,33,57,10.00,611.10,"6,111.00",2024-02-29
173,HRL,2024022905000450,58,58,10.00,611.10,"6,111.00",2024-02-29
174,HRL,2024022905000452,57,41,10.00,611.10,"6,111.00",2024-02-29
175,HRL,2024022905000453,39,58,10.00,611.10,"6,111.00",2024-02-29
176,HRL,2024022905000457,45,42,10.00,611.20,"6,112.00",2024-02-29
177,HRL,2024022905000458,45,56,20.00,611.20,"12,224.00",2024-02-29
178,HRL,2024022905000459,45,58,10.00,611.20,"6,112.00",2024-02-29
179,HRL,2024022905000460,45,62,20.00,611.20,"12,224.00",2024-02-29
180,HRL,2024022905000461,45,47,20.00,611.20,"12,224.00",2024-02-29
181,HRL,2024022905000462,45,58,20.00,611.20,"12,224.00",2024-02-29
182,HRL,2024022905000463,56,36,70.00,612.00,"42,840.00",2024-02-29
183,HRL,2024022905000464,56,40,10.00,612.00,"6,120.00",2024-02-29
184,HRL,2024022905000465,56,50,10.00,612.00,"6,120.00",2024-02-29
185,HRL,2024022905000466,56,4,10.00,612.00,"6,120.00",2024-02-29
186,HRL,2024022905000468,35,54,10.00,611.20,"6,112.00",2024-02-29
187,HRL,2024022905000472,35,32,10.00,611.20,"6,112.00",2024-02-29
188,HRL,2024022905000473,35,59,10.00,611.20,"6,112.00",2024-02-29
189,HRL,2024022905000474,35,94,30.00,611.20,"18,336.00",2024-02-29
190,HRL,2024022905000476,13,35,10.00,611.30,"6,113.00",2024-02-29
191,HRL,2024022905000477,13,58,20.00,611.30,"12,226.00",2024-02-29
192,HRL,2024022905000478,42,41,20.00,611.50,"12,230.00",2024-02-29
193,HRL,2024022905000479,42,19,10.00,611.50,"6,115.00",2024-02-29
194,HRL,2024022905000483,42,42,10.00,611.50,"6,115.00",2024-02-29
195,HRL,2024022905000484,42,33,10.00,611.50,"6,115.00",2024-02-29
196,HRL,2024022905000485,42,34,50.00,611.50,"30,575.00",2024-02-29
197,HRL,2024022905000486,55,34,50.00,611.50,"30,575.00",2024-02-29
198,HRL,2024022905000489,55,58,30.00,611.50,"18,345.00",2024-02-29
199,HRL,2024022905000491,55,54,10.00,611.50,"6,115.00",2024-02-29
200,HRL,2024022905000494,36,55,25.00,611.60,"15,290.00",2024-02-29
201,HRL,2024022905000498,13,4,200.00,612.00,"122,400.00",2024-02-29
202,HRL,2024022905000499,13,58,20.00,612.00,"12,240.00",2024-02-29
203,HRL,2024022905000500,38,14,10.00,612.10,"6,121.00",2024-02-29
204,HRL,2024022905000501,38,49,10.00,612.10,"6,121.00",2024-02-29
205,HRL,2024022905000502,38,42,30.00,612.10,"18,363.00",2024-02-29
206,HRL,2024022905000503,38,32,10.00,612.10,"6,121.00",2024-02-29
207,HRL,2024022905000504,38,54,30.00,612.10,"18,363.00",2024-02-29
208,HRL,2024022905000505,38,34,10.00,612.10,"6,121.00",2024-02-29
209,HRL,2024022905000507,42,26,20.00,612.90,"12,258.00",2024-02-29
210,HRL,2024022905000508,42,58,20.00,612.90,"12,258.00",2024-02-29
211,HRL,2024022905000509,42,40,10.00,612.90,"6,129.00",2024-02-29
212,HRL,2024022905000513,36,41,10.00,612.20,"6,122.00",2024-02-29
213,HRL,2024022905000518,36,56,10.00,612.20,"6,122.00",2024-02-29
214,HRL,2024022905000519,58,77,30.00,613.00,"18,390.00",2024-02-29
215,HRL,2024022905000520,58,4,10.00,613.00,"6,130.00",2024-02-29
216,HRL,2024022905000521,58,57,10.00,613.00,"6,130.00",2024-02-29
217,HRL,2024022905000522,58,34,20.00,613.00,"12,260.00",2024-02-29
218,HRL,2024022905000525,58,45,10.00,613.00,"6,130.00",2024-02-29
219,HRL,2024022905000529,58,34,100.00,613.00,"61,300.00",2024-02-29
220,HRL,2024022905000533,58,47,10.00,613.00,"6,130.00",2024-02-29
221,HRL,2024022905000535,34,42,10.00,613.10,"6,131.00",2024-02-29
222,HRL,2024022905000541,34,38,10.00,613.10,"6,131.00",2024-02-29
223,HRL,2024022905000543,34,57,40.00,613.10,"24,524.00",2024-02-29
224,HRL,2024022905000546,34,35,20.00,613.10,"12,262.00",2024-02-29
225,HRL,2024022905000547,34,54,10.00,613.10,"6,131.00",2024-02-29
226,HRL,2024022905000548,34,36,10.00,613.10,"6,131.00",2024-02-29
227,HRL,2024022905000550,58,51,10.00,614.00,"6,140.00",2024-02-29
228,HRL,2024022905000551,34,32,10.00,613.10,"6,131.00",2024-02-29
229,HRL,2024022905000552,34,8,10.00,613.10,"6,131.00",2024-02-29
230,HRL,2024022905000553,34,38,10.00,613.10,"6,131.00",2024-02-29
231,HRL,2024022905000556,34,14,20.00,613.10,"12,262.00",2024-02-29
232,HRL,2024022905000559,34,6,10.00,613.10,"6,131.00",2024-02-29
233,HRL,2024022905000560,34,58,10.00,613.10,"6,131.00",2024-02-29
234,HRL,2024022905000562,34,36,10.00,613.10,"6,131.00",2024-02-29
235,HRL,2024022905000563,34,25,10.00,613.10,"6,131.00",2024-02-29
236,HRL,2024022905000564,34,57,10.00,613.10,"6,131.00",2024-02-29
237,HRL,2024022905000567,55,42,10.00,613.00,"6,130.00",2024-02-29
238,HRL,2024022905000568,55,7,10.00,613.00,"6,130.00",2024-02-29
239,HRL,2024022905000571,55,36,10.00,613.00,"6,130.00",2024-02-29
240,HRL,2024022905000576,34,36,10.00,613.10,"6,131.00",2024-02-29
241,HRL,2024022905000580,34,38,10.00,613.10,"6,131.00",2024-02-29
242,HRL,2024022905000581,34,35,20.00,613.10,"12,262.00",2024-02-29
243,HRL,2024022905000582,34,58,10.00,613.10,"6,131.00",2024-02-29
244,HRL,2024022905000583,34,19,20.00,613.10,"12,262.00",2024-02-29
245,HRL,2024022905000584,34,14,10.00,613.10,"6,131.00",2024-02-29
246,HRL,2024022905000586,34,19,10.00,613.10,"6,131.00",2024-02-29
247,HRL,2024022905000587,34,34,100.00,613.10,"61,310.00",2024-02-29
248,HRL,2024022905000590,34,58,10.00,613.10,"6,131.00",2024-02-29
249,HRL,2024022905000591,58,49,10.00,614.00,"6,140.00",2024-02-29
250,HRL,2024022905000592,58,57,10.00,614.00,"6,140.00",2024-02-29
251,HRL,2024022905000593,58,39,10.00,614.00,"6,140.00",2024-02-29
252,HRL,2024022905000594,58,45,10.00,614.00,"6,140.00",2024-02-29
253,HRL,2024022905000595,58,7,30.00,614.00,"18,420.00",2024-02-29
254,HRL,2024022905000596,58,22,10.00,614.00,"6,140.00",2024-02-29
255,HRL,2024022905000597,58,58,10.00,614.00,"6,140.00",2024-02-29
256,HRL,2024022905000598,58,58,10.00,614.00,"6,140.00",2024-02-29
257,HRL,2024022905000599,58,58,10.00,614.00,"6,140.00",2024-02-29
258,HRL,2024022905000602,39,38,10.00,613.20,"6,132.00",2024-02-29
259,HRL,2024022905000615,34,7,10.00,613.30,"6,133.00",2024-02-29
260,HRL,2024022905000622,34,49,10.00,613.60,"6,136.00",2024-02-29
261,HRL,2024022905000625,34,25,20.00,613.60,"12,272.00",2024-02-29
262,HRL,2024022905000626,34,7,10.00,613.60,"6,136.00",2024-02-29
263,HRL,2024022905000627,34,57,10.00,613.60,"6,136.00",2024-02-29
264,HRL,2024022905000634,34,41,10.00,613.60,"6,136.00",2024-02-29
265,HRL,2024022905000635,34,58,10.00,613.60,"6,136.00",2024-02-29
266,HRL,2024022905000643,39,42,10.00,613.80,"6,138.00",2024-02-29
267,HRL,2024022905000648,34,58,20.00,614.00,"12,280.00",2024-02-29
268,HRL,2024022905000649,34,37,10.00,614.00,"6,140.00",2024-02-29
269,HRL,2024022905000650,34,55,10.00,614.00,"6,140.00",2024-02-29
270,HRL,2024022905000651,34,55,10.00,614.00,"6,140.00",2024-02-29
271,HRL,2024022905000652,34,46,10.00,614.00,"6,140.00",2024-02-29
272,HRL,2024022905000653,34,52,10.00,614.00,"6,140.00",2024-02-29
273,HRL,2024022905000658,34,42,30.00,614.00,"18,420.00",2024-02-29
274,HRL,2024022905000663,34,42,10.00,614.00,"6,140.00",2024-02-29
275,HRL,2024022905000665,34,58,10.00,614.00,"6,140.00",2024-02-29
276,HRL,2024022905000666,34,21,20.00,614.00,"12,280.00",2024-02-29
277,HRL,2024022905000667,34,42,10.00,614.00,"6,140.00",2024-02-29
278,HRL,2024022905000668,34,49,10.00,614.00,"6,140.00",2024-02-29
279,HRL,2024022905000672,34,7,10.00,614.00,"6,140.00",2024-02-29
280,HRL,2024022905000677,34,55,10.00,614.00,"6,140.00",2024-02-29
281,HRL,2024022905000679,34,34,10.00,614.00,"6,140.00",2024-02-29
282,HRL,2024022905000682,34,42,10.00,614.00,"6,140.00",2024-02-29
283,HRL,2024022905000684,34,49,10.00,614.00,"6,140.00",2024-02-29
284,HRL,2024022905000691,34,17,10.00,614.00,"6,140.00",2024-02-29
285,HRL,2024022905000692,34,58,100.00,614.00,"61,400.00",2024-02-29
286,HRL,2024022905000693,47,58,20.00,614.00,"12,280.00",2024-02-29
287,HRL,2024022905000696,47,57,10.00,614.00,"6,140.00",2024-02-29
288,HRL,2024022905000697,47,32,30.00,614.00,"18,420.00",2024-02-29
289,HRL,2024022905000699,47,37,20.00,614.00,"12,280.00",2024-02-29
290,HRL,2024022905000700,47,32,21.00,614.00,"12,894.00",2024-02-29
291,HRL,2024022905000701,47,4,10.00,614.00,"6,140.00",2024-02-29
292,HRL,2024022905000702,47,46,10.00,614.00,"6,140.00",2024-02-29
293,HRL,2024022905000715,47,57,10.00,614.00,"6,140.00",2024-02-29
294,HRL,2024022905000716,47,51,10.00,614.00,"6,140.00",2024-02-29
295,HRL,2024022905000717,47,38,10.00,614.00,"6,140.00",2024-02-29
296,HRL,2024022905000718,8,34,10.00,614.50,"6,145.00",2024-02-29
297,HRL,2024022905000719,8,51,10.00,614.50,"6,145.00",2024-02-29
298,HRL,2024022905000720,47,41,11.00,614.00,"6,754.00",2024-02-29
299,HRL,2024022905000727,34,22,20.00,614.00,"12,280.00",2024-02-29
300,HRL,2024022905000746,34,57,10.00,614.00,"6,140.00",2024-02-29
301,HRL,2024022905000750,1,58,20.00,614.60,"12,292.00",2024-02-29
302,HRL,2024022905000751,1,45,500.00,614.90,"307,450.00",2024-02-29
303,HRL,2024022905000752,1,58,10.00,614.90,"6,149.00",2024-02-29
304,HRL,2024022905000753,1,40,10.00,614.90,"6,149.00",2024-02-29
305,HRL,2024022905000755,42,58,10.00,615.00,"6,150.00",2024-02-29
306,HRL,2024022905000756,42,57,10.00,615.00,"6,150.00",2024-02-29
307,HRL,2024022905000757,42,11,20.00,615.00,"12,300.00",2024-02-29
308,HRL,2024022905000758,42,43,20.00,615.00,"12,300.00",2024-02-29
309,HRL,2024022905000759,42,45,20.00,615.00,"12,300.00",2024-02-29
310,HRL,2024022905000760,42,11,10.00,615.00,"6,150.00",2024-02-29
311,HRL,2024022905000761,42,57,10.00,615.00,"6,150.00",2024-02-29
312,HRL,2024022905000762,42,45,10.00,615.00,"6,150.00",2024-02-29
313,HRL,2024022905000763,42,58,120.00,615.00,"73,800.00",2024-02-29
314,HRL,2024022905000764,42,34,10.00,615.00,"6,150.00",2024-02-29
315,HRL,2024022905000765,42,42,40.00,615.00,"24,600.00",2024-02-29
316,HRL,2024022905000766,42,58,10.00,615.00,"6,150.00",2024-02-29
317,HRL,2024022905000767,42,45,20.00,615.00,"12,300.00",2024-02-29
318,HRL,2024022905000768,42,45,10.00,615.00,"6,150.00",2024-02-29
319,HRL,2024022905000769,42,21,10.00,615.00,"6,150.00",2024-02-29
320,HRL,2024022905000770,42,54,10.00,615.00,"6,150.00",2024-02-29
321,HRL,2024022905000771,42,48,30.00,615.00,"18,450.00",2024-02-29
322,HRL,2024022905000772,42,56,10.00,615.00,"6,150.00",2024-02-29
323,HRL,2024022905000773,42,40,30.00,615.00,"18,450.00",2024-02-29
324,HRL,2024022905000774,42,34,10.00,615.00,"6,150.00",2024-02-29
325,HRL,2024022905000775,42,58,10.00,615.00,"6,150.00",2024-02-29
326,HRL,2024022905000776,42,42,30.00,615.00,"18,450.00",2024-02-29
327,HRL,2024022905000777,42,58,10.00,615.00,"6,150.00",2024-02-29
328,HRL,2024022905000778,42,19,20.00,615.00,"12,300.00",2024-02-29
329,HRL,2024022905000779,42,16,10.00,615.00,"6,150.00",2024-02-29
330,HRL,2024022905000780,42,50,20.00,615.00,"12,300.00",2024-02-29
331,HRL,2024022905000781,42,58,10.00,615.00,"6,150.00",2024-02-29
332,HRL,2024022905000782,42,36,10.00,615.00,"6,150.00",2024-02-29
333,HRL,2024022905000783,42,52,10.00,615.00,"6,150.00",2024-02-29
334,HRL,2024022905000784,42,49,10.00,615.00,"6,150.00",2024-02-29
335,HRL,2024022905000785,42,58,10.00,615.00,"6,150.00",2024-02-29
336,HRL,2024022905000786,42,68,20.00,615.00,"12,300.00",2024-02-29
337,HRL,2024022905000787,42,45,20.00,615.00,"12,300.00",2024-02-29
338,HRL,2024022905000788,42,58,10.00,615.00,"6,150.00",2024-02-29
339,HRL,2024022905000789,42,38,10.00,615.00,"6,150.00",2024-02-29
340,HRL,2024022905000790,42,37,370.00,615.00,"227,550.00",2024-02-29
341,HRL,2024022905000795,34,42,20.00,614.00,"12,280.00",2024-02-29
342,HRL,2024022905000798,34,7,10.00,614.00,"6,140.00",2024-02-29
343,HRL,2024022905000800,55,37,60.00,615.00,"36,900.00",2024-02-29
344,HRL,2024022905000801,55,57,10.00,615.00,"6,150.00",2024-02-29
345,HRL,2024022905000802,55,58,10.00,615.00,"6,150.00",2024-02-29
346,HRL,2024022905000803,55,38,10.00,615.00,"6,150.00",2024-02-29
347,HRL,2024022905000804,55,35,10.00,615.00,"6,150.00",2024-02-29
348,HRL,2024022905000805,55,45,30.00,615.00,"18,450.00",2024-02-29
349,HRL,2024022905000806,55,6,10.00,615.00,"6,150.00",2024-02-29
350,HRL,2024022905000807,55,39,10.00,615.00,"6,150.00",2024-02-29
351,HRL,2024022905000808,55,49,10.00,615.00,"6,150.00",2024-02-29
352,HRL,2024022905000809,55,51,10.00,615.00,"6,150.00",2024-02-29
353,HRL,2024022905000810,55,35,10.00,615.00,"6,150.00",2024-02-29
354,HRL,2024022905000811,55,4,10.00,615.00,"6,150.00",2024-02-29
355,HRL,2024022905000812,55,38,10.00,615.00,"6,150.00",2024-02-29
