SN,Symbol,Transaction No.,Buyer Broker,Seller Broker,Share Quantity,Rate(Rs),Amount(Rs),Traded Date
58,HRL,2024030705000100,13,21,10.00,633.00,"6,330.00",2024-03-07
59,HRL,2024030705000102,52,57,10.00,630.10,"6,301.00",2024-03-07
60,HRL,2024030705000103,52,14,20.00,630.10,"12,602.00",2024-03-07
61,HRL,2024030705000107,48,37,58.00,632.00,"36,656.00",2024-03-07
62,HRL,2024030705000108,48,42,20.00,632.00,"12,640.00",2024-03-07
63,HRL,2024030705000110,48,57,100.00,632.00,"63,200.00",2024-03-07
64,HRL,2024030705000112,48,34,10.00,632.00,"6,320.00",2024-03-07
65,HRL,2024030705000113,48,58,312.00,632.00,"197,184.00",2024-03-07
66,HRL,2024030705000114,54,58,188.00,632.00,"118,816.00",2024-03-07
67,HRL,2024030705000115,54,58,20.00,633.00,"12,660.00",2024-03-07
68,HRL,2024030705000116,54,19,10.00,633.00,"6,330.00",2024-03-07
69,HRL,2024030705000117,54,55,200.00,633.00,"126,600.00",2024-03-07
70,HRL,2024030705000118,54,58,30.00,633.00,"18,990.00",2024-03-07
71,HRL,2024030705000123,49,10,100.00,633.10,"63,310.00",2024-03-07
72,HRL,2024030705000124,54,10,52.00,633.00,"32,916.00",2024-03-07
73,HRL,2024030705000125,42,10,24.00,633.00,"15,192.00",2024-03-07
74,HRL,2024030705000126,47,10,124.00,633.00,"78,492.00",2024-03-07
75,HRL,2024030705000128,47,6,10.00,633.00,"6,330.00",2024-03-07
76,HRL,2024030705000129,47,38,10.00,633.00,"6,330.00",2024-03-07
77,HRL,2024030705000132,47,13,10.00,633.00,"6,330.00",2024-03-07
78,HRL,2024030705000135,47,32,30.00,633.00,"18,990.00",2024-03-07
79,HRL,2024030705000136,47,22,10.00,633.00,"6,330.00",2024-03-07
80,HRL,2024030705000137,47,29,10.00,633.00,"6,330.00",2024-03-07
81,HRL,2024030705000139,47,94,26.00,633.00,"16,458.00",2024-03-07
82,HRL,2024030705000140,58,94,100.00,633.00,"63,300.00",2024-03-07
83,HRL,2024030705000141,49,94,100.00,633.00,"63,300.00",2024-03-07
84,HRL,2024030705000142,5,94,74.00,633.00,"46,842.00",2024-03-07
85,HRL,2024030705000143,5,57,86.00,633.00,"54,438.00",2024-03-07
86,HRL,2024030705000144,52,11,10.00,630.10,"6,301.00",2024-03-07
87,HRL,2024030705000145,39,57,50.00,633.00,"31,650.00",2024-03-07
88,HRL,2024030705000147,50,36,20.00,630.20,"12,604.00",2024-03-07
89,HRL,2024030705000148,50,57,64.00,633.00,"40,512.00",2024-03-07
90,HRL,2024030705000149,50,48,10.00,634.00,"6,340.00",2024-03-07
91,HRL,2024030705000150,50,6,25.00,634.00,"15,850.00",2024-03-07
92,HRL,2024030705000151,50,19,100.00,634.00,"63,400.00",2024-03-07
93,HRL,2024030705000152,50,50,180.00,634.00,"114,120.00",2024-03-07
94,HRL,2024030705000153,50,55,101.00,634.00,"64,034.00",2024-03-07
95,HRL,2024030705000154,52,58,20.00,630.10,"12,602.00",2024-03-07
96,HRL,2024030705000155,52,34,10.00,630.10,"6,301.00",2024-03-07
97,HRL,2024030705000158,21,6,100.00,632.90,"63,290.00",2024-03-07
98,HRL,2024030705000160,32,42,25.00,631.00,"15,775.00",2024-03-07
99,HRL,2024030705000161,32,47,20.00,631.00,"12,620.00",2024-03-07
100,HRL,2024030705000169,59,38,50.00,632.00,"31,600.00",2024-03-07
101,HRL,2024030705000170,59,14,10.00,632.80,"6,328.00",2024-03-07
102,HRL,2024030705000171,59,1,100.00,632.90,"63,290.00",2024-03-07
103,HRL,2024030705000172,59,38,10.00,633.00,"6,330.00",2024-03-07
104,HRL,2024030705000173,59,72,50.00,633.00,"31,650.00",2024-03-07
105,HRL,2024030705000174,59,53,250.00,633.00,"158,250.00",2024-03-07
106,HRL,2024030705000175,59,58,10.00,633.00,"6,330.00",2024-03-07
107,HRL,2024030705000176,59,72,20.00,633.00,"12,660.00",2024-03-07
108,HRL,2024030705000181,59,72,30.00,633.00,"18,990.00",2024-03-07
109,HRL,2024030705000182,59,52,10.00,633.00,"6,330.00",2024-03-07
110,HRL,2024030705000183,59,57,100.00,633.90,"63,390.00",2024-03-07
111,HRL,2024030705000184,59,55,399.00,634.00,"252,966.00",2024-03-07
112,HRL,2024030705000185,59,49,10.00,634.00,"6,340.00",2024-03-07
113,HRL,2024030705000186,59,57,10.00,634.00,"6,340.00",2024-03-07
114,HRL,2024030705000187,59,19,10.00,634.00,"6,340.00",2024-03-07
115,HRL,2024030705000191,59,58,20.00,634.00,"12,680.00",2024-03-07
116,HRL,2024030705000192,59,57,10.00,634.00,"6,340.00",2024-03-07
117,HRL,2024030705000193,7,57,10.00,632.00,"6,320.00",2024-03-07
118,HRL,2024030705000197,49,28,10.00,633.00,"6,330.00",2024-03-07
119,HRL,2024030705000199,49,6,16.00,633.00,"10,128.00",2024-03-07
120,HRL,2024030705000200,7,33,40.00,632.00,"25,280.00",2024-03-07
121,HRL,2024030705000207,41,33,100.00,632.00,"63,200.00",2024-03-07
122,HRL,2024030705000211,41,48,10.00,632.00,"6,320.00",2024-03-07
123,HRL,2024030705000213,41,17,10.00,632.00,"6,320.00",2024-03-07
124,HRL,2024030705000214,41,45,80.00,632.00,"50,560.00",2024-03-07
125,HRL,2024030705000215,61,45,100.00,632.00,"63,200.00",2024-03-07
126,HRL,2024030705000216,32,45,25.00,631.00,"15,775.00",2024-03-07
127,HRL,2024030705000217,34,45,50.00,631.00,"31,550.00",2024-03-07
128,HRL,2024030705000222,56,16,10.00,630.30,"6,303.00",2024-03-07
129,HRL,2024030705000223,56,25,10.00,630.30,"6,303.00",2024-03-07
130,HRL,2024030705000224,13,25,50.00,630.00,"31,500.00",2024-03-07
131,HRL,2024030705000225,49,25,440.00,630.00,"277,200.00",2024-03-07
132,HRL,2024030705000227,49,28,10.00,630.00,"6,300.00",2024-03-07
133,HRL,2024030705000228,46,45,245.00,631.00,"154,595.00",2024-03-07
134,HRL,2024030705000232,49,38,10.00,630.00,"6,300.00",2024-03-07
135,HRL,2024030705000236,49,21,20.00,630.00,"12,600.00",2024-03-07
136,HRL,2024030705000239,53,47,10.00,631.00,"6,310.00",2024-03-07
137,HRL,2024030705000240,53,47,20.00,631.00,"12,620.00",2024-03-07
138,HRL,2024030705000241,53,39,20.00,631.00,"12,620.00",2024-03-07
139,HRL,2024030705000242,49,28,10.00,630.00,"6,300.00",2024-03-07
140,HRL,2024030705000243,49,49,10.00,630.00,"6,300.00",2024-03-07
141,HRL,2024030705000244,13,49,10.00,630.00,"6,300.00",2024-03-07
142,HRL,2024030705000245,13,6,10.00,630.00,"6,300.00",2024-03-07
143,HRL,2024030705000246,13,58,30.00,630.00,"18,900.00",2024-03-07
144,HRL,2024030705000252,13,59,10.00,630.00,"6,300.00",2024-03-07
145,HRL,2024030705000256,17,41,10.00,631.00,"6,310.00",2024-03-07
146,HRL,2024030705000257,17,51,10.00,631.00,"6,310.00",2024-03-07
147,HRL,2024030705000258,8,51,10.00,631.00,"6,310.00",2024-03-07
148,HRL,2024030705000260,8,1,20.00,631.00,"12,620.00",2024-03-07
149,HRL,2024030705000262,8,58,10.00,631.00,"6,310.00",2024-03-07
150,HRL,2024030705000263,13,58,10.00,630.00,"6,300.00",2024-03-07
151,HRL,2024030705000274,13,35,10.00,630.00,"6,300.00",2024-03-07
152,HRL,2024030705000277,13,55,20.00,630.00,"12,600.00",2024-03-07
153,HRL,2024030705000278,13,41,20.00,630.00,"12,600.00",2024-03-07
154,HRL,2024030705000283,28,39,30.00,629.00,"18,870.00",2024-03-07
155,HRL,2024030705000284,28,28,10.00,629.00,"6,290.00",2024-03-07
156,HRL,2024030705000289,28,21,10.00,629.00,"6,290.00",2024-03-07
157,HRL,2024030705000291,33,45,10.00,629.00,"6,290.00",2024-03-07
158,HRL,2024030705000294,54,57,100.00,628.20,"62,820.00",2024-03-07
159,HRL,2024030705000295,57,57,100.00,628.10,"62,810.00",2024-03-07
160,HRL,2024030705000296,57,47,20.00,628.00,"12,560.00",2024-03-07
161,HRL,2024030705000297,57,29,10.00,628.00,"6,280.00",2024-03-07
162,HRL,2024030705000298,57,7,10.00,628.00,"6,280.00",2024-03-07
163,HRL,2024030705000299,57,14,20.00,628.00,"12,560.00",2024-03-07
164,HRL,2024030705000300,57,21,20.00,628.00,"12,560.00",2024-03-07
165,HRL,2024030705000302,57,48,40.00,628.00,"25,120.00",2024-03-07
166,HRL,2024030705000303,57,77,10.00,628.00,"6,280.00",2024-03-07
167,HRL,2024030705000305,57,49,10.00,628.00,"6,280.00",2024-03-07
168,HRL,2024030705000306,57,29,1.00,628.00,628.00,2024-03-07
169,HRL,2024030705000308,8,58,120.00,628.00,"75,360.00",2024-03-07
170,HRL,2024030705000309,13,58,300.00,628.00,"188,400.00",2024-03-07
171,HRL,2024030705000317,42,43,240.00,627.00,"150,480.00",2024-03-07
172,HRL,2024030705000320,29,58,80.00,628.00,"50,240.00",2024-03-07
173,HRL,2024030705000321,29,19,20.00,628.00,"12,560.00",2024-03-07
174,HRL,2024030705000322,42,35,10.00,627.00,"6,270.00",2024-03-07
175,HRL,2024030705000323,42,35,10.00,627.00,"6,270.00",2024-03-07
176,HRL,2024030705000324,42,45,21.00,627.00,"13,167.00",2024-03-07
177,HRL,2024030705000325,42,49,10.00,627.00,"6,270.00",2024-03-07
178,HRL,2024030705000327,42,14,20.00,627.00,"12,540.00",2024-03-07
179,HRL,2024030705000330,42,16,10.00,627.00,"6,270.00",2024-03-07
180,HRL,2024030705000331,42,26,10.00,627.00,"6,270.00",2024-03-07
181,HRL,2024030705000332,33,19,10.00,628.00,"6,280.00",2024-03-07
182,HRL,2024030705000337,42,34,10.00,627.00,"6,270.00",2024-03-07
183,HRL,2024030705000338,42,19,100.00,628.00,"62,800.00",2024-03-07
184,HRL,2024030705000339,42,17,10.00,627.00,"6,270.00",2024-03-07
185,HRL,2024030705000342,42,53,50.00,627.00,"31,350.00",2024-03-07
186,HRL,2024030705000345,42,42,10.00,627.00,"6,270.00",2024-03-07
187,HRL,2024030705000346,47,19,70.00,628.00,"43,960.00",2024-03-07
188,HRL,2024030705000347,47,58,20.00,628.00,"12,560.00",2024-03-07
189,HRL,2024030705000348,47,32,30.00,628.00,"18,840.00",2024-03-07
190,HRL,2024030705000350,42,50,10.00,627.00,"6,270.00",2024-03-07
191,HRL,2024030705000353,5,22,10.00,628.00,"6,280.00",2024-03-07
192,HRL,2024030705000357,42,47,30.00,627.00,"18,810.00",2024-03-07
193,HRL,2024030705000359,42,47,20.00,627.00,"12,540.00",2024-03-07
194,HRL,2024030705000361,42,10,20.00,627.00,"12,540.00",2024-03-07
195,HRL,2024030705000362,11,32,10.00,627.00,"6,270.00",2024-03-07
196,HRL,2024030705000363,11,14,10.00,627.00,"6,270.00",2024-03-07
197,HRL,2024030705000365,11,32,20.00,627.00,"12,540.00",2024-03-07
198,HRL,2024030705000366,11,4,10.00,627.00,"6,270.00",2024-03-07
199,HRL,2024030705000367,38,4,30.00,627.00,"18,810.00",2024-03-07
200,HRL,2024030705000368,41,22,10.00,628.00,"6,280.00",2024-03-07
201,HRL,2024030705000369,41,58,20.00,628.00,"12,560.00",2024-03-07
202,HRL,2024030705000370,41,49,10.00,628.00,"6,280.00",2024-03-07
203,HRL,2024030705000371,41,14,10.00,628.00,"6,280.00",2024-03-07
204,HRL,2024030705000373,41,57,10.00,628.00,"6,280.00",2024-03-07
205,HRL,2024030705000374,41,58,40.00,628.00,"25,120.00",2024-03-07
206,HRL,2024030705000375,38,58,10.00,627.00,"6,270.00",2024-03-07
207,HRL,2024030705000377,38,38,10.00,627.00,"6,270.00",2024-03-07
208,HRL,2024030705000379,38,38,10.00,627.00,"6,270.00",2024-03-07
209,HRL,2024030705000381,38,84,20.00,627.00,"12,540.00",2024-03-07
210,HRL,2024030705000384,38,14,20.00,627.00,"12,540.00",2024-03-07
211,HRL,2024030705000386,38,46,30.00,627.00,"18,810.00",2024-03-07
212,HRL,2024030705000390,38,36,30.00,627.00,"18,810.00",2024-03-07
213,HRL,2024030705000392,42,22,150.00,627.00,"94,050.00",2024-03-07
214,HRL,2024030705000395,42,48,20.00,627.00,"12,540.00",2024-03-07
215,HRL,2024030705000398,42,56,130.00,627.00,"81,510.00",2024-03-07
216,HRL,2024030705000399,49,56,370.00,627.00,"231,990.00",2024-03-07
217,HRL,2024030705000400,6,58,48.00,628.00,"30,144.00",2024-03-07
218,HRL,2024030705000401,6,52,10.00,628.00,"6,280.00",2024-03-07
219,HRL,2024030705000402,6,52,142.00,628.00,"89,176.00",2024-03-07
220,HRL,2024030705000403,49,11,20.00,627.00,"12,540.00",2024-03-07
221,HRL,2024030705000404,49,50,10.00,627.00,"6,270.00",2024-03-07
222,HRL,2024030705000405,49,59,100.00,627.00,"62,700.00",2024-03-07
223,HRL,2024030705000406,49,59,20.00,627.00,"12,540.00",2024-03-07
224,HRL,2024030705000408,13,59,400.00,626.10,"250,440.00",2024-03-07
225,HRL,2024030705000409,42,59,300.00,626.00,"187,800.00",2024-03-07
226,HRL,2024030705000410,42,59,200.00,626.00,"125,200.00",2024-03-07
227,HRL,2024030705000411,35,39,10.00,625.00,"6,250.00",2024-03-07
228,HRL,2024030705000414,35,1,10.00,625.00,"6,250.00",2024-03-07
229,HRL,2024030705000415,7,38,10.00,625.00,"6,250.00",2024-03-07
230,HRL,2024030705000416,7,52,190.00,625.00,"118,750.00",2024-03-07
231,HRL,2024030705000417,42,52,68.00,625.00,"42,500.00",2024-03-07
232,HRL,2024030705000421,1,41,100.00,625.00,"62,500.00",2024-03-07
233,HRL,2024030705000422,49,41,430.00,625.00,"268,750.00",2024-03-07
234,HRL,2024030705000424,49,1,30.00,625.00,"18,750.00",2024-03-07
235,HRL,2024030705000425,49,47,20.00,625.00,"12,500.00",2024-03-07
236,HRL,2024030705000426,49,53,20.00,625.00,"12,500.00",2024-03-07
237,HRL,2024030705000427,57,53,100.00,625.00,"62,500.00",2024-03-07
238,HRL,2024030705000430,1,33,10.00,624.90,"6,249.00",2024-03-07
239,HRL,2024030705000435,38,28,120.00,624.00,"74,880.00",2024-03-07
240,HRL,2024030705000436,38,59,30.00,624.00,"18,720.00",2024-03-07
241,HRL,2024030705000437,38,5,20.00,624.00,"12,480.00",2024-03-07
242,HRL,2024030705000442,38,42,10.00,624.00,"6,240.00",2024-03-07
243,HRL,2024030705000445,38,53,100.00,624.00,"62,400.00",2024-03-07
244,HRL,2024030705000446,38,34,10.00,624.00,"6,240.00",2024-03-07
245,HRL,2024030705000447,38,52,20.00,624.00,"12,480.00",2024-03-07
246,HRL,2024030705000449,38,14,20.00,624.00,"12,480.00",2024-03-07
247,HRL,2024030705000451,38,16,10.00,624.00,"6,240.00",2024-03-07
248,HRL,2024030705000453,38,32,10.00,624.00,"6,240.00",2024-03-07
249,HRL,2024030705000454,57,32,100.00,621.10,"62,110.00",2024-03-07
250,HRL,2024030705000455,71,32,160.00,621.00,"99,360.00",2024-03-07
251,HRL,2024030705000459,34,10,20.00,621.10,"12,422.00",2024-03-07
252,HRL,2024030705000460,34,58,20.00,621.10,"12,422.00",2024-03-07
253,HRL,2024030705000461,34,14,30.00,621.10,"18,633.00",2024-03-07
254,HRL,2024030705000469,34,17,10.00,621.10,"6,211.00",2024-03-07
255,HRL,2024030705000470,34,18,20.00,621.10,"12,422.00",2024-03-07
256,HRL,2024030705000473,67,58,10.00,621.50,"6,215.00",2024-03-07
257,HRL,2024030705000474,71,58,30.00,621.00,"18,630.00",2024-03-07
258,HRL,2024030705000477,35,56,10.00,622.00,"6,220.00",2024-03-07
259,HRL,2024030705000479,71,52,10.00,621.00,"6,210.00",2024-03-07
260,HRL,2024030705000480,71,11,20.00,621.00,"12,420.00",2024-03-07
261,HRL,2024030705000481,71,32,10.00,621.00,"6,210.00",2024-03-07
262,HRL,2024030705000485,81,58,10.00,622.00,"6,220.00",2024-03-07
263,HRL,2024030705000486,81,49,10.00,622.00,"6,220.00",2024-03-07
264,HRL,2024030705000487,81,14,30.00,622.00,"18,660.00",2024-03-07
265,HRL,2024030705000495,39,34,30.00,622.00,"18,660.00",2024-03-07
266,HRL,2024030705000496,39,32,20.00,622.00,"12,440.00",2024-03-07
267,HRL,2024030705000497,39,11,20.00,622.00,"12,440.00",2024-03-07
268,HRL,2024030705000500,32,55,20.00,621.20,"12,424.00",2024-03-07
269,HRL,2024030705000501,32,17,10.00,621.20,"6,212.00",2024-03-07
270,HRL,2024030705000503,48,64,200.00,622.10,"124,420.00",2024-03-07
271,HRL,2024030705000504,48,34,20.00,622.10,"12,442.00",2024-03-07
272,HRL,2024030705000508,48,11,20.00,622.10,"12,442.00",2024-03-07
273,HRL,2024030705000509,48,14,200.00,622.10,"124,420.00",2024-03-07
274,HRL,2024030705000510,48,11,20.00,622.10,"12,442.00",2024-03-07
275,HRL,2024030705000514,40,14,30.00,622.50,"18,675.00",2024-03-07
276,HRL,2024030705000520,40,11,20.00,622.50,"12,450.00",2024-03-07
277,HRL,2024030705000521,58,35,10.00,622.60,"6,226.00",2024-03-07
278,HRL,2024030705000523,58,57,10.00,622.60,"6,226.00",2024-03-07
279,HRL,2024030705000524,58,53,30.00,622.60,"18,678.00",2024-03-07
280,HRL,2024030705000525,33,53,10.00,622.60,"6,226.00",2024-03-07
281,HRL,2024030705000526,38,53,110.00,622.60,"68,486.00",2024-03-07
282,HRL,2024030705000527,38,11,10.00,622.60,"6,226.00",2024-03-07
283,HRL,2024030705000531,38,11,20.00,622.60,"12,452.00",2024-03-07
284,HRL,2024030705000532,38,51,10.00,622.60,"6,226.00",2024-03-07
285,HRL,2024030705000533,58,38,20.00,623.00,"12,460.00",2024-03-07
286,HRL,2024030705000534,58,45,10.00,623.00,"6,230.00",2024-03-07
287,HRL,2024030705000536,58,11,20.00,623.00,"12,460.00",2024-03-07
288,HRL,2024030705000537,58,57,20.00,623.00,"12,460.00",2024-03-07
289,HRL,2024030705000538,58,53,100.00,623.00,"62,300.00",2024-03-07
290,HRL,2024030705000540,49,56,10.00,624.00,"6,240.00",2024-03-07
291,HRL,2024030705000541,49,77,20.00,624.00,"12,480.00",2024-03-07
292,HRL,2024030705000542,58,47,20.00,623.00,"12,460.00",2024-03-07
293,HRL,2024030705000544,58,49,10.00,623.00,"6,230.00",2024-03-07
294,HRL,2024030705000545,58,26,10.00,623.00,"6,230.00",2024-03-07
295,HRL,2024030705000546,58,35,10.00,623.00,"6,230.00",2024-03-07
296,HRL,2024030705000553,58,51,10.00,623.00,"6,230.00",2024-03-07
297,HRL,2024030705000554,53,57,10.00,624.00,"6,240.00",2024-03-07
298,HRL,2024030705000555,53,57,18.00,624.00,"11,232.00",2024-03-07
299,HRL,2024030705000556,58,13,10.00,623.00,"6,230.00",2024-03-07
300,HRL,2024030705000557,56,57,12.00,624.00,"7,488.00",2024-03-07
301,HRL,2024030705000559,58,50,10.00,623.00,"6,230.00",2024-03-07
302,HRL,2024030705000565,49,36,20.00,623.20,"12,464.00",2024-03-07
303,HRL,2024030705000567,56,52,10.00,624.00,"6,240.00",2024-03-07
304,HRL,2024030705000568,49,35,10.00,623.20,"6,232.00",2024-03-07
305,HRL,2024030705000570,49,34,20.00,623.20,"12,464.00",2024-03-07
306,HRL,2024030705000580,39,53,30.00,623.20,"18,696.00",2024-03-07
307,HRL,2024030705000581,58,22,10.00,623.00,"6,230.00",2024-03-07
308,HRL,2024030705000582,58,28,10.00,623.00,"6,230.00",2024-03-07
309,HRL,2024030705000583,58,45,10.00,623.00,"6,230.00",2024-03-07
310,HRL,2024030705000585,22,53,20.00,623.20,"12,464.00",2024-03-07
311,HRL,2024030705000586,22,34,10.00,623.20,"6,232.00",2024-03-07
312,HRL,2024030705000587,22,49,10.00,623.20,"6,232.00",2024-03-07
313,HRL,2024030705000589,35,26,10.00,623.30,"6,233.00",2024-03-07
314,HRL,2024030705000590,35,49,20.00,623.30,"12,466.00",2024-03-07
315,HRL,2024030705000596,47,4,10.00,624.00,"6,240.00",2024-03-07
316,HRL,2024030705000597,47,58,20.00,624.00,"12,480.00",2024-03-07
317,HRL,2024030705000598,47,28,10.00,624.00,"6,240.00",2024-03-07
318,HRL,2024030705000607,61,34,10.00,624.90,"6,249.00",2024-03-07
319,HRL,2024030705000608,61,18,100.00,625.00,"62,500.00",2024-03-07
320,HRL,2024030705000609,61,18,90.00,625.00,"56,250.00",2024-03-07
321,HRL,2024030705000618,35,14,10.00,624.00,"6,240.00",2024-03-07
322,HRL,2024030705000619,35,18,10.00,625.00,"6,250.00",2024-03-07
323,HRL,2024030705000620,35,7,10.00,625.00,"6,250.00",2024-03-07
324,HRL,2024030705000621,35,32,10.00,625.00,"6,250.00",2024-03-07
325,HRL,2024030705000622,35,52,20.00,625.00,"12,500.00",2024-03-07
326,HRL,2024030705000623,35,35,10.00,625.00,"6,250.00",2024-03-07
327,HRL,2024030705000624,35,34,10.00,625.00,"6,250.00",2024-03-07
328,HRL,2024030705000625,35,58,10.00,625.00,"6,250.00",2024-03-07
329,HRL,2024030705000626,35,14,10.00,625.00,"6,250.00",2024-03-07
330,HRL,2024030705000627,44,55,500.00,625.00,"312,500.00",2024-03-07
331,HRL,2024030705000628,49,55,30.00,625.00,"18,750.00",2024-03-07
332,HRL,2024030705000634,39,55,60.00,625.00,"37,500.00",2024-03-07
333,HRL,2024030705000635,36,55,10.00,625.00,"6,250.00",2024-03-07
334,HRL,2024030705000636,36,52,20.00,625.00,"12,500.00",2024-03-07
335,HRL,2024030705000637,36,45,20.00,625.00,"12,500.00",2024-03-07
336,HRL,2024030705000638,36,11,10.00,625.00,"6,250.00",2024-03-07
337,HRL,2024030705000640,14,59,124.00,626.00,"77,624.00",2024-03-07
338,HRL,2024030705000641,14,57,76.00,626.00,"47,576.00",2024-03-07
339,HRL,2024030705000642,47,57,24.00,626.00,"15,024.00",2024-03-07
340,HRL,2024030705000643,47,35,20.00,626.00,"12,520.00",2024-03-07
341,HRL,2024030705000645,13,59,10.00,627.00,"6,270.00",2024-03-07
342,HRL,2024030705000646,13,58,10.00,627.00,"6,270.00",2024-03-07
343,HRL,2024030705000647,13,56,10.00,627.00,"6,270.00",2024-03-07
344,HRL,2024030705000648,13,22,10.00,627.00,"6,270.00",2024-03-07
345,HRL,2024030705000649,13,36,10.00,627.00,"6,270.00",2024-03-07
346,HRL,2024030705000651,3,58,20.00,626.10,"12,522.00",2024-03-07
347,HRL,2024030705000652,39,36,10.00,627.00,"6,270.00",2024-03-07
348,HRL,2024030705000653,39,58,10.00,627.00,"6,270.00",2024-03-07
349,HRL,2024030705000654,39,1,10.00,628.00,"6,280.00",2024-03-07
350,HRL,2024030705000655,39,40,20.00,628.00,"12,560.00",2024-03-07
351,HRL,2024030705000656,28,35,10.00,628.00,"6,280.00",2024-03-07
352,HRL,2024030705000657,28,1,10.00,628.00,"6,280.00",2024-03-07
353,HRL,2024030705000658,28,42,20.00,629.00,"12,580.00",2024-03-07
354,HRL,2024030705000659,28,56,30.00,629.00,"18,870.00",2024-03-07
355,HRL,2024030705000660,28,32,10.00,629.00,"6,290.00",2024-03-07
356,HRL,2024030705000661,28,57,10.00,629.00,"6,290.00",2024-03-07
