SN,Symbol,Transaction No.,Buyer Broker,Seller Broker,Share Quantity,Rate(Rs),Amount(Rs),Traded Date
1,HRL,2024022605000002,80,35,10.00,604.90,"6,049.00",2024-02-26
2,HRL,2024022605000004,80,6,10.00,604.90,"6,049.00",2024-02-26
3,HRL,2024022605000005,49,38,10.00,605.00,"6,050.00",2024-02-26
4,HRL,2024022605000006,49,42,30.00,605.00,"18,150.00",2024-02-26
5,HRL,2024022605000007,49,17,10.00,605.00,"6,050.00",2024-02-26
6,HRL,2024022605000009,80,21,20.00,604.90,"12,098.00",2024-02-26
7,HRL,2024022605000010,76,35,10.00,605.00,"6,050.00",2024-02-26
8,HRL,2024022605000011,76,47,10.00,607.00,"6,070.00",2024-02-26
9,HRL,2024022605000012,76,38,20.00,607.00,"12,140.00",2024-02-26
10,HRL,2024022605000013,76,58,10.00,607.00,"6,070.00",2024-02-26
11,HRL,2024022605000014,76,83,10.00,607.60,"6,076.00",2024-02-26
12,HRL,2024022605000015,80,11,10.00,604.90,"6,049.00",2024-02-26
13,HRL,2024022605000017,7,83,10.00,607.60,"6,076.00",2024-02-26
14,HRL,2024022605000018,76,35,20.00,610.00,"12,200.00",2024-02-26
15,HRL,2024022605000019,37,38,10.00,605.00,"6,050.00",2024-02-26
16,HRL,2024022605000024,76,35,10.00,610.00,"6,100.00",2024-02-26
17,HRL,2024022605000025,6,25,10.00,606.00,"6,060.00",2024-02-26
18,HRL,2024022605000027,37,55,10.00,605.20,"6,052.00",2024-02-26
19,HRL,2024022605000029,37,66,10.00,605.20,"6,052.00",2024-02-26
20,HRL,2024022605000030,37,36,10.00,605.20,"6,052.00",2024-02-26
21,HRL,2024022605000033,13,58,10.00,605.30,"6,053.00",2024-02-26
22,HRL,2024022605000034,35,34,10.00,606.00,"6,060.00",2024-02-26
23,HRL,2024022605000035,35,55,10.00,606.00,"6,060.00",2024-02-26
24,HRL,2024022605000036,35,49,4.00,615.00,"2,460.00",2024-02-26
25,HRL,2024022605000037,35,57,10.00,606.00,"6,060.00",2024-02-26
26,HRL,2024022605000038,35,42,10.00,606.00,"6,060.00",2024-02-26
27,HRL,2024022605000039,35,50,10.00,606.00,"6,060.00",2024-02-26
28,HRL,2024022605000040,35,58,20.00,606.00,"12,120.00",2024-02-26
29,HRL,2024022605000041,76,35,10.00,609.00,"6,090.00",2024-02-26
30,HRL,2024022605000042,35,58,40.00,606.00,"24,240.00",2024-02-26
31,HRL,2024022605000043,35,58,10.00,606.00,"6,060.00",2024-02-26
32,HRL,2024022605000045,35,35,10.00,606.00,"6,060.00",2024-02-26
33,HRL,2024022605000046,35,77,20.00,606.00,"12,120.00",2024-02-26
34,HRL,2024022605000047,48,77,10.00,606.00,"6,060.00",2024-02-26
35,HRL,2024022605000048,76,35,10.00,609.00,"6,090.00",2024-02-26
36,HRL,2024022605000052,40,58,20.00,606.10,"12,122.00",2024-02-26
37,HRL,2024022605000053,40,36,20.00,606.10,"12,122.00",2024-02-26
38,HRL,2024022605000054,40,66,10.00,606.10,"6,061.00",2024-02-26
39,HRL,2024022605000055,48,56,10.00,606.00,"6,060.00",2024-02-26
40,HRL,2024022605000056,76,35,10.00,609.00,"6,090.00",2024-02-26
41,HRL,2024022605000057,48,45,10.00,606.00,"6,060.00",2024-02-26
42,HRL,2024022605000058,48,17,10.00,606.00,"6,060.00",2024-02-26
43,HRL,2024022605000059,48,58,10.00,606.00,"6,060.00",2024-02-26
44,HRL,2024022605000060,70,47,30.00,606.00,"18,180.00",2024-02-26
45,HRL,2024022605000061,29,47,70.00,605.40,"42,378.00",2024-02-26
46,HRL,2024022605000065,29,36,20.00,605.40,"12,108.00",2024-02-26
47,HRL,2024022605000066,29,91,10.00,605.40,"6,054.00",2024-02-26
48,HRL,2024022605000067,76,34,10.00,608.90,"6,089.00",2024-02-26
49,HRL,2024022605000068,6,58,10.00,605.40,"6,054.00",2024-02-26
50,HRL,2024022605000069,6,49,10.00,605.40,"6,054.00",2024-02-26
51,HRL,2024022605000071,6,36,20.00,605.40,"12,108.00",2024-02-26
52,HRL,2024022605000072,6,46,10.00,605.40,"6,054.00",2024-02-26
53,HRL,2024022605000073,43,46,20.00,605.40,"12,108.00",2024-02-26
54,HRL,2024022605000075,13,28,20.00,605.30,"12,106.00",2024-02-26
55,HRL,2024022605000076,13,41,20.00,605.30,"12,106.00",2024-02-26
56,HRL,2024022605000077,76,22,20.00,605.40,"12,108.00",2024-02-26
57,HRL,2024022605000078,76,34,10.00,608.90,"6,089.00",2024-02-26
58,HRL,2024022605000083,13,50,10.00,605.30,"6,053.00",2024-02-26
59,HRL,2024022605000084,13,28,10.00,605.30,"6,053.00",2024-02-26
60,HRL,2024022605000085,13,25,20.00,605.30,"12,106.00",2024-02-26
61,HRL,2024022605000086,13,42,10.00,605.30,"6,053.00",2024-02-26
62,HRL,2024022605000087,21,42,10.00,605.30,"6,053.00",2024-02-26
63,HRL,2024022605000090,76,34,10.00,608.90,"6,089.00",2024-02-26
64,HRL,2024022605000091,76,35,10.00,609.00,"6,090.00",2024-02-26
65,HRL,2024022605000099,21,57,10.00,605.30,"6,053.00",2024-02-26
66,HRL,2024022605000102,76,35,10.00,609.00,"6,090.00",2024-02-26
67,HRL,2024022605000103,21,58,30.00,605.30,"18,159.00",2024-02-26
68,HRL,2024022605000104,76,46,10.00,608.00,"6,080.00",2024-02-26
69,HRL,2024022605000105,18,46,10.00,608.00,"6,080.00",2024-02-26
70,HRL,2024022605000106,18,35,50.00,609.00,"30,450.00",2024-02-26
71,HRL,2024022605000107,18,34,140.00,609.00,"85,260.00",2024-02-26
72,HRL,2024022605000108,37,57,10.00,605.20,"6,052.00",2024-02-26
73,HRL,2024022605000109,76,34,10.00,609.00,"6,090.00",2024-02-26
74,HRL,2024022605000115,25,42,20.00,605.30,"12,106.00",2024-02-26
75,HRL,2024022605000116,25,32,10.00,605.30,"6,053.00",2024-02-26
76,HRL,2024022605000117,25,38,20.00,605.30,"12,106.00",2024-02-26
77,HRL,2024022605000118,25,49,10.00,605.30,"6,053.00",2024-02-26
78,HRL,2024022605000119,25,55,30.00,605.30,"18,159.00",2024-02-26
79,HRL,2024022605000120,76,1,10.00,606.00,"6,060.00",2024-02-26
80,HRL,2024022605000121,25,34,20.00,605.30,"12,106.00",2024-02-26
81,HRL,2024022605000122,25,55,20.00,605.30,"12,106.00",2024-02-26
82,HRL,2024022605000127,25,39,20.00,605.30,"12,106.00",2024-02-26
83,HRL,2024022605000128,25,58,10.00,605.30,"6,053.00",2024-02-26
84,HRL,2024022605000129,25,14,10.00,605.30,"6,053.00",2024-02-26
85,HRL,2024022605000131,25,1,10.00,605.30,"6,053.00",2024-02-26
86,HRL,2024022605000132,25,53,10.00,605.30,"6,053.00",2024-02-26
87,HRL,2024022605000133,25,38,10.00,605.30,"6,053.00",2024-02-26
88,HRL,2024022605000134,28,8,10.00,605.40,"6,054.00",2024-02-26
89,HRL,2024022605000135,7,25,10.00,606.00,"6,060.00",2024-02-26
90,HRL,2024022605000136,28,55,10.00,605.40,"6,054.00",2024-02-26
91,HRL,2024022605000137,61,25,90.00,606.00,"54,540.00",2024-02-26
92,HRL,2024022605000138,61,4,10.00,606.00,"6,060.00",2024-02-26
93,HRL,2024022605000139,61,49,10.00,606.00,"6,060.00",2024-02-26
94,HRL,2024022605000140,61,58,20.00,606.00,"12,120.00",2024-02-26
95,HRL,2024022605000141,61,58,10.00,606.00,"6,060.00",2024-02-26
96,HRL,2024022605000142,61,42,10.00,606.00,"6,060.00",2024-02-26
97,HRL,2024022605000143,61,19,20.00,606.00,"12,120.00",2024-02-26
98,HRL,2024022605000144,61,38,10.00,606.00,"6,060.00",2024-02-26
99,HRL,2024022605000145,61,34,10.00,606.00,"6,060.00",2024-02-26
100,HRL,2024022605000146,61,48,10.00,606.00,"6,060.00",2024-02-26
101,HRL,2024022605000147,61,59,30.00,606.00,"18,180.00",2024-02-26
102,HRL,2024022605000155,61,58,10.00,606.00,"6,060.00",2024-02-26
103,HRL,2024022605000156,44,49,10.00,606.10,"6,061.00",2024-02-26
104,HRL,2024022605000162,61,57,10.00,607.00,"6,070.00",2024-02-26
105,HRL,2024022605000163,61,35,170.00,607.00,"103,190.00",2024-02-26
106,HRL,2024022605000164,61,45,20.00,607.00,"12,140.00",2024-02-26
107,HRL,2024022605000165,44,36,20.00,606.10,"12,122.00",2024-02-26
108,HRL,2024022605000168,1,45,10.00,608.00,"6,080.00",2024-02-26
109,HRL,2024022605000169,58,18,10.00,607.00,"6,070.00",2024-02-26
110,HRL,2024022605000173,26,45,10.00,608.00,"6,080.00",2024-02-26
111,HRL,2024022605000174,26,18,10.00,608.00,"6,080.00",2024-02-26
112,HRL,2024022605000175,58,6,10.00,607.00,"6,070.00",2024-02-26
113,HRL,2024022605000177,76,36,10.00,608.00,"6,080.00",2024-02-26
114,HRL,2024022605000178,49,36,10.00,607.00,"6,070.00",2024-02-26
115,HRL,2024022605000180,49,19,10.00,607.00,"6,070.00",2024-02-26
116,HRL,2024022605000181,49,42,20.00,607.00,"12,140.00",2024-02-26
117,HRL,2024022605000182,49,16,10.00,607.00,"6,070.00",2024-02-26
118,HRL,2024022605000183,49,58,10.00,607.00,"6,070.00",2024-02-26
119,HRL,2024022605000184,76,6,10.00,607.00,"6,070.00",2024-02-26
120,HRL,2024022605000186,57,6,10.00,607.00,"6,070.00",2024-02-26
121,HRL,2024022605000187,57,18,10.00,607.00,"6,070.00",2024-02-26
122,HRL,2024022605000188,44,38,10.00,606.10,"6,061.00",2024-02-26
123,HRL,2024022605000189,29,52,30.00,606.20,"18,186.00",2024-02-26
124,HRL,2024022605000192,1,49,10.00,606.30,"6,063.00",2024-02-26
125,HRL,2024022605000193,1,46,20.00,606.30,"12,126.00",2024-02-26
126,HRL,2024022605000194,1,49,10.00,606.30,"6,063.00",2024-02-26
127,HRL,2024022605000195,45,18,20.00,607.00,"12,140.00",2024-02-26
128,HRL,2024022605000196,45,25,10.00,607.00,"6,070.00",2024-02-26
129,HRL,2024022605000197,45,58,10.00,607.00,"6,070.00",2024-02-26
130,HRL,2024022605000198,45,51,20.00,607.00,"12,140.00",2024-02-26
131,HRL,2024022605000199,76,46,10.00,608.00,"6,080.00",2024-02-26
132,HRL,2024022605000200,45,54,20.00,607.00,"12,140.00",2024-02-26
133,HRL,2024022605000201,61,46,10.00,608.00,"6,080.00",2024-02-26
134,HRL,2024022605000202,61,57,20.00,608.00,"12,160.00",2024-02-26
135,HRL,2024022605000203,61,56,20.00,608.90,"12,178.00",2024-02-26
136,HRL,2024022605000204,61,49,20.00,608.90,"12,178.00",2024-02-26
137,HRL,2024022605000205,61,34,10.00,609.00,"6,090.00",2024-02-26
138,HRL,2024022605000206,61,13,10.00,609.00,"6,090.00",2024-02-26
139,HRL,2024022605000207,61,58,10.00,609.00,"6,090.00",2024-02-26
140,HRL,2024022605000208,61,18,67.00,609.00,"40,803.00",2024-02-26
141,HRL,2024022605000209,61,58,10.00,609.00,"6,090.00",2024-02-26
142,HRL,2024022605000210,61,14,10.00,610.00,"6,100.00",2024-02-26
143,HRL,2024022605000211,61,35,20.00,610.00,"12,200.00",2024-02-26
144,HRL,2024022605000212,61,22,10.00,610.00,"6,100.00",2024-02-26
145,HRL,2024022605000213,61,7,10.00,610.00,"6,100.00",2024-02-26
146,HRL,2024022605000214,61,47,10.00,610.00,"6,100.00",2024-02-26
147,HRL,2024022605000215,61,17,10.00,610.00,"6,100.00",2024-02-26
148,HRL,2024022605000216,61,17,10.00,610.00,"6,100.00",2024-02-26
149,HRL,2024022605000217,61,49,10.00,610.00,"6,100.00",2024-02-26
150,HRL,2024022605000218,61,58,30.00,610.00,"18,300.00",2024-02-26
151,HRL,2024022605000219,61,38,20.00,610.00,"12,200.00",2024-02-26
152,HRL,2024022605000220,61,45,10.00,610.00,"6,100.00",2024-02-26
153,HRL,2024022605000221,61,45,10.00,610.00,"6,100.00",2024-02-26
154,HRL,2024022605000222,61,47,10.00,610.00,"6,100.00",2024-02-26
155,HRL,2024022605000223,61,29,10.00,610.00,"6,100.00",2024-02-26
156,HRL,2024022605000224,61,17,10.00,610.00,"6,100.00",2024-02-26
157,HRL,2024022605000225,61,14,10.00,610.00,"6,100.00",2024-02-26
158,HRL,2024022605000226,61,48,20.00,610.00,"12,200.00",2024-02-26
159,HRL,2024022605000227,61,58,20.00,610.00,"12,200.00",2024-02-26
160,HRL,2024022605000228,61,18,10.00,610.00,"6,100.00",2024-02-26
161,HRL,2024022605000229,61,56,30.00,610.00,"18,300.00",2024-02-26
162,HRL,2024022605000230,61,19,10.00,610.00,"6,100.00",2024-02-26
163,HRL,2024022605000231,61,21,10.00,610.00,"6,100.00",2024-02-26
164,HRL,2024022605000232,61,19,77.00,610.00,"46,970.00",2024-02-26
165,HRL,2024022605000233,61,49,20.00,610.00,"12,200.00",2024-02-26
166,HRL,2024022605000234,61,38,20.00,610.00,"12,200.00",2024-02-26
167,HRL,2024022605000235,61,29,10.00,610.00,"6,100.00",2024-02-26
168,HRL,2024022605000236,61,16,30.00,610.00,"18,300.00",2024-02-26
169,HRL,2024022605000237,61,49,10.00,610.00,"6,100.00",2024-02-26
170,HRL,2024022605000238,61,58,56.00,610.00,"34,160.00",2024-02-26
171,HRL,2024022605000239,54,58,10.00,608.00,"6,080.00",2024-02-26
172,HRL,2024022605000245,46,58,7.00,597.00,"4,179.00",2024-02-26
173,HRL,2024022605000252,28,45,200.00,609.00,"121,800.00",2024-02-26
174,HRL,2024022605000256,28,49,10.00,609.00,"6,090.00",2024-02-26
175,HRL,2024022605000259,28,8,40.00,609.00,"24,360.00",2024-02-26
176,HRL,2024022605000260,28,25,10.00,609.00,"6,090.00",2024-02-26
177,HRL,2024022605000261,28,18,20.00,609.00,"12,180.00",2024-02-26
178,HRL,2024022605000262,28,35,10.00,609.00,"6,090.00",2024-02-26
179,HRL,2024022605000263,76,35,10.00,610.00,"6,100.00",2024-02-26
180,HRL,2024022605000264,28,50,10.00,609.00,"6,090.00",2024-02-26
181,HRL,2024022605000265,28,35,10.00,609.00,"6,090.00",2024-02-26
182,HRL,2024022605000266,3,59,20.00,610.00,"12,200.00",2024-02-26
183,HRL,2024022605000267,3,91,20.00,610.00,"12,200.00",2024-02-26
184,HRL,2024022605000268,3,91,10.00,610.00,"6,100.00",2024-02-26
185,HRL,2024022605000269,3,38,10.00,610.00,"6,100.00",2024-02-26
186,HRL,2024022605000270,28,50,20.00,609.00,"12,180.00",2024-02-26
187,HRL,2024022605000271,76,91,20.00,610.00,"12,200.00",2024-02-26
188,HRL,2024022605000272,76,28,30.00,610.00,"18,300.00",2024-02-26
189,HRL,2024022605000273,76,19,10.00,610.50,"6,105.00",2024-02-26
190,HRL,2024022605000274,76,14,10.00,611.00,"6,110.00",2024-02-26
191,HRL,2024022605000275,76,58,10.00,611.00,"6,110.00",2024-02-26
192,HRL,2024022605000276,76,49,20.00,612.00,"12,240.00",2024-02-26
193,HRL,2024022605000277,76,49,10.00,612.00,"6,120.00",2024-02-26
194,HRL,2024022605000278,76,58,10.00,614.00,"6,140.00",2024-02-26
195,HRL,2024022605000279,76,57,10.00,614.00,"6,140.00",2024-02-26
196,HRL,2024022605000282,49,91,10.00,610.00,"6,100.00",2024-02-26
197,HRL,2024022605000283,49,35,20.00,610.00,"12,200.00",2024-02-26
198,HRL,2024022605000286,49,48,20.00,610.00,"12,200.00",2024-02-26
199,HRL,2024022605000287,76,58,10.00,611.00,"6,110.00",2024-02-26
200,HRL,2024022605000288,76,57,10.00,614.00,"6,140.00",2024-02-26
201,HRL,2024022605000289,76,14,10.00,615.00,"6,150.00",2024-02-26
202,HRL,2024022605000291,61,18,10.00,611.00,"6,110.00",2024-02-26
203,HRL,2024022605000302,57,18,10.00,611.00,"6,110.00",2024-02-26
204,HRL,2024022605000306,57,29,10.00,611.00,"6,110.00",2024-02-26
205,HRL,2024022605000307,57,29,20.00,611.00,"12,220.00",2024-02-26
206,HRL,2024022605000308,7,52,10.00,614.00,"6,140.00",2024-02-26
207,HRL,2024022605000309,8,11,10.00,611.10,"6,111.00",2024-02-26
208,HRL,2024022605000310,8,58,10.00,611.10,"6,111.00",2024-02-26
209,HRL,2024022605000311,57,29,10.00,611.00,"6,110.00",2024-02-26
210,HRL,2024022605000312,54,29,10.00,611.00,"6,110.00",2024-02-26
211,HRL,2024022605000315,54,33,10.00,611.00,"6,110.00",2024-02-26
212,HRL,2024022605000317,76,49,10.00,612.00,"6,120.00",2024-02-26
213,HRL,2024022605000318,76,52,10.00,614.00,"6,140.00",2024-02-26
214,HRL,2024022605000321,76,42,10.00,612.00,"6,120.00",2024-02-26
215,HRL,2024022605000323,54,36,20.00,611.00,"12,220.00",2024-02-26
216,HRL,2024022605000324,34,36,10.00,611.00,"6,110.00",2024-02-26
217,HRL,2024022605000325,76,42,20.00,612.00,"12,240.00",2024-02-26
218,HRL,2024022605000326,76,51,10.00,614.70,"6,147.00",2024-02-26
219,HRL,2024022605000336,42,4,10.00,611.00,"6,110.00",2024-02-26
220,HRL,2024022605000337,8,4,10.00,610.10,"6,101.00",2024-02-26
221,HRL,2024022605000339,8,29,20.00,610.10,"12,202.00",2024-02-26
222,HRL,2024022605000340,45,58,10.00,611.00,"6,110.00",2024-02-26
223,HRL,2024022605000341,45,4,20.00,611.00,"12,220.00",2024-02-26
224,HRL,2024022605000342,45,58,20.00,611.00,"12,220.00",2024-02-26
225,HRL,2024022605000350,34,36,20.00,610.20,"12,204.00",2024-02-26
226,HRL,2024022605000351,34,29,20.00,610.20,"12,204.00",2024-02-26
227,HRL,2024022605000352,34,58,10.00,610.20,"6,102.00",2024-02-26
228,HRL,2024022605000354,34,26,350.00,610.20,"213,570.00",2024-02-26
229,HRL,2024022605000355,8,26,50.00,610.10,"30,505.00",2024-02-26
230,HRL,2024022605000356,8,49,10.00,610.10,"6,101.00",2024-02-26
231,HRL,2024022605000357,8,6,20.00,610.10,"12,202.00",2024-02-26
232,HRL,2024022605000358,8,35,10.00,610.10,"6,101.00",2024-02-26
233,HRL,2024022605000359,8,53,10.00,610.10,"6,101.00",2024-02-26
234,HRL,2024022605000360,8,21,20.00,610.10,"12,202.00",2024-02-26
235,HRL,2024022605000363,8,35,10.00,610.10,"6,101.00",2024-02-26
236,HRL,2024022605000371,76,58,30.00,610.50,"18,315.00",2024-02-26
237,HRL,2024022605000372,76,57,20.00,611.00,"12,220.00",2024-02-26
238,HRL,2024022605000373,76,59,10.00,612.00,"6,120.00",2024-02-26
239,HRL,2024022605000374,76,57,10.00,612.00,"6,120.00",2024-02-26
240,HRL,2024022605000375,76,41,10.00,612.00,"6,120.00",2024-02-26
241,HRL,2024022605000376,76,49,20.00,614.00,"12,280.00",2024-02-26
242,HRL,2024022605000377,76,77,30.00,614.00,"18,420.00",2024-02-26
243,HRL,2024022605000378,76,49,10.00,614.00,"6,140.00",2024-02-26
244,HRL,2024022605000379,76,35,10.00,614.70,"6,147.00",2024-02-26
245,HRL,2024022605000383,3,3,20.00,610.20,"12,204.00",2024-02-26
246,HRL,2024022605000384,3,35,10.00,610.20,"6,102.00",2024-02-26
247,HRL,2024022605000385,3,6,20.00,610.20,"12,204.00",2024-02-26
248,HRL,2024022605000387,8,3,20.00,610.10,"12,202.00",2024-02-26
249,HRL,2024022605000390,76,58,10.00,611.00,"6,110.00",2024-02-26
250,HRL,2024022605000391,76,35,10.00,614.00,"6,140.00",2024-02-26
251,HRL,2024022605000394,8,36,30.00,610.10,"18,303.00",2024-02-26
252,HRL,2024022605000398,76,42,40.00,613.00,"24,520.00",2024-02-26
253,HRL,2024022605000399,76,21,20.00,613.00,"12,260.00",2024-02-26
254,HRL,2024022605000401,76,33,20.00,613.00,"12,260.00",2024-02-26
255,HRL,2024022605000402,76,13,10.00,613.00,"6,130.00",2024-02-26
256,HRL,2024022605000403,76,35,10.00,614.00,"6,140.00",2024-02-26
257,HRL,2024022605000406,76,35,10.00,614.00,"6,140.00",2024-02-26
258,HRL,2024022605000407,76,58,10.00,614.00,"6,140.00",2024-02-26
259,HRL,2024022605000408,76,25,10.00,614.00,"6,140.00",2024-02-26
260,HRL,2024022605000409,76,25,10.00,614.00,"6,140.00",2024-02-26
261,HRL,2024022605000410,76,41,20.00,614.90,"12,298.00",2024-02-26
262,HRL,2024022605000411,76,46,30.00,613.00,"18,390.00",2024-02-26
263,HRL,2024022605000412,49,6,20.00,613.00,"12,260.00",2024-02-26
264,HRL,2024022605000413,52,32,20.00,614.00,"12,280.00",2024-02-26
265,HRL,2024022605000417,52,3,30.00,614.00,"18,420.00",2024-02-26
266,HRL,2024022605000418,49,3,50.00,613.00,"30,650.00",2024-02-26
267,HRL,2024022605000421,1,19,10.00,614.00,"6,140.00",2024-02-26
268,HRL,2024022605000422,1,34,10.00,614.00,"6,140.00",2024-02-26
269,HRL,2024022605000423,76,3,10.00,614.80,"6,148.00",2024-02-26
270,HRL,2024022605000424,1,36,20.00,614.00,"12,280.00",2024-02-26
271,HRL,2024022605000426,1,49,10.00,614.00,"6,140.00",2024-02-26
272,HRL,2024022605000427,1,34,95.00,614.00,"58,330.00",2024-02-26
273,HRL,2024022605000428,1,46,20.00,614.00,"12,280.00",2024-02-26
274,HRL,2024022605000429,1,8,30.00,614.00,"18,420.00",2024-02-26
275,HRL,2024022605000434,76,3,10.00,614.80,"6,148.00",2024-02-26
276,HRL,2024022605000435,44,8,30.00,614.00,"18,420.00",2024-02-26
277,HRL,2024022605000436,44,52,20.00,614.00,"12,280.00",2024-02-26
278,HRL,2024022605000437,50,3,280.00,614.80,"172,144.00",2024-02-26
279,HRL,2024022605000438,50,34,100.00,614.80,"61,480.00",2024-02-26
280,HRL,2024022605000439,50,25,30.00,614.80,"18,444.00",2024-02-26
281,HRL,2024022605000440,50,41,180.00,614.90,"110,682.00",2024-02-26
282,HRL,2024022605000441,50,26,200.00,614.90,"122,980.00",2024-02-26
283,HRL,2024022605000442,50,14,90.00,615.00,"55,350.00",2024-02-26
284,HRL,2024022605000443,50,62,30.00,615.00,"18,450.00",2024-02-26
285,HRL,2024022605000444,50,51,10.00,615.00,"6,150.00",2024-02-26
286,HRL,2024022605000445,50,58,10.00,615.00,"6,150.00",2024-02-26
287,HRL,2024022605000446,50,38,10.00,615.00,"6,150.00",2024-02-26
288,HRL,2024022605000447,50,58,100.00,615.00,"61,500.00",2024-02-26
289,HRL,2024022605000448,50,21,50.00,615.00,"30,750.00",2024-02-26
290,HRL,2024022605000449,50,17,910.00,615.00,"559,650.00",2024-02-26
291,HRL,2024022605000451,56,17,200.00,615.00,"123,000.00",2024-02-26
292,HRL,2024022605000452,49,6,20.00,613.00,"12,260.00",2024-02-26
293,HRL,2024022605000453,49,8,10.00,613.00,"6,130.00",2024-02-26
294,HRL,2024022605000454,59,8,20.00,613.00,"12,260.00",2024-02-26
295,HRL,2024022605000456,86,17,390.00,615.00,"239,850.00",2024-02-26
296,HRL,2024022605000457,86,14,10.00,615.00,"6,150.00",2024-02-26
297,HRL,2024022605000458,86,67,10.00,615.00,"6,150.00",2024-02-26
298,HRL,2024022605000459,86,67,10.00,615.00,"6,150.00",2024-02-26
299,HRL,2024022605000460,86,58,10.00,615.00,"6,150.00",2024-02-26
300,HRL,2024022605000461,86,35,20.00,615.00,"12,300.00",2024-02-26
301,HRL,2024022605000462,86,45,10.00,615.00,"6,150.00",2024-02-26
302,HRL,2024022605000463,86,80,10.00,615.00,"6,150.00",2024-02-26
303,HRL,2024022605000464,86,58,20.00,615.00,"12,300.00",2024-02-26
304,HRL,2024022605000465,86,58,10.00,615.00,"6,150.00",2024-02-26
305,HRL,2024022605000466,76,58,10.00,615.00,"6,150.00",2024-02-26
306,HRL,2024022605000469,59,8,10.00,613.00,"6,130.00",2024-02-26
307,HRL,2024022605000471,59,8,18.00,613.00,"11,034.00",2024-02-26
308,HRL,2024022605000472,29,8,12.00,612.00,"7,344.00",2024-02-26
309,HRL,2024022605000475,29,8,30.00,612.00,"18,360.00",2024-02-26
310,HRL,2024022605000477,45,52,10.00,612.00,"6,120.00",2024-02-26
311,HRL,2024022605000483,45,35,10.00,612.00,"6,120.00",2024-02-26
312,HRL,2024022605000484,45,42,10.00,612.00,"6,120.00",2024-02-26
313,HRL,2024022605000489,3,35,10.00,612.10,"6,121.00",2024-02-26
314,HRL,2024022605000490,3,58,10.00,612.10,"6,121.00",2024-02-26
315,HRL,2024022605000491,45,58,10.00,612.00,"6,120.00",2024-02-26
316,HRL,2024022605000493,45,58,10.00,612.00,"6,120.00",2024-02-26
317,HRL,2024022605000496,45,28,20.00,612.00,"12,240.00",2024-02-26
318,HRL,2024022605000507,40,35,10.00,612.10,"6,121.00",2024-02-26
319,HRL,2024022605000509,45,54,10.00,612.00,"6,120.00",2024-02-26
320,HRL,2024022605000510,45,35,10.00,612.00,"6,120.00",2024-02-26
321,HRL,2024022605000511,45,7,10.00,612.00,"6,120.00",2024-02-26
322,HRL,2024022605000513,45,25,20.00,612.00,"12,240.00",2024-02-26
323,HRL,2024022605000514,45,38,10.00,612.00,"6,120.00",2024-02-26
324,HRL,2024022605000515,45,35,20.00,612.00,"12,240.00",2024-02-26
325,HRL,2024022605000516,45,58,10.00,612.00,"6,120.00",2024-02-26
326,HRL,2024022605000518,45,58,20.00,612.00,"12,240.00",2024-02-26
327,HRL,2024022605000519,45,42,20.00,612.00,"12,240.00",2024-02-26
328,HRL,2024022605000521,45,40,20.00,612.00,"12,240.00",2024-02-26
329,HRL,2024022605000522,59,40,10.00,612.00,"6,120.00",2024-02-26
330,HRL,2024022605000523,59,4,10.00,612.00,"6,120.00",2024-02-26
331,HRL,2024022605000525,52,58,10.00,612.10,"6,121.00",2024-02-26
332,HRL,2024022605000531,52,45,10.00,613.00,"6,130.00",2024-02-26
333,HRL,2024022605000532,52,36,10.00,613.00,"6,130.00",2024-02-26
334,HRL,2024022605000537,52,17,10.00,613.00,"6,130.00",2024-02-26
335,HRL,2024022605000538,76,22,10.00,614.00,"6,140.00",2024-02-26
336,HRL,2024022605000539,52,57,10.00,613.00,"6,130.00",2024-02-26
337,HRL,2024022605000542,28,55,10.00,613.00,"6,130.00",2024-02-26
338,HRL,2024022605000543,28,6,10.00,613.00,"6,130.00",2024-02-26
339,HRL,2024022605000544,59,6,10.00,612.00,"6,120.00",2024-02-26
340,HRL,2024022605000546,76,22,10.00,614.00,"6,140.00",2024-02-26
341,HRL,2024022605000551,1,58,10.00,613.00,"6,130.00",2024-02-26
342,HRL,2024022605000553,1,28,20.00,613.00,"12,260.00",2024-02-26
343,HRL,2024022605000555,1,35,10.00,613.00,"6,130.00",2024-02-26
344,HRL,2024022605000561,1,58,15.00,613.00,"9,195.00",2024-02-26
345,HRL,2024022605000562,59,58,15.00,612.00,"9,180.00",2024-02-26
346,HRL,2024022605000565,42,35,10.00,612.00,"6,120.00",2024-02-26
347,HRL,2024022605000566,39,35,10.00,612.00,"6,120.00",2024-02-26
348,HRL,2024022605000567,39,51,40.00,612.00,"24,480.00",2024-02-26
349,HRL,2024022605000568,39,56,10.00,612.00,"6,120.00",2024-02-26
350,HRL,2024022605000572,39,58,10.00,612.00,"6,120.00",2024-02-26
351,HRL,2024022605000573,39,58,10.00,612.00,"6,120.00",2024-02-26
352,HRL,2024022605000578,35,58,10.00,612.10,"6,121.00",2024-02-26
353,HRL,2024022605000580,35,49,10.00,612.10,"6,121.00",2024-02-26
354,HRL,2024022605000582,35,19,10.00,612.10,"6,121.00",2024-02-26
355,HRL,2024022605000584,17,45,20.00,613.00,"12,260.00",2024-02-26
356,HRL,2024022605000585,39,53,10.00,612.00,"6,120.00",2024-02-26
357,HRL,2024022605000587,53,35,10.00,612.10,"6,121.00",2024-02-26
