SN,Symbol,Transaction No.,Buyer Broker,Seller Broker,Share Quantity,Rate(Rs),Amount(Rs),Traded Date
74,HRL,2024032805000122,45,58,20.00,603.00,"12,060.00",2024-03-28
75,HRL,2024032805000123,45,47,10.00,603.00,"6,030.00",2024-03-28
76,HRL,2024032805000124,45,48,20.00,603.00,"12,060.00",2024-03-28
77,HRL,2024032805000125,45,26,10.00,603.00,"6,030.00",2024-03-28
78,HRL,2024032805000127,45,7,10.00,603.00,"6,030.00",2024-03-28
79,HRL,2024032805000128,45,49,10.00,603.00,"6,030.00",2024-03-28
80,HRL,2024032805000129,45,36,15.00,603.00,"9,045.00",2024-03-28
81,HRL,2024032805000130,45,58,10.00,603.00,"6,030.00",2024-03-28
82,HRL,2024032805000131,45,17,10.00,603.00,"6,030.00",2024-03-28
83,HRL,2024032805000132,17,17,10.00,603.00,"6,030.00",2024-03-28
84,HRL,2024032805000133,17,6,10.00,603.00,"6,030.00",2024-03-28
85,HRL,2024032805000135,35,57,20.00,602.00,"12,040.00",2024-03-28
86,HRL,2024032805000136,35,58,10.00,602.00,"6,020.00",2024-03-28
87,HRL,2024032805000138,35,14,10.00,602.00,"6,020.00",2024-03-28
88,HRL,2024032805000139,35,85,70.00,602.00,"42,140.00",2024-03-28
89,HRL,2024032805000140,45,85,130.00,602.00,"78,260.00",2024-03-28
90,HRL,2024032805000141,34,42,20.00,603.00,"12,060.00",2024-03-28
91,HRL,2024032805000142,34,26,10.00,603.00,"6,030.00",2024-03-28
92,HRL,2024032805000143,45,1,10.00,602.00,"6,020.00",2024-03-28
93,HRL,2024032805000144,45,57,360.00,602.00,"216,720.00",2024-03-28
94,HRL,2024032805000145,6,57,100.00,602.00,"60,200.00",2024-03-28
95,HRL,2024032805000146,1,57,40.00,602.00,"24,080.00",2024-03-28
96,HRL,2024032805000148,1,58,10.00,602.00,"6,020.00",2024-03-28
97,HRL,2024032805000149,1,57,10.00,602.00,"6,020.00",2024-03-28
98,HRL,2024032805000150,51,57,100.00,602.00,"60,200.00",2024-03-28
99,HRL,2024032805000151,43,34,20.00,601.50,"12,030.00",2024-03-28
100,HRL,2024032805000154,43,57,20.00,601.50,"12,030.00",2024-03-28
101,HRL,2024032805000157,7,46,20.00,601.30,"12,026.00",2024-03-28
102,HRL,2024032805000158,7,28,10.00,601.30,"6,013.00",2024-03-28
103,HRL,2024032805000159,7,34,20.00,601.30,"12,026.00",2024-03-28
104,HRL,2024032805000162,7,58,10.00,601.30,"6,013.00",2024-03-28
105,HRL,2024032805000163,7,56,10.00,601.30,"6,013.00",2024-03-28
106,HRL,2024032805000167,7,49,10.00,601.30,"6,013.00",2024-03-28
107,HRL,2024032805000170,29,50,10.00,601.40,"6,014.00",2024-03-28
108,HRL,2024032805000172,29,29,10.00,601.40,"6,014.00",2024-03-28
109,HRL,2024032805000173,34,29,10.00,601.40,"6,014.00",2024-03-28
110,HRL,2024032805000174,34,43,10.00,601.40,"6,014.00",2024-03-28
111,HRL,2024032805000177,7,58,20.00,601.30,"12,026.00",2024-03-28
112,HRL,2024032805000179,35,38,10.00,601.30,"6,013.00",2024-03-28
113,HRL,2024032805000181,33,14,10.00,601.50,"6,015.00",2024-03-28
114,HRL,2024032805000182,35,53,20.00,601.30,"12,026.00",2024-03-28
115,HRL,2024032805000183,35,36,10.00,601.30,"6,013.00",2024-03-28
116,HRL,2024032805000184,35,58,20.00,601.30,"12,026.00",2024-03-28
117,HRL,2024032805000185,35,41,20.00,601.30,"12,026.00",2024-03-28
118,HRL,2024032805000186,35,21,10.00,601.30,"6,013.00",2024-03-28
119,HRL,2024032805000187,74,77,10.00,601.50,"6,015.00",2024-03-28
120,HRL,2024032805000189,74,38,10.00,601.50,"6,015.00",2024-03-28
121,HRL,2024032805000190,50,11,10.00,601.50,"6,015.00",2024-03-28
122,HRL,2024032805000192,35,28,10.00,601.30,"6,013.00",2024-03-28
123,HRL,2024032805000193,35,35,10.00,601.30,"6,013.00",2024-03-28
124,HRL,2024032805000195,35,11,10.00,601.30,"6,013.00",2024-03-28
125,HRL,2024032805000196,35,6,30.00,601.30,"18,039.00",2024-03-28
126,HRL,2024032805000205,35,57,20.00,601.30,"12,026.00",2024-03-28
127,HRL,2024032805000206,35,57,10.00,601.30,"6,013.00",2024-03-28
128,HRL,2024032805000211,35,49,10.00,601.30,"6,013.00",2024-03-28
129,HRL,2024032805000212,35,58,10.00,601.30,"6,013.00",2024-03-28
130,HRL,2024032805000213,35,28,10.00,601.30,"6,013.00",2024-03-28
131,HRL,2024032805000222,35,34,10.00,601.30,"6,013.00",2024-03-28
132,HRL,2024032805000223,35,7,10.00,601.30,"6,013.00",2024-03-28
133,HRL,2024032805000226,35,58,10.00,601.30,"6,013.00",2024-03-28
134,HRL,2024032805000227,38,58,100.00,601.30,"60,130.00",2024-03-28
135,HRL,2024032805000228,45,58,10.00,601.20,"6,012.00",2024-03-28
136,HRL,2024032805000229,45,57,10.00,601.20,"6,012.00",2024-03-28
137,HRL,2024032805000231,45,32,10.00,601.20,"6,012.00",2024-03-28
138,HRL,2024032805000233,45,57,20.00,601.20,"12,024.00",2024-03-28
139,HRL,2024032805000235,45,45,20.00,601.20,"12,024.00",2024-03-28
140,HRL,2024032805000236,45,35,20.00,601.20,"12,024.00",2024-03-28
141,HRL,2024032805000237,45,28,10.00,601.20,"6,012.00",2024-03-28
142,HRL,2024032805000240,22,58,20.00,601.20,"12,024.00",2024-03-28
143,HRL,2024032805000241,22,14,20.00,601.20,"12,024.00",2024-03-28
144,HRL,2024032805000242,22,47,20.00,601.20,"12,024.00",2024-03-28
145,HRL,2024032805000243,22,21,10.00,601.20,"6,012.00",2024-03-28
146,HRL,2024032805000244,22,38,10.00,601.20,"6,012.00",2024-03-28
147,HRL,2024032805000245,22,26,10.00,601.20,"6,012.00",2024-03-28
148,HRL,2024032805000246,22,58,10.00,601.20,"6,012.00",2024-03-28
149,HRL,2024032805000252,22,57,10.00,601.20,"6,012.00",2024-03-28
150,HRL,2024032805000253,22,44,30.00,601.20,"18,036.00",2024-03-28
151,HRL,2024032805000255,22,58,10.00,601.20,"6,012.00",2024-03-28
152,HRL,2024032805000257,22,7,10.00,601.20,"6,012.00",2024-03-28
153,HRL,2024032805000260,67,58,10.00,601.30,"6,013.00",2024-03-28
154,HRL,2024032805000261,67,7,10.00,601.30,"6,013.00",2024-03-28
155,HRL,2024032805000262,48,57,100.00,602.00,"60,200.00",2024-03-28
156,HRL,2024032805000263,67,49,10.00,601.30,"6,013.00",2024-03-28
157,HRL,2024032805000264,67,16,10.00,601.30,"6,013.00",2024-03-28
158,HRL,2024032805000265,7,57,80.00,602.00,"48,160.00",2024-03-28
159,HRL,2024032805000266,57,7,10.00,601.40,"6,014.00",2024-03-28
160,HRL,2024032805000267,57,46,10.00,601.40,"6,014.00",2024-03-28
161,HRL,2024032805000268,57,17,20.00,601.40,"12,028.00",2024-03-28
162,HRL,2024032805000269,57,45,10.00,601.40,"6,014.00",2024-03-28
163,HRL,2024032805000271,57,52,10.00,601.40,"6,014.00",2024-03-28
164,HRL,2024032805000272,57,58,10.00,601.40,"6,014.00",2024-03-28
165,HRL,2024032805000273,57,49,10.00,601.40,"6,014.00",2024-03-28
166,HRL,2024032805000274,57,37,10.00,601.40,"6,014.00",2024-03-28
167,HRL,2024032805000275,57,11,10.00,601.40,"6,014.00",2024-03-28
168,HRL,2024032805000276,42,11,10.00,601.40,"6,014.00",2024-03-28
169,HRL,2024032805000277,42,49,10.00,601.40,"6,014.00",2024-03-28
170,HRL,2024032805000278,42,49,10.00,601.40,"6,014.00",2024-03-28
171,HRL,2024032805000279,67,17,20.00,601.30,"12,026.00",2024-03-28
172,HRL,2024032805000287,67,35,10.00,601.30,"6,013.00",2024-03-28
173,HRL,2024032805000289,67,45,20.00,601.30,"12,026.00",2024-03-28
174,HRL,2024032805000292,67,58,10.00,601.30,"6,013.00",2024-03-28
175,HRL,2024032805000293,67,58,10.00,601.30,"6,013.00",2024-03-28
176,HRL,2024032805000294,67,49,10.00,601.30,"6,013.00",2024-03-28
177,HRL,2024032805000297,45,42,30.00,601.40,"18,042.00",2024-03-28
178,HRL,2024032805000301,45,57,10.00,602.00,"6,020.00",2024-03-28
179,HRL,2024032805000303,45,49,10.00,601.40,"6,014.00",2024-03-28
180,HRL,2024032805000304,45,58,40.00,601.40,"24,056.00",2024-03-28
181,HRL,2024032805000305,38,4,20.00,601.50,"12,030.00",2024-03-28
182,HRL,2024032805000306,38,16,10.00,601.50,"6,015.00",2024-03-28
183,HRL,2024032805000308,38,16,10.00,601.50,"6,015.00",2024-03-28
184,HRL,2024032805000309,38,4,30.00,601.50,"18,045.00",2024-03-28
185,HRL,2024032805000312,38,14,20.00,601.50,"12,030.00",2024-03-28
186,HRL,2024032805000313,38,58,10.00,601.50,"6,015.00",2024-03-28
187,HRL,2024032805000315,45,38,10.00,601.40,"6,014.00",2024-03-28
188,HRL,2024032805000332,45,25,10.00,601.40,"6,014.00",2024-03-28
189,HRL,2024032805000333,67,25,80.00,601.30,"48,104.00",2024-03-28
190,HRL,2024032805000334,57,25,10.00,601.30,"6,013.00",2024-03-28
191,HRL,2024032805000339,57,49,10.00,601.30,"6,013.00",2024-03-28
192,HRL,2024032805000340,57,38,10.00,601.30,"6,013.00",2024-03-28
193,HRL,2024032805000341,38,49,10.00,601.40,"6,014.00",2024-03-28
194,HRL,2024032805000342,38,11,10.00,601.40,"6,014.00",2024-03-28
195,HRL,2024032805000343,57,11,10.00,601.30,"6,013.00",2024-03-28
196,HRL,2024032805000345,57,58,20.00,601.30,"12,026.00",2024-03-28
197,HRL,2024032805000347,57,57,10.00,601.30,"6,013.00",2024-03-28
198,HRL,2024032805000348,57,25,30.00,601.30,"18,039.00",2024-03-28
199,HRL,2024032805000349,56,25,20.00,601.30,"12,026.00",2024-03-28
200,HRL,2024032805000350,17,58,20.00,601.50,"12,030.00",2024-03-28
201,HRL,2024032805000351,17,62,20.00,601.50,"12,030.00",2024-03-28
202,HRL,2024032805000352,56,51,20.00,601.30,"12,026.00",2024-03-28
203,HRL,2024032805000353,22,10,40.00,601.20,"24,048.00",2024-03-28
204,HRL,2024032805000354,49,10,10.00,601.20,"6,012.00",2024-03-28
205,HRL,2024032805000355,45,10,100.00,601.20,"60,120.00",2024-03-28
206,HRL,2024032805000356,72,10,50.00,601.10,"30,055.00",2024-03-28
207,HRL,2024032805000358,33,58,10.00,601.50,"6,015.00",2024-03-28
208,HRL,2024032805000362,17,58,10.00,601.20,"6,012.00",2024-03-28
209,HRL,2024032805000363,17,55,30.00,601.20,"18,036.00",2024-03-28
210,HRL,2024032805000364,17,58,10.00,601.20,"6,012.00",2024-03-28
211,HRL,2024032805000366,17,35,20.00,601.20,"12,024.00",2024-03-28
212,HRL,2024032805000367,41,58,40.00,601.30,"24,052.00",2024-03-28
213,HRL,2024032805000369,17,58,10.00,601.20,"6,012.00",2024-03-28
214,HRL,2024032805000371,17,4,20.00,601.20,"12,024.00",2024-03-28
215,HRL,2024032805000372,72,58,10.00,601.10,"6,011.00",2024-03-28
216,HRL,2024032805000373,72,51,20.00,601.10,"12,022.00",2024-03-28
217,HRL,2024032805000374,38,34,10.00,601.30,"6,013.00",2024-03-28
218,HRL,2024032805000375,38,57,40.00,602.00,"24,080.00",2024-03-28
219,HRL,2024032805000376,72,58,10.00,601.10,"6,011.00",2024-03-28
220,HRL,2024032805000377,72,26,10.00,601.10,"6,011.00",2024-03-28
221,HRL,2024032805000379,34,11,20.00,601.10,"12,022.00",2024-03-28
222,HRL,2024032805000381,34,38,40.00,601.10,"24,044.00",2024-03-28
223,HRL,2024032805000382,34,56,16.00,601.10,"9,617.60",2024-03-28
224,HRL,2024032805000384,34,52,40.00,601.10,"24,044.00",2024-03-28
225,HRL,2024032805000386,34,16,10.00,601.10,"6,011.00",2024-03-28
226,HRL,2024032805000388,34,58,20.00,601.10,"12,022.00",2024-03-28
227,HRL,2024032805000399,34,4,10.00,601.10,"6,011.00",2024-03-28
228,HRL,2024032805000401,34,49,10.00,601.10,"6,011.00",2024-03-28
229,HRL,2024032805000403,34,48,20.00,601.10,"12,022.00",2024-03-28
230,HRL,2024032805000404,34,58,10.00,601.10,"6,011.00",2024-03-28
231,HRL,2024032805000405,42,48,10.00,601.10,"6,011.00",2024-03-28
232,HRL,2024032805000407,42,58,10.00,601.10,"6,011.00",2024-03-28
233,HRL,2024032805000408,42,42,10.00,601.10,"6,011.00",2024-03-28
234,HRL,2024032805000410,42,46,10.00,601.10,"6,011.00",2024-03-28
235,HRL,2024032805000411,42,58,30.00,601.10,"18,033.00",2024-03-28
236,HRL,2024032805000412,42,58,10.00,601.10,"6,011.00",2024-03-28
237,HRL,2024032805000413,65,58,10.00,601.50,"6,015.00",2024-03-28
238,HRL,2024032805000418,65,58,10.00,601.50,"6,015.00",2024-03-28
239,HRL,2024032805000419,65,34,10.00,601.50,"6,015.00",2024-03-28
240,HRL,2024032805000420,65,41,10.00,601.50,"6,015.00",2024-03-28
241,HRL,2024032805000421,45,57,10.00,602.00,"6,020.00",2024-03-28
242,HRL,2024032805000422,65,38,10.00,601.50,"6,015.00",2024-03-28
243,HRL,2024032805000424,42,4,10.00,601.10,"6,011.00",2024-03-28
244,HRL,2024032805000425,42,6,10.00,601.10,"6,011.00",2024-03-28
245,HRL,2024032805000426,16,6,10.00,601.10,"6,011.00",2024-03-28
246,HRL,2024032805000427,49,57,145.00,602.00,"87,290.00",2024-03-28
247,HRL,2024032805000428,49,49,20.00,602.00,"12,040.00",2024-03-28
248,HRL,2024032805000429,49,42,10.00,602.00,"6,020.00",2024-03-28
249,HRL,2024032805000430,49,44,10.00,602.00,"6,020.00",2024-03-28
250,HRL,2024032805000431,49,35,30.00,602.00,"18,060.00",2024-03-28
251,HRL,2024032805000432,49,21,20.00,602.00,"12,040.00",2024-03-28
252,HRL,2024032805000433,49,28,10.00,602.00,"6,020.00",2024-03-28
253,HRL,2024032805000434,49,45,10.00,602.00,"6,020.00",2024-03-28
254,HRL,2024032805000435,49,34,10.00,602.00,"6,020.00",2024-03-28
255,HRL,2024032805000436,49,57,50.00,602.00,"30,100.00",2024-03-28
256,HRL,2024032805000437,49,21,10.00,602.00,"6,020.00",2024-03-28
257,HRL,2024032805000438,49,22,20.00,602.00,"12,040.00",2024-03-28
258,HRL,2024032805000439,49,56,20.00,602.00,"12,040.00",2024-03-28
259,HRL,2024032805000440,49,57,10.00,602.00,"6,020.00",2024-03-28
260,HRL,2024032805000441,49,51,10.00,602.00,"6,020.00",2024-03-28
261,HRL,2024032805000442,49,50,10.00,602.00,"6,020.00",2024-03-28
262,HRL,2024032805000443,49,45,20.00,602.00,"12,040.00",2024-03-28
263,HRL,2024032805000444,49,28,10.00,602.00,"6,020.00",2024-03-28
264,HRL,2024032805000445,49,62,30.00,602.00,"18,060.00",2024-03-28
265,HRL,2024032805000446,49,52,20.00,602.00,"12,040.00",2024-03-28
266,HRL,2024032805000447,49,60,10.00,602.00,"6,020.00",2024-03-28
267,HRL,2024032805000448,49,51,10.00,602.00,"6,020.00",2024-03-28
268,HRL,2024032805000449,16,42,10.00,601.10,"6,011.00",2024-03-28
269,HRL,2024032805000451,16,34,20.00,601.10,"12,022.00",2024-03-28
270,HRL,2024032805000452,16,58,10.00,601.10,"6,011.00",2024-03-28
271,HRL,2024032805000453,74,58,20.00,602.00,"12,040.00",2024-03-28
272,HRL,2024032805000454,74,41,10.00,602.00,"6,020.00",2024-03-28
273,HRL,2024032805000455,74,35,10.00,602.00,"6,020.00",2024-03-28
274,HRL,2024032805000456,74,45,10.00,602.00,"6,020.00",2024-03-28
275,HRL,2024032805000457,74,58,10.00,602.00,"6,020.00",2024-03-28
276,HRL,2024032805000458,74,57,10.00,602.00,"6,020.00",2024-03-28
277,HRL,2024032805000459,74,49,10.00,602.00,"6,020.00",2024-03-28
278,HRL,2024032805000460,74,49,20.00,602.00,"12,040.00",2024-03-28
279,HRL,2024032805000461,74,34,20.00,602.00,"12,040.00",2024-03-28
280,HRL,2024032805000462,74,55,465.00,602.00,"279,930.00",2024-03-28
281,HRL,2024032805000465,10,58,10.00,601.10,"6,011.00",2024-03-28
282,HRL,2024032805000467,10,4,10.00,601.10,"6,011.00",2024-03-28
283,HRL,2024032805000468,10,58,10.00,601.10,"6,011.00",2024-03-28
284,HRL,2024032805000469,28,48,10.00,601.10,"6,011.00",2024-03-28
285,HRL,2024032805000473,28,58,10.00,601.10,"6,011.00",2024-03-28
286,HRL,2024032805000476,36,16,10.00,601.00,"6,010.00",2024-03-28
287,HRL,2024032805000477,36,48,10.00,601.00,"6,010.00",2024-03-28
288,HRL,2024032805000478,57,45,20.00,601.00,"12,020.00",2024-03-28
289,HRL,2024032805000480,57,48,10.00,601.00,"6,010.00",2024-03-28
290,HRL,2024032805000482,49,55,500.00,602.00,"301,000.00",2024-03-28
291,HRL,2024032805000485,35,4,10.00,601.10,"6,011.00",2024-03-28
292,HRL,2024032805000486,49,55,155.00,602.00,"93,310.00",2024-03-28
293,HRL,2024032805000489,35,34,20.00,601.10,"12,022.00",2024-03-28
294,HRL,2024032805000490,57,55,100.00,602.00,"60,200.00",2024-03-28
295,HRL,2024032805000499,55,38,10.00,601.50,"6,015.00",2024-03-28
296,HRL,2024032805000500,55,40,10.00,601.90,"6,019.00",2024-03-28
297,HRL,2024032805000501,48,4,20.00,601.30,"12,026.00",2024-03-28
298,HRL,2024032805000507,59,40,130.00,601.90,"78,247.00",2024-03-28
299,HRL,2024032805000508,48,38,10.00,601.30,"6,013.00",2024-03-28
300,HRL,2024032805000510,48,58,20.00,601.30,"12,026.00",2024-03-28
301,HRL,2024032805000511,50,58,10.00,601.30,"6,013.00",2024-03-28
302,HRL,2024032805000512,50,40,260.00,601.90,"156,494.00",2024-03-28
303,HRL,2024032805000513,50,34,10.00,601.90,"6,019.00",2024-03-28
304,HRL,2024032805000514,50,57,20.00,601.90,"12,038.00",2024-03-28
305,HRL,2024032805000515,50,58,10.00,601.90,"6,019.00",2024-03-28
306,HRL,2024032805000518,50,42,20.00,601.90,"12,038.00",2024-03-28
307,HRL,2024032805000520,50,55,10.00,601.90,"6,019.00",2024-03-28
308,HRL,2024032805000521,50,57,20.00,601.90,"12,038.00",2024-03-28
309,HRL,2024032805000522,1,55,66.00,602.00,"39,732.00",2024-03-28
310,HRL,2024032805000523,50,75,10.00,601.90,"6,019.00",2024-03-28
311,HRL,2024032805000525,50,34,10.00,601.90,"6,019.00",2024-03-28
312,HRL,2024032805000526,54,55,100.00,602.00,"60,200.00",2024-03-28
313,HRL,2024032805000527,50,55,20.00,602.00,"12,040.00",2024-03-28
314,HRL,2024032805000528,1,55,11.00,602.00,"6,622.00",2024-03-28
315,HRL,2024032805000529,57,55,70.00,602.00,"42,140.00",2024-03-28
316,HRL,2024032805000532,49,55,250.00,602.00,"150,500.00",2024-03-28
317,HRL,2024032805000533,26,55,200.00,602.00,"120,400.00",2024-03-28
318,HRL,2024032805000535,41,55,33.00,602.00,"19,866.00",2024-03-28
319,HRL,2024032805000536,19,55,30.00,602.00,"18,060.00",2024-03-28
320,HRL,2024032805000539,37,45,10.00,602.00,"6,020.00",2024-03-28
321,HRL,2024032805000540,37,6,10.00,602.00,"6,020.00",2024-03-28
322,HRL,2024032805000541,37,13,10.00,602.00,"6,020.00",2024-03-28
323,HRL,2024032805000542,37,6,10.00,602.00,"6,020.00",2024-03-28
324,HRL,2024032805000543,37,58,10.00,602.00,"6,020.00",2024-03-28
325,HRL,2024032805000544,37,58,10.00,602.00,"6,020.00",2024-03-28
326,HRL,2024032805000545,37,58,20.00,602.00,"12,040.00",2024-03-28
327,HRL,2024032805000546,37,49,120.00,602.00,"72,240.00",2024-03-28
328,HRL,2024032805000547,37,49,20.00,602.00,"12,040.00",2024-03-28
329,HRL,2024032805000548,37,45,20.00,602.00,"12,040.00",2024-03-28
330,HRL,2024032805000549,37,26,10.00,602.00,"6,020.00",2024-03-28
331,HRL,2024032805000555,37,42,10.00,602.00,"6,020.00",2024-03-28
332,HRL,2024032805000556,38,49,10.00,602.10,"6,021.00",2024-03-28
333,HRL,2024032805000557,38,55,30.00,602.90,"18,087.00",2024-03-28
334,HRL,2024032805000558,38,26,20.00,603.00,"12,060.00",2024-03-28
335,HRL,2024032805000559,38,56,10.00,603.00,"6,030.00",2024-03-28
336,HRL,2024032805000560,38,36,10.00,603.00,"6,030.00",2024-03-28
337,HRL,2024032805000561,38,34,10.00,603.00,"6,030.00",2024-03-28
338,HRL,2024032805000562,38,58,10.00,603.00,"6,030.00",2024-03-28
339,HRL,2024032805000563,38,58,20.00,603.00,"12,060.00",2024-03-28
340,HRL,2024032805000564,38,35,20.00,603.00,"12,060.00",2024-03-28
341,HRL,2024032805000565,38,42,10.00,603.00,"6,030.00",2024-03-28
342,HRL,2024032805000566,38,49,10.00,603.00,"6,030.00",2024-03-28
343,HRL,2024032805000567,38,44,10.00,603.00,"6,030.00",2024-03-28
344,HRL,2024032805000568,38,58,10.00,603.00,"6,030.00",2024-03-28
345,HRL,2024032805000569,38,35,20.00,603.00,"12,060.00",2024-03-28
346,HRL,2024032805000572,50,35,10.00,603.00,"6,030.00",2024-03-28
347,HRL,2024032805000573,50,28,10.00,603.00,"6,030.00",2024-03-28
348,HRL,2024032805000574,19,53,10.00,603.00,"6,030.00",2024-03-28
349,HRL,2024032805000581,82,43,10.00,602.00,"6,020.00",2024-03-28
350,HRL,2024032805000587,82,55,10.00,602.00,"6,020.00",2024-03-28
351,HRL,2024032805000589,82,58,10.00,602.00,"6,020.00",2024-03-28
352,HRL,2024032805000591,41,35,10.00,603.00,"6,030.00",2024-03-28
353,HRL,2024032805000592,41,34,10.00,603.00,"6,030.00",2024-03-28
354,HRL,2024032805000594,28,13,10.00,603.00,"6,030.00",2024-03-28
355,HRL,2024032805000604,28,25,30.00,603.00,"18,090.00",2024-03-28
356,HRL,2024032805000605,28,52,20.00,603.00,"12,060.00",2024-03-28
