SN,Symbol,Transaction No.,Buyer Broker,Seller Broker,Share Quantity,Rate(Rs),Amount(Rs),Traded Date
51,HRL,2024040905000095,22,17,20.00,604.10,"12,082.00",2024-04-09
52,HRL,2024040905000098,22,3,10.00,604.10,"6,041.00",2024-04-09
53,HRL,2024040905000101,22,49,10.00,604.10,"6,041.00",2024-04-09
54,HRL,2024040905000102,22,38,10.00,604.10,"6,041.00",2024-04-09
55,HRL,2024040905000104,19,44,10.00,604.20,"6,042.00",2024-04-09
56,HRL,2024040905000107,55,45,50.00,605.00,"30,250.00",2024-04-09
57,HRL,2024040905000113,48,45,20.00,605.00,"12,100.00",2024-04-09
58,HRL,2024040905000114,48,35,20.00,605.00,"12,100.00",2024-04-09
59,HRL,2024040905000115,48,48,10.00,605.00,"6,050.00",2024-04-09
60,HRL,2024040905000117,19,6,30.00,604.20,"18,126.00",2024-04-09
61,HRL,2024040905000118,19,59,10.00,604.20,"6,042.00",2024-04-09
62,HRL,2024040905000124,19,44,10.00,604.20,"6,042.00",2024-04-09
63,HRL,2024040905000132,25,35,10.00,604.50,"6,045.00",2024-04-09
64,HRL,2024040905000133,47,48,90.00,605.00,"54,450.00",2024-04-09
65,HRL,2024040905000134,47,49,10.00,605.00,"6,050.00",2024-04-09
66,HRL,2024040905000135,47,42,10.00,605.00,"6,050.00",2024-04-09
67,HRL,2024040905000136,47,19,10.00,605.00,"6,050.00",2024-04-09
68,HRL,2024040905000137,47,6,10.00,605.00,"6,050.00",2024-04-09
69,HRL,2024040905000138,47,44,10.00,605.00,"6,050.00",2024-04-09
70,HRL,2024040905000139,47,17,10.00,605.00,"6,050.00",2024-04-09
71,HRL,2024040905000140,47,3,10.00,605.00,"6,050.00",2024-04-09
72,HRL,2024040905000141,47,35,10.00,605.00,"6,050.00",2024-04-09
73,HRL,2024040905000142,47,17,10.00,605.00,"6,050.00",2024-04-09
74,HRL,2024040905000146,47,49,10.00,605.00,"6,050.00",2024-04-09
75,HRL,2024040905000147,47,57,10.00,605.00,"6,050.00",2024-04-09
76,HRL,2024040905000151,4,6,10.00,605.00,"6,050.00",2024-04-09
77,HRL,2024040905000155,48,57,10.00,605.00,"6,050.00",2024-04-09
78,HRL,2024040905000158,48,42,30.00,605.00,"18,150.00",2024-04-09
79,HRL,2024040905000161,48,47,60.00,605.00,"36,300.00",2024-04-09
80,HRL,2024040905000165,22,58,198.00,604.60,"119,710.80",2024-04-09
81,HRL,2024040905000166,22,38,20.00,604.60,"12,092.00",2024-04-09
82,HRL,2024040905000167,22,65,500.00,604.60,"302,300.00",2024-04-09
83,HRL,2024040905000168,22,82,21.00,604.60,"12,696.60",2024-04-09
84,HRL,2024040905000169,25,82,90.00,604.50,"54,405.00",2024-04-09
85,HRL,2024040905000170,19,82,440.00,604.20,"265,848.00",2024-04-09
86,HRL,2024040905000171,58,82,55.00,604.00,"33,220.00",2024-04-09
87,HRL,2024040905000172,56,82,10.00,604.00,"6,040.00",2024-04-09
88,HRL,2024040905000173,22,82,26.00,604.00,"15,704.00",2024-04-09
89,HRL,2024040905000174,59,82,30.00,604.00,"18,120.00",2024-04-09
90,HRL,2024040905000175,52,82,50.00,604.00,"30,200.00",2024-04-09
91,HRL,2024040905000179,17,45,10.00,603.00,"6,030.00",2024-04-09
92,HRL,2024040905000180,17,42,10.00,603.00,"6,030.00",2024-04-09
93,HRL,2024040905000181,17,22,60.00,603.00,"36,180.00",2024-04-09
94,HRL,2024040905000184,17,94,20.00,603.00,"12,060.00",2024-04-09
95,HRL,2024040905000185,46,17,20.00,602.00,"12,040.00",2024-04-09
96,HRL,2024040905000186,17,38,10.00,602.00,"6,020.00",2024-04-09
97,HRL,2024040905000187,17,17,20.00,602.00,"12,040.00",2024-04-09
98,HRL,2024040905000189,36,82,20.00,604.00,"12,080.00",2024-04-09
99,HRL,2024040905000190,42,82,100.00,604.00,"60,400.00",2024-04-09
100,HRL,2024040905000193,17,94,10.00,602.00,"6,020.00",2024-04-09
101,HRL,2024040905000194,25,17,20.00,601.00,"12,020.00",2024-04-09
102,HRL,2024040905000198,57,14,10.00,602.00,"6,020.00",2024-04-09
103,HRL,2024040905000199,57,19,40.00,602.00,"24,080.00",2024-04-09
104,HRL,2024040905000207,39,94,39.00,601.10,"23,442.90",2024-04-09
105,HRL,2024040905000208,25,94,91.00,601.00,"54,691.00",2024-04-09
106,HRL,2024040905000214,25,40,19.00,601.00,"11,419.00",2024-04-09
107,HRL,2024040905000215,88,42,10.00,600.00,"6,000.00",2024-04-09
108,HRL,2024040905000217,88,36,10.00,600.00,"6,000.00",2024-04-09
109,HRL,2024040905000220,44,94,50.00,600.00,"30,000.00",2024-04-09
110,HRL,2024040905000221,32,94,150.00,600.00,"90,000.00",2024-04-09
111,HRL,2024040905000222,32,57,20.00,600.00,"12,000.00",2024-04-09
112,HRL,2024040905000226,32,46,10.00,600.00,"6,000.00",2024-04-09
113,HRL,2024040905000229,7,6,20.00,600.90,"12,018.00",2024-04-09
114,HRL,2024040905000230,7,40,11.00,601.00,"6,611.00",2024-04-09
115,HRL,2024040905000231,7,19,20.00,602.00,"12,040.00",2024-04-09
116,HRL,2024040905000232,7,14,20.00,603.00,"12,060.00",2024-04-09
117,HRL,2024040905000235,32,6,10.00,600.00,"6,000.00",2024-04-09
118,HRL,2024040905000236,32,46,10.00,600.00,"6,000.00",2024-04-09
119,HRL,2024040905000237,58,46,10.00,600.00,"6,000.00",2024-04-09
120,HRL,2024040905000238,58,16,20.00,600.00,"12,000.00",2024-04-09
121,HRL,2024040905000242,45,51,20.00,600.00,"12,000.00",2024-04-09
122,HRL,2024040905000243,45,32,30.00,600.00,"18,000.00",2024-04-09
123,HRL,2024040905000245,58,32,11.00,600.00,"6,600.00",2024-04-09
124,HRL,2024040905000246,37,58,10.00,599.00,"5,990.00",2024-04-09
125,HRL,2024040905000248,37,42,10.00,599.00,"5,990.00",2024-04-09
126,HRL,2024040905000251,37,54,10.00,599.00,"5,990.00",2024-04-09
127,HRL,2024040905000263,37,29,10.00,599.00,"5,990.00",2024-04-09
128,HRL,2024040905000266,37,1,10.00,599.00,"5,990.00",2024-04-09
129,HRL,2024040905000267,37,66,50.00,599.00,"29,950.00",2024-04-09
130,HRL,2024040905000268,45,66,50.00,599.00,"29,950.00",2024-04-09
131,HRL,2024040905000272,51,66,10.00,599.00,"5,990.00",2024-04-09
132,HRL,2024040905000274,49,66,30.00,598.00,"17,940.00",2024-04-09
133,HRL,2024040905000275,14,66,50.00,598.00,"29,900.00",2024-04-09
134,HRL,2024040905000276,65,66,270.00,598.00,"161,460.00",2024-04-09
135,HRL,2024040905000278,3,1,10.00,597.40,"5,974.00",2024-04-09
136,HRL,2024040905000284,7,66,19.00,598.00,"11,362.00",2024-04-09
137,HRL,2024040905000285,22,35,10.00,597.60,"5,976.00",2024-04-09
138,HRL,2024040905000288,22,58,10.00,597.60,"5,976.00",2024-04-09
139,HRL,2024040905000289,22,1,10.00,597.60,"5,976.00",2024-04-09
140,HRL,2024040905000290,21,66,21.00,598.00,"12,558.00",2024-04-09
141,HRL,2024040905000292,22,59,10.00,597.60,"5,976.00",2024-04-09
142,HRL,2024040905000293,42,55,10.00,598.00,"5,980.00",2024-04-09
143,HRL,2024040905000297,42,1,10.00,598.00,"5,980.00",2024-04-09
144,HRL,2024040905000298,42,43,10.00,598.00,"5,980.00",2024-04-09
145,HRL,2024040905000299,42,59,20.00,598.00,"11,960.00",2024-04-09
146,HRL,2024040905000300,33,44,10.00,599.00,"5,990.00",2024-04-09
147,HRL,2024040905000308,88,51,10.00,599.00,"5,990.00",2024-04-09
148,HRL,2024040905000309,42,58,10.00,598.00,"5,980.00",2024-04-09
149,HRL,2024040905000310,42,59,10.00,598.00,"5,980.00",2024-04-09
150,HRL,2024040905000313,42,58,10.00,598.00,"5,980.00",2024-04-09
151,HRL,2024040905000314,55,36,10.00,598.00,"5,980.00",2024-04-09
152,HRL,2024040905000316,55,49,20.00,598.00,"11,960.00",2024-04-09
153,HRL,2024040905000318,25,29,10.00,599.00,"5,990.00",2024-04-09
154,HRL,2024040905000319,22,42,10.00,598.00,"5,980.00",2024-04-09
155,HRL,2024040905000320,19,32,50.00,600.00,"30,000.00",2024-04-09
156,HRL,2024040905000322,22,35,10.00,598.00,"5,980.00",2024-04-09
157,HRL,2024040905000329,74,59,10.00,598.10,"5,981.00",2024-04-09
158,HRL,2024040905000330,74,58,10.00,598.10,"5,981.00",2024-04-09
159,HRL,2024040905000331,74,4,20.00,598.10,"11,962.00",2024-04-09
160,HRL,2024040905000335,36,95,10.00,600.00,"6,000.00",2024-04-09
161,HRL,2024040905000336,74,45,10.00,598.10,"5,981.00",2024-04-09
162,HRL,2024040905000337,74,34,10.00,598.10,"5,981.00",2024-04-09
163,HRL,2024040905000341,36,47,10.00,598.20,"5,982.00",2024-04-09
164,HRL,2024040905000343,42,51,10.00,598.30,"5,983.00",2024-04-09
165,HRL,2024040905000344,42,47,10.00,598.30,"5,983.00",2024-04-09
166,HRL,2024040905000346,42,29,10.00,598.30,"5,983.00",2024-04-09
167,HRL,2024040905000347,36,53,10.00,598.40,"5,984.00",2024-04-09
168,HRL,2024040905000348,22,53,20.00,598.40,"11,968.00",2024-04-09
169,HRL,2024040905000350,22,58,10.00,598.40,"5,984.00",2024-04-09
170,HRL,2024040905000355,22,49,20.00,598.40,"11,968.00",2024-04-09
171,HRL,2024040905000356,22,38,10.00,598.40,"5,984.00",2024-04-09
172,HRL,2024040905000357,22,34,10.00,598.40,"5,984.00",2024-04-09
173,HRL,2024040905000360,58,38,10.00,598.50,"5,985.00",2024-04-09
174,HRL,2024040905000361,36,74,20.00,598.60,"11,972.00",2024-04-09
175,HRL,2024040905000366,36,38,10.00,598.60,"5,986.00",2024-04-09
176,HRL,2024040905000368,21,41,20.00,599.00,"11,980.00",2024-04-09
177,HRL,2024040905000373,33,38,10.00,599.00,"5,990.00",2024-04-09
178,HRL,2024040905000374,48,55,10.00,599.00,"5,990.00",2024-04-09
179,HRL,2024040905000375,22,95,40.00,600.00,"24,000.00",2024-04-09
180,HRL,2024040905000376,22,58,10.00,600.00,"6,000.00",2024-04-09
181,HRL,2024040905000377,22,14,20.00,600.00,"12,000.00",2024-04-09
182,HRL,2024040905000378,22,38,10.00,600.00,"6,000.00",2024-04-09
183,HRL,2024040905000379,22,58,10.00,600.00,"6,000.00",2024-04-09
184,HRL,2024040905000380,22,4,10.00,600.00,"6,000.00",2024-04-09
185,HRL,2024040905000381,22,52,10.00,600.00,"6,000.00",2024-04-09
186,HRL,2024040905000382,22,52,20.00,600.00,"12,000.00",2024-04-09
187,HRL,2024040905000383,22,49,10.00,600.00,"6,000.00",2024-04-09
188,HRL,2024040905000384,22,58,10.00,600.00,"6,000.00",2024-04-09
189,HRL,2024040905000385,22,58,20.00,600.00,"12,000.00",2024-04-09
190,HRL,2024040905000386,22,42,10.00,600.00,"6,000.00",2024-04-09
191,HRL,2024040905000387,22,47,10.00,600.00,"6,000.00",2024-04-09
192,HRL,2024040905000388,22,35,20.00,600.00,"12,000.00",2024-04-09
193,HRL,2024040905000389,22,42,100.00,600.00,"60,000.00",2024-04-09
194,HRL,2024040905000390,22,35,10.00,600.00,"6,000.00",2024-04-09
195,HRL,2024040905000391,22,21,30.00,600.00,"18,000.00",2024-04-09
196,HRL,2024040905000394,22,58,110.00,600.00,"66,000.00",2024-04-09
197,HRL,2024040905000395,36,58,319.00,600.00,"191,400.00",2024-04-09
198,HRL,2024040905000396,36,58,10.00,600.00,"6,000.00",2024-04-09
199,HRL,2024040905000398,36,6,10.00,600.00,"6,000.00",2024-04-09
200,HRL,2024040905000399,36,42,10.00,600.00,"6,000.00",2024-04-09
201,HRL,2024040905000405,48,8,30.00,599.00,"17,970.00",2024-04-09
202,HRL,2024040905000406,48,35,10.00,599.00,"5,990.00",2024-04-09
203,HRL,2024040905000408,36,1,10.00,600.00,"6,000.00",2024-04-09
204,HRL,2024040905000409,56,59,10.00,600.00,"6,000.00",2024-04-09
205,HRL,2024040905000418,48,53,40.00,599.00,"23,960.00",2024-04-09
206,HRL,2024040905000428,48,42,10.00,599.00,"5,990.00",2024-04-09
207,HRL,2024040905000429,48,44,10.00,599.00,"5,990.00",2024-04-09
208,HRL,2024040905000440,48,34,10.00,599.00,"5,990.00",2024-04-09
209,HRL,2024040905000442,48,58,10.00,599.00,"5,990.00",2024-04-09
210,HRL,2024040905000446,48,50,10.00,599.00,"5,990.00",2024-04-09
211,HRL,2024040905000447,48,58,10.00,599.00,"5,990.00",2024-04-09
212,HRL,2024040905000448,48,18,10.00,599.00,"5,990.00",2024-04-09
213,HRL,2024040905000450,28,1,10.00,600.00,"6,000.00",2024-04-09
214,HRL,2024040905000451,28,18,10.00,600.00,"6,000.00",2024-04-09
215,HRL,2024040905000452,28,58,30.00,600.00,"18,000.00",2024-04-09
216,HRL,2024040905000453,28,45,10.00,600.00,"6,000.00",2024-04-09
217,HRL,2024040905000454,28,14,10.00,600.00,"6,000.00",2024-04-09
218,HRL,2024040905000455,28,52,10.00,600.00,"6,000.00",2024-04-09
219,HRL,2024040905000456,48,46,20.00,599.00,"11,980.00",2024-04-09
220,HRL,2024040905000460,48,38,10.00,599.00,"5,990.00",2024-04-09
221,HRL,2024040905000463,48,53,10.00,599.00,"5,990.00",2024-04-09
222,HRL,2024040905000469,58,17,10.00,598.80,"5,988.00",2024-04-09
223,HRL,2024040905000470,58,38,20.00,598.80,"11,976.00",2024-04-09
224,HRL,2024040905000474,58,33,10.00,598.80,"5,988.00",2024-04-09
225,HRL,2024040905000476,21,35,10.00,599.00,"5,990.00",2024-04-09
226,HRL,2024040905000477,21,18,10.00,599.00,"5,990.00",2024-04-09
227,HRL,2024040905000478,49,1,10.00,600.00,"6,000.00",2024-04-09
228,HRL,2024040905000479,49,57,40.00,600.00,"24,000.00",2024-04-09
229,HRL,2024040905000480,49,37,10.00,600.00,"6,000.00",2024-04-09
230,HRL,2024040905000481,49,49,20.00,600.00,"12,000.00",2024-04-09
231,HRL,2024040905000482,49,35,20.00,600.00,"12,000.00",2024-04-09
232,HRL,2024040905000489,29,42,10.00,599.00,"5,990.00",2024-04-09
233,HRL,2024040905000494,29,33,10.00,599.00,"5,990.00",2024-04-09
234,HRL,2024040905000497,34,35,10.00,600.00,"6,000.00",2024-04-09
235,HRL,2024040905000498,34,57,20.00,600.00,"12,000.00",2024-04-09
236,HRL,2024040905000499,34,56,10.00,601.00,"6,010.00",2024-04-09
237,HRL,2024040905000500,34,35,10.00,601.00,"6,010.00",2024-04-09
238,HRL,2024040905000501,34,52,10.00,601.00,"6,010.00",2024-04-09
239,HRL,2024040905000502,34,29,10.00,601.90,"6,019.00",2024-04-09
240,HRL,2024040905000503,34,21,10.00,602.00,"6,020.00",2024-04-09
241,HRL,2024040905000504,34,54,10.00,602.00,"6,020.00",2024-04-09
242,HRL,2024040905000505,34,42,10.00,602.00,"6,020.00",2024-04-09
243,HRL,2024040905000506,29,8,10.00,599.00,"5,990.00",2024-04-09
244,HRL,2024040905000507,29,18,10.00,599.00,"5,990.00",2024-04-09
245,HRL,2024040905000508,29,6,10.00,599.00,"5,990.00",2024-04-09
246,HRL,2024040905000509,29,33,10.00,599.00,"5,990.00",2024-04-09
247,HRL,2024040905000512,58,71,20.00,599.10,"11,982.00",2024-04-09
248,HRL,2024040905000514,58,33,10.00,599.10,"5,991.00",2024-04-09
249,HRL,2024040905000517,58,18,10.00,599.10,"5,991.00",2024-04-09
250,HRL,2024040905000520,58,41,40.00,599.10,"23,964.00",2024-04-09
251,HRL,2024040905000521,58,56,68.00,599.10,"40,738.80",2024-04-09
252,HRL,2024040905000522,29,56,52.00,599.00,"31,148.00",2024-04-09
253,HRL,2024040905000527,29,58,10.00,599.00,"5,990.00",2024-04-09
254,HRL,2024040905000534,29,17,10.00,599.00,"5,990.00",2024-04-09
255,HRL,2024040905000536,29,53,10.00,599.00,"5,990.00",2024-04-09
256,HRL,2024040905000537,56,8,30.00,599.00,"17,970.00",2024-04-09
257,HRL,2024040905000538,74,58,10.00,600.00,"6,000.00",2024-04-09
258,HRL,2024040905000539,74,57,10.00,600.00,"6,000.00",2024-04-09
259,HRL,2024040905000540,74,58,10.00,600.00,"6,000.00",2024-04-09
260,HRL,2024040905000541,74,34,10.00,600.00,"6,000.00",2024-04-09
261,HRL,2024040905000542,58,58,10.00,599.50,"5,995.00",2024-04-09
262,HRL,2024040905000543,58,39,10.00,599.50,"5,995.00",2024-04-09
263,HRL,2024040905000544,58,57,10.00,599.50,"5,995.00",2024-04-09
264,HRL,2024040905000568,36,34,10.00,600.00,"6,000.00",2024-04-09
265,HRL,2024040905000569,36,13,20.00,600.00,"12,000.00",2024-04-09
266,HRL,2024040905000570,36,41,10.00,600.00,"6,000.00",2024-04-09
267,HRL,2024040905000572,36,58,30.00,600.00,"18,000.00",2024-04-09
268,HRL,2024040905000574,40,19,10.00,602.00,"6,020.00",2024-04-09
269,HRL,2024040905000576,36,35,20.00,600.00,"12,000.00",2024-04-09
270,HRL,2024040905000577,36,94,10.00,600.00,"6,000.00",2024-04-09
271,HRL,2024040905000579,56,49,10.00,599.00,"5,990.00",2024-04-09
272,HRL,2024040905000580,65,38,10.00,600.00,"6,000.00",2024-04-09
273,HRL,2024040905000581,65,17,20.00,600.00,"12,000.00",2024-04-09
274,HRL,2024040905000582,65,19,10.00,602.00,"6,020.00",2024-04-09
275,HRL,2024040905000583,65,38,10.00,602.00,"6,020.00",2024-04-09
276,HRL,2024040905000584,65,47,30.00,602.00,"18,060.00",2024-04-09
277,HRL,2024040905000585,65,52,10.00,602.00,"6,020.00",2024-04-09
278,HRL,2024040905000586,65,35,10.00,602.00,"6,020.00",2024-04-09
279,HRL,2024040905000587,65,38,10.00,602.00,"6,020.00",2024-04-09
280,HRL,2024040905000588,58,38,10.00,600.00,"6,000.00",2024-04-09
281,HRL,2024040905000589,58,58,10.00,600.00,"6,000.00",2024-04-09
282,HRL,2024040905000591,58,3,10.00,600.00,"6,000.00",2024-04-09
283,HRL,2024040905000600,62,45,10.00,600.00,"6,000.00",2024-04-09
284,HRL,2024040905000601,62,45,10.00,600.00,"6,000.00",2024-04-09
285,HRL,2024040905000602,56,45,10.00,599.00,"5,990.00",2024-04-09
286,HRL,2024040905000603,56,58,10.00,599.00,"5,990.00",2024-04-09
287,HRL,2024040905000604,56,22,20.00,599.00,"11,980.00",2024-04-09
288,HRL,2024040905000605,36,41,10.00,600.00,"6,000.00",2024-04-09
289,HRL,2024040905000606,56,53,10.00,599.00,"5,990.00",2024-04-09
290,HRL,2024040905000607,56,41,10.00,599.00,"5,990.00",2024-04-09
291,HRL,2024040905000610,41,42,11.00,600.00,"6,600.00",2024-04-09
292,HRL,2024040905000614,56,58,10.00,599.00,"5,990.00",2024-04-09
293,HRL,2024040905000615,41,1,10.00,600.00,"6,000.00",2024-04-09
294,HRL,2024040905000619,56,51,10.00,599.00,"5,990.00",2024-04-09
295,HRL,2024040905000620,29,62,10.00,600.00,"6,000.00",2024-04-09
296,HRL,2024040905000622,56,49,10.00,599.00,"5,990.00",2024-04-09
297,HRL,2024040905000623,56,1,10.00,599.00,"5,990.00",2024-04-09
298,HRL,2024040905000624,56,45,10.00,599.00,"5,990.00",2024-04-09
299,HRL,2024040905000626,56,41,10.00,599.00,"5,990.00",2024-04-09
300,HRL,2024040905000642,56,59,100.00,599.00,"59,900.00",2024-04-09
301,HRL,2024040905000646,56,58,10.00,599.00,"5,990.00",2024-04-09
302,HRL,2024040905000647,56,58,10.00,599.00,"5,990.00",2024-04-09
303,HRL,2024040905000648,56,58,10.00,599.00,"5,990.00",2024-04-09
304,HRL,2024040905000649,56,6,10.00,599.00,"5,990.00",2024-04-09
305,HRL,2024040905000650,36,82,111.00,598.90,"66,477.90",2024-04-09
306,HRL,2024040905000651,22,82,110.00,598.70,"65,857.00",2024-04-09
307,HRL,2024040905000652,49,82,500.00,598.70,"299,350.00",2024-04-09
308,HRL,2024040905000653,36,82,270.00,598.60,"161,622.00",2024-04-09
309,HRL,2024040905000654,43,82,30.00,598.50,"17,955.00",2024-04-09
310,HRL,2024040905000655,62,82,500.00,598.50,"299,250.00",2024-04-09
311,HRL,2024040905000656,42,82,479.00,598.40,"286,633.60",2024-04-09
312,HRL,2024040905000657,57,14,10.00,598.80,"5,988.00",2024-04-09
313,HRL,2024040905000662,58,82,200.00,598.50,"119,700.00",2024-04-09
314,HRL,2024040905000663,57,82,190.00,598.50,"113,715.00",2024-04-09
315,HRL,2024040905000664,42,82,561.00,598.40,"335,702.40",2024-04-09
316,HRL,2024040905000665,42,82,94.00,598.30,"56,240.20",2024-04-09
317,HRL,2024040905000666,38,82,100.00,598.00,"59,800.00",2024-04-09
318,HRL,2024040905000667,42,82,500.00,598.00,"299,000.00",2024-04-09
319,HRL,2024040905000668,65,82,355.00,598.00,"212,290.00",2024-04-09
320,HRL,2024040905000671,55,50,40.00,598.50,"23,940.00",2024-04-09
321,HRL,2024040905000672,55,55,10.00,599.00,"5,990.00",2024-04-09
322,HRL,2024040905000673,55,34,45.00,599.80,"26,991.00",2024-04-09
323,HRL,2024040905000674,55,58,30.00,600.00,"18,000.00",2024-04-09
324,HRL,2024040905000675,55,57,20.00,600.00,"12,000.00",2024-04-09
325,HRL,2024040905000676,55,28,10.00,600.00,"6,000.00",2024-04-09
326,HRL,2024040905000677,55,22,10.00,600.00,"6,000.00",2024-04-09
327,HRL,2024040905000678,55,58,10.00,600.00,"6,000.00",2024-04-09
328,HRL,2024040905000679,55,51,200.00,600.00,"120,000.00",2024-04-09
329,HRL,2024040905000680,55,16,10.00,600.00,"6,000.00",2024-04-09
330,HRL,2024040905000681,55,58,30.00,600.00,"18,000.00",2024-04-09
331,HRL,2024040905000682,55,11,20.00,600.00,"12,000.00",2024-04-09
332,HRL,2024040905000683,55,38,10.00,600.00,"6,000.00",2024-04-09
333,HRL,2024040905000684,55,55,10.00,600.00,"6,000.00",2024-04-09
334,HRL,2024040905000685,55,13,10.00,600.00,"6,000.00",2024-04-09
335,HRL,2024040905000686,55,70,10.00,600.00,"6,000.00",2024-04-09
336,HRL,2024040905000687,55,55,"5,000.00",600.00,"3,000,000.00",2024-04-09
337,HRL,2024040905000688,55,58,100.00,600.00,"60,000.00",2024-04-09
338,HRL,2024040905000689,55,32,20.00,600.00,"12,000.00",2024-04-09
339,HRL,2024040905000690,55,45,10.00,600.00,"6,000.00",2024-04-09
340,HRL,2024040905000692,55,56,40.00,600.00,"24,000.00",2024-04-09
341,HRL,2024040905000693,55,14,10.00,600.00,"6,000.00",2024-04-09
342,HRL,2024040905000694,55,41,10.00,600.00,"6,000.00",2024-04-09
343,HRL,2024040905000696,52,5,20.00,601.00,"12,020.00",2024-04-09
344,HRL,2024040905000697,55,49,10.00,600.00,"6,000.00",2024-04-09
345,HRL,2024040905000707,55,36,10.00,600.00,"6,000.00",2024-04-09
346,HRL,2024040905000710,22,1,20.00,600.10,"12,002.00",2024-04-09
347,HRL,2024040905000711,22,42,10.00,600.10,"6,001.00",2024-04-09
348,HRL,2024040905000715,22,43,30.00,600.10,"18,003.00",2024-04-09
349,HRL,2024040905000717,65,56,20.00,601.00,"12,020.00",2024-04-09
350,HRL,2024040905000718,65,52,10.00,601.00,"6,010.00",2024-04-09
351,HRL,2024040905000719,65,41,10.00,601.00,"6,010.00",2024-04-09
352,HRL,2024040905000720,65,35,10.00,602.00,"6,020.00",2024-04-09
353,HRL,2024040905000721,65,58,10.00,602.00,"6,020.00",2024-04-09
354,HRL,2024040905000722,65,1,10.00,602.00,"6,020.00",2024-04-09
355,HRL,2024040905000723,65,52,10.00,602.00,"6,020.00",2024-04-09
