SN,Symbol,Transaction No.,Buyer Broker,Seller Broker,Share Quantity,Rate(Rs),Amount(Rs),Traded Date
57,HRL,2024031705000069,36,69,"2,967.00",631.00,"1,872,177.00",2024-03-17
58,HRL,2024031705000070,56,69,990.00,630.00,"623,700.00",2024-03-17
59,HRL,2024031705000071,55,69,"4,229.00",630.00,"2,664,270.00",2024-03-17
60,HRL,2024031705000073,55,44,10.00,630.00,"6,300.00",2024-03-17
61,HRL,2024031705000074,55,40,20.00,630.00,"12,600.00",2024-03-17
62,HRL,2024031705000075,55,52,20.00,630.00,"12,600.00",2024-03-17
63,HRL,2024031705000076,55,19,124.00,630.00,"78,120.00",2024-03-17
64,HRL,2024031705000077,55,57,500.00,630.00,"315,000.00",2024-03-17
65,HRL,2024031705000078,55,47,20.00,630.00,"12,600.00",2024-03-17
66,HRL,2024031705000081,55,74,77.00,630.00,"48,510.00",2024-03-17
67,HRL,2024031705000082,49,74,70.00,630.00,"44,100.00",2024-03-17
68,HRL,2024031705000083,22,47,20.00,628.00,"12,560.00",2024-03-17
69,HRL,2024031705000084,58,74,50.00,630.00,"31,500.00",2024-03-17
70,HRL,2024031705000086,22,3,20.00,628.00,"12,560.00",2024-03-17
71,HRL,2024031705000087,22,45,10.00,628.00,"6,280.00",2024-03-17
72,HRL,2024031705000088,58,47,10.00,628.00,"6,280.00",2024-03-17
73,HRL,2024031705000089,56,47,10.00,625.10,"6,251.00",2024-03-17
74,HRL,2024031705000090,56,47,20.00,625.10,"12,502.00",2024-03-17
75,HRL,2024031705000091,56,47,200.00,625.10,"125,020.00",2024-03-17
76,HRL,2024031705000092,56,8,10.00,625.10,"6,251.00",2024-03-17
77,HRL,2024031705000098,36,52,10.00,625.20,"6,252.00",2024-03-17
78,HRL,2024031705000099,36,47,20.00,625.20,"12,504.00",2024-03-17
79,HRL,2024031705000101,19,13,10.00,625.20,"6,252.00",2024-03-17
80,HRL,2024031705000102,19,45,10.00,625.20,"6,252.00",2024-03-17
81,HRL,2024031705000103,19,55,10.00,625.20,"6,252.00",2024-03-17
82,HRL,2024031705000104,8,8,10.00,625.30,"6,253.00",2024-03-17
83,HRL,2024031705000106,74,4,10.00,626.00,"6,260.00",2024-03-17
84,HRL,2024031705000107,74,35,10.00,626.00,"6,260.00",2024-03-17
85,HRL,2024031705000110,74,38,10.00,626.00,"6,260.00",2024-03-17
86,HRL,2024031705000113,57,6,10.00,626.10,"6,261.00",2024-03-17
87,HRL,2024031705000116,8,47,20.00,626.20,"12,524.00",2024-03-17
88,HRL,2024031705000117,1,22,10.00,627.00,"6,270.00",2024-03-17
89,HRL,2024031705000118,1,25,10.00,628.00,"6,280.00",2024-03-17
90,HRL,2024031705000119,8,36,10.00,626.20,"6,262.00",2024-03-17
91,HRL,2024031705000120,8,6,10.00,626.20,"6,262.00",2024-03-17
92,HRL,2024031705000123,34,47,20.00,626.40,"12,528.00",2024-03-17
93,HRL,2024031705000124,34,55,10.00,626.40,"6,264.00",2024-03-17
94,HRL,2024031705000126,48,58,10.00,627.00,"6,270.00",2024-03-17
95,HRL,2024031705000127,48,54,10.00,627.00,"6,270.00",2024-03-17
96,HRL,2024031705000130,55,64,30.00,629.00,"18,870.00",2024-03-17
97,HRL,2024031705000131,55,38,10.00,629.00,"6,290.00",2024-03-17
98,HRL,2024031705000133,45,81,50.00,629.00,"31,450.00",2024-03-17
99,HRL,2024031705000134,48,47,20.00,627.00,"12,540.00",2024-03-17
100,HRL,2024031705000136,3,41,20.00,627.10,"12,542.00",2024-03-17
101,HRL,2024031705000137,3,35,10.00,627.10,"6,271.00",2024-03-17
102,HRL,2024031705000138,3,17,10.00,627.10,"6,271.00",2024-03-17
103,HRL,2024031705000143,3,49,10.00,627.10,"6,271.00",2024-03-17
104,HRL,2024031705000146,3,13,10.00,627.10,"6,271.00",2024-03-17
105,HRL,2024031705000150,3,38,20.00,627.10,"12,542.00",2024-03-17
106,HRL,2024031705000152,57,53,20.00,627.20,"12,544.00",2024-03-17
107,HRL,2024031705000156,45,55,20.00,628.00,"12,560.00",2024-03-17
108,HRL,2024031705000157,57,56,10.00,627.20,"6,272.00",2024-03-17
109,HRL,2024031705000158,57,35,10.00,627.20,"6,272.00",2024-03-17
110,HRL,2024031705000159,57,57,111.00,628.90,"69,807.90",2024-03-17
111,HRL,2024031705000160,57,58,10.00,627.20,"6,272.00",2024-03-17
112,HRL,2024031705000161,57,21,20.00,627.20,"12,544.00",2024-03-17
113,HRL,2024031705000162,57,8,10.00,628.00,"6,280.00",2024-03-17
114,HRL,2024031705000166,57,57,200.00,628.00,"125,600.00",2024-03-17
115,HRL,2024031705000169,57,58,30.00,628.00,"18,840.00",2024-03-17
116,HRL,2024031705000172,16,57,50.00,628.10,"31,405.00",2024-03-17
117,HRL,2024031705000173,57,57,250.00,628.00,"157,000.00",2024-03-17
118,HRL,2024031705000174,57,45,10.00,628.00,"6,280.00",2024-03-17
119,HRL,2024031705000178,57,68,10.00,627.20,"6,272.00",2024-03-17
120,HRL,2024031705000180,57,58,10.00,627.20,"6,272.00",2024-03-17
121,HRL,2024031705000182,3,38,10.00,627.10,"6,271.00",2024-03-17
122,HRL,2024031705000183,42,1,10.00,628.00,"6,280.00",2024-03-17
123,HRL,2024031705000185,3,45,10.00,627.10,"6,271.00",2024-03-17
124,HRL,2024031705000186,3,34,20.00,627.10,"12,542.00",2024-03-17
125,HRL,2024031705000187,57,14,20.00,628.00,"12,560.00",2024-03-17
126,HRL,2024031705000188,57,36,20.00,628.00,"12,560.00",2024-03-17
127,HRL,2024031705000189,57,36,50.00,628.00,"31,400.00",2024-03-17
128,HRL,2024031705000190,57,58,20.00,628.00,"12,560.00",2024-03-17
129,HRL,2024031705000191,57,34,20.00,628.00,"12,560.00",2024-03-17
130,HRL,2024031705000193,57,58,10.00,628.00,"6,280.00",2024-03-17
131,HRL,2024031705000197,26,57,389.00,628.90,"244,642.10",2024-03-17
132,HRL,2024031705000198,26,49,10.00,628.90,"6,289.00",2024-03-17
133,HRL,2024031705000201,57,36,10.00,628.00,"6,280.00",2024-03-17
134,HRL,2024031705000203,57,8,10.00,628.00,"6,280.00",2024-03-17
135,HRL,2024031705000205,26,81,450.00,629.00,"283,050.00",2024-03-17
136,HRL,2024031705000206,26,42,20.00,629.00,"12,580.00",2024-03-17
137,HRL,2024031705000207,26,49,10.00,629.00,"6,290.00",2024-03-17
138,HRL,2024031705000208,26,28,10.00,629.00,"6,290.00",2024-03-17
139,HRL,2024031705000209,26,58,10.00,629.00,"6,290.00",2024-03-17
140,HRL,2024031705000210,59,45,10.00,629.00,"6,290.00",2024-03-17
141,HRL,2024031705000213,59,58,30.00,629.00,"18,870.00",2024-03-17
142,HRL,2024031705000216,59,38,20.00,629.00,"12,580.00",2024-03-17
143,HRL,2024031705000219,59,49,10.00,629.00,"6,290.00",2024-03-17
144,HRL,2024031705000220,59,56,10.00,629.00,"6,290.00",2024-03-17
145,HRL,2024031705000221,57,45,10.00,628.00,"6,280.00",2024-03-17
146,HRL,2024031705000222,57,14,10.00,628.00,"6,280.00",2024-03-17
147,HRL,2024031705000226,57,66,10.00,628.00,"6,280.00",2024-03-17
148,HRL,2024031705000227,57,58,10.00,628.00,"6,280.00",2024-03-17
149,HRL,2024031705000232,57,4,20.00,628.00,"12,560.00",2024-03-17
150,HRL,2024031705000233,57,35,20.00,628.00,"12,560.00",2024-03-17
151,HRL,2024031705000234,57,11,10.00,628.00,"6,280.00",2024-03-17
152,HRL,2024031705000235,58,45,10.00,628.10,"6,281.00",2024-03-17
153,HRL,2024031705000236,48,6,20.00,628.50,"12,570.00",2024-03-17
154,HRL,2024031705000239,42,5,10.00,629.00,"6,290.00",2024-03-17
155,HRL,2024031705000240,42,38,20.00,629.00,"12,580.00",2024-03-17
156,HRL,2024031705000241,42,38,10.00,629.00,"6,290.00",2024-03-17
157,HRL,2024031705000248,48,48,10.00,628.50,"6,285.00",2024-03-17
158,HRL,2024031705000249,74,56,16.00,629.00,"10,064.00",2024-03-17
159,HRL,2024031705000250,74,44,30.00,629.00,"18,870.00",2024-03-17
160,HRL,2024031705000251,74,52,10.00,629.00,"6,290.00",2024-03-17
161,HRL,2024031705000252,74,58,180.00,629.90,"113,382.00",2024-03-17
162,HRL,2024031705000253,74,41,100.00,629.90,"62,990.00",2024-03-17
163,HRL,2024031705000254,74,74,664.00,630.00,"418,320.00",2024-03-17
164,HRL,2024031705000255,48,57,20.00,628.50,"12,570.00",2024-03-17
165,HRL,2024031705000257,48,59,10.00,628.50,"6,285.00",2024-03-17
166,HRL,2024031705000263,65,43,20.00,628.40,"12,568.00",2024-03-17
167,HRL,2024031705000264,65,59,40.00,628.40,"25,136.00",2024-03-17
168,HRL,2024031705000267,65,35,10.00,628.40,"6,284.00",2024-03-17
169,HRL,2024031705000270,65,58,20.00,628.40,"12,568.00",2024-03-17
170,HRL,2024031705000274,65,45,10.00,628.40,"6,284.00",2024-03-17
171,HRL,2024031705000276,65,58,10.00,628.40,"6,284.00",2024-03-17
172,HRL,2024031705000280,74,42,10.00,628.50,"6,285.00",2024-03-17
173,HRL,2024031705000281,74,52,10.00,629.00,"6,290.00",2024-03-17
174,HRL,2024031705000282,74,58,10.00,629.00,"6,290.00",2024-03-17
175,HRL,2024031705000283,74,48,10.00,629.00,"6,290.00",2024-03-17
176,HRL,2024031705000284,74,4,10.00,629.00,"6,290.00",2024-03-17
177,HRL,2024031705000285,74,17,10.00,630.00,"6,300.00",2024-03-17
178,HRL,2024031705000286,74,44,10.00,630.00,"6,300.00",2024-03-17
179,HRL,2024031705000287,74,54,10.00,630.00,"6,300.00",2024-03-17
180,HRL,2024031705000288,74,35,20.00,630.00,"12,600.00",2024-03-17
181,HRL,2024031705000289,74,39,30.00,630.00,"18,900.00",2024-03-17
182,HRL,2024031705000290,74,39,30.00,630.00,"18,900.00",2024-03-17
183,HRL,2024031705000291,74,58,30.00,630.00,"18,900.00",2024-03-17
184,HRL,2024031705000292,74,58,20.00,630.00,"12,600.00",2024-03-17
185,HRL,2024031705000293,74,26,760.00,630.00,"478,800.00",2024-03-17
186,HRL,2024031705000294,65,58,20.00,628.40,"12,568.00",2024-03-17
187,HRL,2024031705000296,65,58,10.00,628.40,"6,284.00",2024-03-17
188,HRL,2024031705000298,65,38,10.00,628.40,"6,284.00",2024-03-17
189,HRL,2024031705000299,10,49,20.00,629.00,"12,580.00",2024-03-17
190,HRL,2024031705000306,56,32,150.00,629.00,"94,350.00",2024-03-17
191,HRL,2024031705000307,56,45,50.00,629.50,"31,475.00",2024-03-17
192,HRL,2024031705000308,56,26,300.00,630.00,"189,000.00",2024-03-17
193,HRL,2024031705000312,53,49,10.00,629.00,"6,290.00",2024-03-17
194,HRL,2024031705000316,53,52,20.00,629.00,"12,580.00",2024-03-17
195,HRL,2024031705000318,53,58,10.00,629.00,"6,290.00",2024-03-17
196,HRL,2024031705000320,56,26,500.00,630.00,"315,000.00",2024-03-17
197,HRL,2024031705000326,53,58,10.00,629.00,"6,290.00",2024-03-17
198,HRL,2024031705000327,56,58,10.00,629.00,"6,290.00",2024-03-17
199,HRL,2024031705000328,56,6,20.00,629.90,"12,598.00",2024-03-17
200,HRL,2024031705000329,56,26,470.00,630.00,"296,100.00",2024-03-17
201,HRL,2024031705000330,26,49,20.00,628.50,"12,570.00",2024-03-17
202,HRL,2024031705000342,36,4,10.00,629.00,"6,290.00",2024-03-17
203,HRL,2024031705000343,36,4,10.00,629.00,"6,290.00",2024-03-17
204,HRL,2024031705000344,56,6,20.00,629.90,"12,598.00",2024-03-17
205,HRL,2024031705000345,56,26,480.00,630.00,"302,400.00",2024-03-17
206,HRL,2024031705000347,36,57,10.00,629.00,"6,290.00",2024-03-17
207,HRL,2024031705000348,36,7,10.00,629.00,"6,290.00",2024-03-17
208,HRL,2024031705000350,36,66,10.00,629.00,"6,290.00",2024-03-17
209,HRL,2024031705000351,26,66,10.00,629.00,"6,290.00",2024-03-17
210,HRL,2024031705000352,34,26,50.00,630.00,"31,500.00",2024-03-17
211,HRL,2024031705000356,3,26,"1,000.00",630.00,"630,000.00",2024-03-17
212,HRL,2024031705000357,26,7,10.00,629.00,"6,290.00",2024-03-17
213,HRL,2024031705000359,26,41,10.00,629.00,"6,290.00",2024-03-17
214,HRL,2024031705000360,26,49,20.00,629.00,"12,580.00",2024-03-17
215,HRL,2024031705000361,92,49,30.00,629.00,"18,870.00",2024-03-17
216,HRL,2024031705000362,92,26,170.00,630.00,"107,100.00",2024-03-17
217,HRL,2024031705000365,47,6,20.00,629.90,"12,598.00",2024-03-17
218,HRL,2024031705000366,47,26,980.00,630.00,"617,400.00",2024-03-17
219,HRL,2024031705000367,53,41,10.00,628.70,"6,287.00",2024-03-17
220,HRL,2024031705000368,53,49,10.00,628.70,"6,287.00",2024-03-17
221,HRL,2024031705000369,56,58,10.00,629.00,"6,290.00",2024-03-17
222,HRL,2024031705000370,56,26,"1,894.00",630.00,"1,193,220.00",2024-03-17
223,HRL,2024031705000371,56,51,10.00,630.00,"6,300.00",2024-03-17
224,HRL,2024031705000372,56,57,10.00,630.00,"6,300.00",2024-03-17
225,HRL,2024031705000373,56,14,10.00,630.00,"6,300.00",2024-03-17
226,HRL,2024031705000374,56,38,10.00,630.00,"6,300.00",2024-03-17
227,HRL,2024031705000375,56,58,10.00,630.00,"6,300.00",2024-03-17
228,HRL,2024031705000376,56,35,20.00,630.00,"12,600.00",2024-03-17
229,HRL,2024031705000377,56,35,10.00,630.00,"6,300.00",2024-03-17
230,HRL,2024031705000378,56,54,20.00,630.00,"12,600.00",2024-03-17
231,HRL,2024031705000379,56,51,10.00,630.00,"6,300.00",2024-03-17
232,HRL,2024031705000380,56,34,20.00,630.00,"12,600.00",2024-03-17
233,HRL,2024031705000381,56,53,20.00,630.00,"12,600.00",2024-03-17
234,HRL,2024031705000382,56,28,20.00,630.00,"12,600.00",2024-03-17
235,HRL,2024031705000383,56,58,10.00,630.00,"6,300.00",2024-03-17
236,HRL,2024031705000384,56,32,10.00,630.00,"6,300.00",2024-03-17
237,HRL,2024031705000385,56,49,10.00,630.00,"6,300.00",2024-03-17
238,HRL,2024031705000386,56,21,10.00,630.00,"6,300.00",2024-03-17
239,HRL,2024031705000387,56,49,20.00,630.00,"12,600.00",2024-03-17
240,HRL,2024031705000388,56,53,20.00,630.00,"12,600.00",2024-03-17
241,HRL,2024031705000389,56,38,10.00,630.00,"6,300.00",2024-03-17
242,HRL,2024031705000390,56,16,10.00,630.00,"6,300.00",2024-03-17
243,HRL,2024031705000391,56,4,20.00,630.00,"12,600.00",2024-03-17
244,HRL,2024031705000392,56,38,10.00,630.00,"6,300.00",2024-03-17
245,HRL,2024031705000393,56,45,10.00,630.00,"6,300.00",2024-03-17
246,HRL,2024031705000394,56,56,20.00,630.00,"12,600.00",2024-03-17
247,HRL,2024031705000395,56,34,30.00,630.00,"18,900.00",2024-03-17
248,HRL,2024031705000396,56,52,10.00,630.00,"6,300.00",2024-03-17
249,HRL,2024031705000397,56,56,10.00,630.00,"6,300.00",2024-03-17
250,HRL,2024031705000398,56,4,10.00,630.00,"6,300.00",2024-03-17
251,HRL,2024031705000399,56,71,50.00,630.00,"31,500.00",2024-03-17
252,HRL,2024031705000400,56,45,10.00,630.00,"6,300.00",2024-03-17
253,HRL,2024031705000401,56,34,10.00,630.00,"6,300.00",2024-03-17
254,HRL,2024031705000402,56,35,10.00,630.00,"6,300.00",2024-03-17
255,HRL,2024031705000403,56,59,10.00,630.00,"6,300.00",2024-03-17
256,HRL,2024031705000404,56,7,10.00,630.00,"6,300.00",2024-03-17
257,HRL,2024031705000405,56,35,10.00,630.00,"6,300.00",2024-03-17
258,HRL,2024031705000406,56,28,10.00,630.00,"6,300.00",2024-03-17
259,HRL,2024031705000407,56,38,10.00,630.00,"6,300.00",2024-03-17
260,HRL,2024031705000408,56,35,20.00,630.00,"12,600.00",2024-03-17
261,HRL,2024031705000409,56,1,10.00,630.00,"6,300.00",2024-03-17
262,HRL,2024031705000410,56,58,10.00,630.00,"6,300.00",2024-03-17
263,HRL,2024031705000411,56,52,10.00,630.00,"6,300.00",2024-03-17
264,HRL,2024031705000416,56,54,10.00,630.00,"6,300.00",2024-03-17
265,HRL,2024031705000429,56,57,10.00,630.00,"6,300.00",2024-03-17
266,HRL,2024031705000434,14,49,20.00,630.00,"12,600.00",2024-03-17
267,HRL,2024031705000435,14,62,10.00,630.00,"6,300.00",2024-03-17
268,HRL,2024031705000436,14,53,10.00,630.00,"6,300.00",2024-03-17
269,HRL,2024031705000437,14,40,10.00,630.00,"6,300.00",2024-03-17
270,HRL,2024031705000438,48,49,20.00,630.00,"12,600.00",2024-03-17
271,HRL,2024031705000443,1,52,10.00,630.10,"6,301.00",2024-03-17
272,HRL,2024031705000448,62,49,10.00,630.20,"6,302.00",2024-03-17
273,HRL,2024031705000449,62,38,10.00,630.20,"6,302.00",2024-03-17
274,HRL,2024031705000450,1,38,10.00,630.10,"6,301.00",2024-03-17
275,HRL,2024031705000451,16,34,10.00,630.50,"6,305.00",2024-03-17
276,HRL,2024031705000452,16,28,10.00,630.50,"6,305.00",2024-03-17
277,HRL,2024031705000453,16,40,10.00,630.50,"6,305.00",2024-03-17
278,HRL,2024031705000460,53,34,10.00,631.00,"6,310.00",2024-03-17
279,HRL,2024031705000461,53,14,10.00,631.00,"6,310.00",2024-03-17
280,HRL,2024031705000464,53,34,10.00,631.00,"6,310.00",2024-03-17
281,HRL,2024031705000465,16,41,10.00,630.50,"6,305.00",2024-03-17
282,HRL,2024031705000466,16,49,10.00,630.50,"6,305.00",2024-03-17
283,HRL,2024031705000468,16,21,10.00,630.50,"6,305.00",2024-03-17
284,HRL,2024031705000469,16,16,16.00,630.50,"10,088.00",2024-03-17
285,HRL,2024031705000473,1,6,10.00,630.10,"6,301.00",2024-03-17
286,HRL,2024031705000474,47,35,10.00,631.00,"6,310.00",2024-03-17
287,HRL,2024031705000475,47,58,200.00,631.00,"126,200.00",2024-03-17
288,HRL,2024031705000482,47,29,10.00,631.00,"6,310.00",2024-03-17
289,HRL,2024031705000485,1,58,10.00,631.10,"6,311.00",2024-03-17
290,HRL,2024031705000486,1,58,10.00,631.10,"6,311.00",2024-03-17
291,HRL,2024031705000487,47,55,10.00,631.00,"6,310.00",2024-03-17
292,HRL,2024031705000489,34,58,10.00,631.50,"6,315.00",2024-03-17
293,HRL,2024031705000491,34,47,20.00,631.50,"12,630.00",2024-03-17
294,HRL,2024031705000493,34,47,20.00,631.50,"12,630.00",2024-03-17
295,HRL,2024031705000504,40,54,30.00,631.90,"18,957.00",2024-03-17
296,HRL,2024031705000505,40,28,10.00,631.90,"6,319.00",2024-03-17
297,HRL,2024031705000506,40,17,10.00,632.00,"6,320.00",2024-03-17
298,HRL,2024031705000507,40,42,10.00,632.00,"6,320.00",2024-03-17
299,HRL,2024031705000508,40,7,10.00,632.00,"6,320.00",2024-03-17
300,HRL,2024031705000509,40,34,20.00,632.00,"12,640.00",2024-03-17
301,HRL,2024031705000510,40,54,10.00,632.00,"6,320.00",2024-03-17
302,HRL,2024031705000511,40,45,10.00,632.00,"6,320.00",2024-03-17
303,HRL,2024031705000512,40,45,10.00,632.00,"6,320.00",2024-03-17
304,HRL,2024031705000513,40,49,30.00,632.00,"18,960.00",2024-03-17
305,HRL,2024031705000514,40,49,20.00,632.00,"12,640.00",2024-03-17
306,HRL,2024031705000515,40,40,10.00,632.00,"6,320.00",2024-03-17
307,HRL,2024031705000516,40,17,10.00,632.00,"6,320.00",2024-03-17
308,HRL,2024031705000517,40,47,10.00,632.00,"6,320.00",2024-03-17
309,HRL,2024031705000518,34,47,10.00,631.50,"6,315.00",2024-03-17
310,HRL,2024031705000519,34,42,10.00,631.50,"6,315.00",2024-03-17
311,HRL,2024031705000520,34,47,10.00,631.50,"6,315.00",2024-03-17
312,HRL,2024031705000522,34,41,20.00,631.50,"12,630.00",2024-03-17
313,HRL,2024031705000524,34,55,10.00,631.50,"6,315.00",2024-03-17
314,HRL,2024031705000528,59,57,10.00,632.10,"6,321.00",2024-03-17
315,HRL,2024031705000529,59,58,10.00,632.10,"6,321.00",2024-03-17
316,HRL,2024031705000530,34,17,10.00,631.50,"6,315.00",2024-03-17
317,HRL,2024031705000532,4,34,10.00,631.60,"6,316.00",2024-03-17
318,HRL,2024031705000533,34,51,10.00,631.50,"6,315.00",2024-03-17
319,HRL,2024031705000539,33,58,30.00,631.70,"18,951.00",2024-03-17
320,HRL,2024031705000540,33,57,20.00,631.70,"12,634.00",2024-03-17
321,HRL,2024031705000544,62,58,10.00,632.00,"6,320.00",2024-03-17
322,HRL,2024031705000548,62,1,10.00,632.00,"6,320.00",2024-03-17
323,HRL,2024031705000549,62,35,20.00,632.00,"12,640.00",2024-03-17
324,HRL,2024031705000550,62,49,20.00,632.00,"12,640.00",2024-03-17
325,HRL,2024031705000551,62,36,20.00,632.00,"12,640.00",2024-03-17
326,HRL,2024031705000552,62,49,10.00,632.00,"6,320.00",2024-03-17
327,HRL,2024031705000555,62,49,10.00,632.00,"6,320.00",2024-03-17
328,HRL,2024031705000556,42,6,20.00,632.90,"12,658.00",2024-03-17
329,HRL,2024031705000557,42,6,20.00,632.90,"12,658.00",2024-03-17
330,HRL,2024031705000558,42,58,10.00,632.90,"6,329.00",2024-03-17
331,HRL,2024031705000559,42,6,10.00,633.00,"6,330.00",2024-03-17
332,HRL,2024031705000560,42,58,10.00,633.00,"6,330.00",2024-03-17
333,HRL,2024031705000561,42,59,80.00,633.00,"50,640.00",2024-03-17
334,HRL,2024031705000569,62,41,10.00,632.00,"6,320.00",2024-03-17
335,HRL,2024031705000571,36,28,10.00,632.90,"6,329.00",2024-03-17
336,HRL,2024031705000575,62,58,20.00,632.10,"12,642.00",2024-03-17
337,HRL,2024031705000576,13,59,90.00,633.00,"56,970.00",2024-03-17
338,HRL,2024031705000577,13,58,20.00,633.00,"12,660.00",2024-03-17
339,HRL,2024031705000578,13,57,10.00,633.00,"6,330.00",2024-03-17
340,HRL,2024031705000581,13,50,10.00,633.00,"6,330.00",2024-03-17
341,HRL,2024031705000582,13,36,20.00,633.00,"12,660.00",2024-03-17
342,HRL,2024031705000583,13,51,10.00,633.00,"6,330.00",2024-03-17
343,HRL,2024031705000584,13,58,10.00,633.00,"6,330.00",2024-03-17
344,HRL,2024031705000585,13,34,10.00,633.00,"6,330.00",2024-03-17
345,HRL,2024031705000586,13,54,10.00,633.00,"6,330.00",2024-03-17
346,HRL,2024031705000591,13,55,10.00,633.00,"6,330.00",2024-03-17
347,HRL,2024031705000592,13,6,20.00,633.00,"12,660.00",2024-03-17
348,HRL,2024031705000593,13,36,20.00,633.00,"12,660.00",2024-03-17
349,HRL,2024031705000594,13,57,90.00,633.00,"56,970.00",2024-03-17
350,HRL,2024031705000595,13,40,10.00,633.00,"6,330.00",2024-03-17
351,HRL,2024031705000600,59,45,10.00,633.10,"6,331.00",2024-03-17
352,HRL,2024031705000601,59,36,20.00,633.10,"12,662.00",2024-03-17
353,HRL,2024031705000602,59,45,30.00,633.10,"18,993.00",2024-03-17
354,HRL,2024031705000603,59,69,40.00,633.10,"25,324.00",2024-03-17
355,HRL,2024031705000604,13,69,660.00,633.00,"417,780.00",2024-03-17
