SN,Symbol,Transaction No.,Buyer Broker,Seller Broker,Share Quantity,Rate(Rs),Amount(Rs),Traded Date
62,HRL,2024032505000143,57,42,30.00,605.00,"18,150.00",2024-03-25
63,HRL,2024032505000146,41,7,10.00,604.20,"6,042.00",2024-03-25
64,HRL,2024032505000147,1,7,10.00,603.30,"6,033.00",2024-03-25
65,HRL,2024032505000148,1,32,90.00,603.30,"54,297.00",2024-03-25
66,HRL,2024032505000149,14,32,90.00,603.20,"54,288.00",2024-03-25
67,HRL,2024032505000150,49,32,50.00,603.20,"30,160.00",2024-03-25
68,HRL,2024032505000151,57,32,100.00,603.10,"60,310.00",2024-03-25
69,HRL,2024032505000152,41,32,170.00,603.00,"102,510.00",2024-03-25
70,HRL,2024032505000154,41,69,530.00,603.00,"319,590.00",2024-03-25
71,HRL,2024032505000160,1,13,100.00,602.10,"60,210.00",2024-03-25
72,HRL,2024032505000163,13,49,10.00,602.00,"6,020.00",2024-03-25
73,HRL,2024032505000168,40,25,10.00,602.10,"6,021.00",2024-03-25
74,HRL,2024032505000170,22,58,10.00,602.20,"6,022.00",2024-03-25
75,HRL,2024032505000172,22,52,10.00,602.20,"6,022.00",2024-03-25
76,HRL,2024032505000174,22,34,20.00,602.20,"12,044.00",2024-03-25
77,HRL,2024032505000181,22,68,10.00,602.20,"6,022.00",2024-03-25
78,HRL,2024032505000182,41,68,10.00,602.20,"6,022.00",2024-03-25
79,HRL,2024032505000183,40,47,20.00,602.10,"12,042.00",2024-03-25
80,HRL,2024032505000185,40,41,10.00,602.10,"6,021.00",2024-03-25
81,HRL,2024032505000186,40,17,10.00,602.10,"6,021.00",2024-03-25
82,HRL,2024032505000187,49,35,10.00,602.20,"6,022.00",2024-03-25
83,HRL,2024032505000190,7,36,20.00,602.90,"12,058.00",2024-03-25
84,HRL,2024032505000197,37,46,20.00,602.10,"12,042.00",2024-03-25
85,HRL,2024032505000205,59,36,20.00,602.90,"12,058.00",2024-03-25
86,HRL,2024032505000214,41,14,10.00,603.00,"6,030.00",2024-03-25
87,HRL,2024032505000215,41,58,10.00,603.00,"6,030.00",2024-03-25
88,HRL,2024032505000216,41,35,10.00,603.00,"6,030.00",2024-03-25
89,HRL,2024032505000224,90,35,10.00,603.00,"6,030.00",2024-03-25
90,HRL,2024032505000228,90,35,10.00,603.00,"6,030.00",2024-03-25
91,HRL,2024032505000230,44,42,27.00,603.00,"16,281.00",2024-03-25
92,HRL,2024032505000232,41,58,10.00,604.00,"6,040.00",2024-03-25
93,HRL,2024032505000236,44,58,10.00,603.00,"6,030.00",2024-03-25
94,HRL,2024032505000237,44,47,20.00,603.00,"12,060.00",2024-03-25
95,HRL,2024032505000238,44,53,20.00,603.00,"12,060.00",2024-03-25
96,HRL,2024032505000239,44,17,10.00,603.00,"6,030.00",2024-03-25
97,HRL,2024032505000246,1,25,10.00,603.10,"6,031.00",2024-03-25
98,HRL,2024032505000248,1,34,20.00,603.10,"12,062.00",2024-03-25
99,HRL,2024032505000249,1,38,10.00,603.10,"6,031.00",2024-03-25
100,HRL,2024032505000250,41,49,10.00,604.00,"6,040.00",2024-03-25
101,HRL,2024032505000251,1,47,20.00,603.10,"12,062.00",2024-03-25
102,HRL,2024032505000255,34,47,20.00,603.20,"12,064.00",2024-03-25
103,HRL,2024032505000257,58,49,10.00,604.00,"6,040.00",2024-03-25
104,HRL,2024032505000262,67,17,10.00,604.10,"6,041.00",2024-03-25
105,HRL,2024032505000264,67,46,10.00,604.10,"6,041.00",2024-03-25
106,HRL,2024032505000265,67,7,10.00,604.10,"6,041.00",2024-03-25
107,HRL,2024032505000266,67,11,10.00,604.10,"6,041.00",2024-03-25
108,HRL,2024032505000270,67,28,20.00,604.10,"12,082.00",2024-03-25
109,HRL,2024032505000277,35,49,10.00,605.00,"6,050.00",2024-03-25
110,HRL,2024032505000278,35,8,10.00,605.00,"6,050.00",2024-03-25
111,HRL,2024032505000279,35,38,10.00,605.00,"6,050.00",2024-03-25
112,HRL,2024032505000283,67,58,10.00,604.10,"6,041.00",2024-03-25
113,HRL,2024032505000284,58,1,18.00,605.00,"10,890.00",2024-03-25
114,HRL,2024032505000292,58,1,12.00,605.00,"7,260.00",2024-03-25
115,HRL,2024032505000293,58,59,10.00,605.00,"6,050.00",2024-03-25
116,HRL,2024032505000296,49,58,10.00,605.00,"6,050.00",2024-03-25
117,HRL,2024032505000298,67,54,30.00,604.10,"18,123.00",2024-03-25
118,HRL,2024032505000299,47,54,20.00,604.00,"12,080.00",2024-03-25
119,HRL,2024032505000303,47,42,10.00,604.00,"6,040.00",2024-03-25
120,HRL,2024032505000305,47,49,10.00,604.00,"6,040.00",2024-03-25
121,HRL,2024032505000308,47,62,10.00,604.00,"6,040.00",2024-03-25
122,HRL,2024032505000309,54,69,30.00,603.60,"18,108.00",2024-03-25
123,HRL,2024032505000310,25,69,50.00,603.50,"30,175.00",2024-03-25
124,HRL,2024032505000312,25,67,30.00,603.50,"18,105.00",2024-03-25
125,HRL,2024032505000313,32,67,10.00,603.50,"6,035.00",2024-03-25
126,HRL,2024032505000314,44,67,150.00,603.30,"90,495.00",2024-03-25
127,HRL,2024032505000315,8,67,20.00,603.30,"12,066.00",2024-03-25
128,HRL,2024032505000316,34,67,30.00,603.20,"18,096.00",2024-03-25
129,HRL,2024032505000317,1,67,40.00,603.10,"24,124.00",2024-03-25
130,HRL,2024032505000318,44,67,13.00,603.00,"7,839.00",2024-03-25
131,HRL,2024032505000319,59,67,500.00,603.00,"301,500.00",2024-03-25
132,HRL,2024032505000320,35,67,100.00,603.00,"60,300.00",2024-03-25
133,HRL,2024032505000321,25,67,51.00,603.00,"30,753.00",2024-03-25
134,HRL,2024032505000322,42,67,100.00,603.00,"60,300.00",2024-03-25
135,HRL,2024032505000328,52,69,100.00,602.30,"60,230.00",2024-03-25
136,HRL,2024032505000329,10,69,20.00,602.20,"12,044.00",2024-03-25
137,HRL,2024032505000330,55,69,100.00,602.20,"60,220.00",2024-03-25
138,HRL,2024032505000331,19,69,180.00,602.20,"108,396.00",2024-03-25
139,HRL,2024032505000332,47,49,10.00,602.30,"6,023.00",2024-03-25
140,HRL,2024032505000333,47,67,22.00,603.00,"13,266.00",2024-03-25
141,HRL,2024032505000336,45,67,10.00,603.00,"6,030.00",2024-03-25
142,HRL,2024032505000337,38,67,200.00,603.00,"120,600.00",2024-03-25
143,HRL,2024032505000340,49,62,20.00,602.50,"12,050.00",2024-03-25
144,HRL,2024032505000341,1,14,10.00,602.40,"6,024.00",2024-03-25
145,HRL,2024032505000343,14,67,"1,000.00",603.00,"603,000.00",2024-03-25
146,HRL,2024032505000347,21,67,25.00,603.00,"15,075.00",2024-03-25
147,HRL,2024032505000348,25,94,10.00,602.50,"6,025.00",2024-03-25
148,HRL,2024032505000349,41,67,30.00,603.00,"18,090.00",2024-03-25
149,HRL,2024032505000352,8,67,500.00,603.00,"301,500.00",2024-03-25
150,HRL,2024032505000353,19,67,40.00,603.00,"24,120.00",2024-03-25
151,HRL,2024032505000358,25,45,10.00,602.50,"6,025.00",2024-03-25
152,HRL,2024032505000359,8,67,500.00,603.00,"301,500.00",2024-03-25
153,HRL,2024032505000360,25,62,10.00,602.50,"6,025.00",2024-03-25
154,HRL,2024032505000363,25,58,10.00,602.50,"6,025.00",2024-03-25
155,HRL,2024032505000364,47,67,30.00,603.00,"18,090.00",2024-03-25
156,HRL,2024032505000367,45,45,9.00,595.00,"5,355.00",2024-03-25
157,HRL,2024032505000369,39,39,20.00,602.60,"12,052.00",2024-03-25
158,HRL,2024032505000370,45,45,9.00,595.00,"5,355.00",2024-03-25
159,HRL,2024032505000375,45,45,2.00,595.00,"1,190.00",2024-03-25
160,HRL,2024032505000376,48,42,40.00,602.60,"24,104.00",2024-03-25
161,HRL,2024032505000377,48,49,10.00,602.60,"6,026.00",2024-03-25
162,HRL,2024032505000378,48,51,10.00,602.60,"6,026.00",2024-03-25
163,HRL,2024032505000381,1,67,15.00,603.00,"9,045.00",2024-03-25
164,HRL,2024032505000390,34,58,20.00,602.70,"12,054.00",2024-03-25
165,HRL,2024032505000391,34,56,20.00,602.70,"12,054.00",2024-03-25
166,HRL,2024032505000392,52,67,50.00,603.00,"30,150.00",2024-03-25
167,HRL,2024032505000395,34,14,10.00,602.70,"6,027.00",2024-03-25
168,HRL,2024032505000397,34,52,10.00,602.70,"6,027.00",2024-03-25
169,HRL,2024032505000398,25,67,60.00,603.00,"36,180.00",2024-03-25
170,HRL,2024032505000400,34,42,30.00,602.70,"18,081.00",2024-03-25
171,HRL,2024032505000402,34,58,10.00,602.70,"6,027.00",2024-03-25
172,HRL,2024032505000404,45,52,10.00,602.60,"6,026.00",2024-03-25
173,HRL,2024032505000406,45,42,10.00,602.60,"6,026.00",2024-03-25
174,HRL,2024032505000407,49,42,10.00,602.50,"6,025.00",2024-03-25
175,HRL,2024032505000410,1,67,474.00,603.00,"285,822.00",2024-03-25
176,HRL,2024032505000411,1,94,10.00,603.00,"6,030.00",2024-03-25
177,HRL,2024032505000412,1,58,30.00,603.00,"18,090.00",2024-03-25
178,HRL,2024032505000413,1,57,20.00,603.00,"12,060.00",2024-03-25
179,HRL,2024032505000414,1,49,20.00,603.00,"12,060.00",2024-03-25
180,HRL,2024032505000415,1,17,10.00,603.00,"6,030.00",2024-03-25
181,HRL,2024032505000416,1,70,120.00,603.00,"72,360.00",2024-03-25
182,HRL,2024032505000419,55,49,10.00,603.00,"6,030.00",2024-03-25
183,HRL,2024032505000421,55,39,20.00,603.00,"12,060.00",2024-03-25
184,HRL,2024032505000425,39,38,20.00,604.00,"12,080.00",2024-03-25
185,HRL,2024032505000426,55,38,10.00,604.00,"6,040.00",2024-03-25
186,HRL,2024032505000427,55,58,20.00,605.00,"12,100.00",2024-03-25
187,HRL,2024032505000428,55,40,15.00,605.00,"9,075.00",2024-03-25
188,HRL,2024032505000429,55,7,800.00,605.00,"484,000.00",2024-03-25
189,HRL,2024032505000430,55,47,10.00,605.00,"6,050.00",2024-03-25
190,HRL,2024032505000431,55,34,10.00,605.00,"6,050.00",2024-03-25
191,HRL,2024032505000432,55,35,10.00,605.00,"6,050.00",2024-03-25
192,HRL,2024032505000433,55,62,920.00,605.00,"556,600.00",2024-03-25
193,HRL,2024032505000435,49,49,20.00,606.00,"12,120.00",2024-03-25
194,HRL,2024032505000436,49,49,30.00,606.00,"18,180.00",2024-03-25
195,HRL,2024032505000437,49,49,10.00,606.00,"6,060.00",2024-03-25
196,HRL,2024032505000438,49,43,20.00,606.00,"12,120.00",2024-03-25
197,HRL,2024032505000439,49,19,10.00,606.00,"6,060.00",2024-03-25
198,HRL,2024032505000440,49,58,10.00,606.00,"6,060.00",2024-03-25
199,HRL,2024032505000441,49,11,20.00,606.00,"12,120.00",2024-03-25
200,HRL,2024032505000442,49,58,10.00,606.00,"6,060.00",2024-03-25
201,HRL,2024032505000443,49,47,10.00,606.00,"6,060.00",2024-03-25
202,HRL,2024032505000450,49,58,10.00,606.00,"6,060.00",2024-03-25
203,HRL,2024032505000454,41,76,10.00,606.10,"6,061.00",2024-03-25
204,HRL,2024032505000456,41,38,10.00,606.10,"6,061.00",2024-03-25
205,HRL,2024032505000457,41,48,180.00,606.10,"109,098.00",2024-03-25
206,HRL,2024032505000458,49,48,30.00,606.00,"18,180.00",2024-03-25
207,HRL,2024032505000460,49,22,10.00,606.00,"6,060.00",2024-03-25
208,HRL,2024032505000462,49,69,10.00,606.00,"6,060.00",2024-03-25
209,HRL,2024032505000463,19,69,100.00,606.00,"60,600.00",2024-03-25
210,HRL,2024032505000464,59,69,300.00,605.10,"181,530.00",2024-03-25
211,HRL,2024032505000465,55,69,"2,090.00",605.00,"1,264,450.00",2024-03-25
212,HRL,2024032505000475,7,33,10.00,606.50,"6,065.00",2024-03-25
213,HRL,2024032505000476,7,7,10.00,606.50,"6,065.00",2024-03-25
214,HRL,2024032505000477,7,42,10.00,606.50,"6,065.00",2024-03-25
215,HRL,2024032505000478,7,58,20.00,606.50,"12,130.00",2024-03-25
216,HRL,2024032505000481,55,3,10.00,605.00,"6,050.00",2024-03-25
217,HRL,2024032505000482,39,39,20.00,606.50,"12,130.00",2024-03-25
218,HRL,2024032505000483,55,44,10.00,605.00,"6,050.00",2024-03-25
219,HRL,2024032505000485,55,40,10.00,605.00,"6,050.00",2024-03-25
220,HRL,2024032505000490,55,52,10.00,605.00,"6,050.00",2024-03-25
221,HRL,2024032505000491,55,50,500.00,605.00,"302,500.00",2024-03-25
222,HRL,2024032505000492,55,35,10.00,605.00,"6,050.00",2024-03-25
223,HRL,2024032505000499,39,39,20.00,606.50,"12,130.00",2024-03-25
224,HRL,2024032505000501,42,4,10.00,606.00,"6,060.00",2024-03-25
225,HRL,2024032505000502,42,44,10.00,606.00,"6,060.00",2024-03-25
226,HRL,2024032505000507,42,56,10.00,606.00,"6,060.00",2024-03-25
227,HRL,2024032505000513,57,28,50.00,606.10,"30,305.00",2024-03-25
228,HRL,2024032505000514,42,28,120.00,606.00,"72,720.00",2024-03-25
229,HRL,2024032505000515,41,28,50.00,606.00,"30,300.00",2024-03-25
230,HRL,2024032505000518,36,68,15.00,606.50,"9,097.50",2024-03-25
231,HRL,2024032505000519,41,68,35.00,606.00,"21,210.00",2024-03-25
232,HRL,2024032505000520,41,51,15.00,606.00,"9,090.00",2024-03-25
233,HRL,2024032505000522,29,6,20.00,605.30,"12,106.00",2024-03-25
234,HRL,2024032505000523,61,36,40.00,606.90,"24,276.00",2024-03-25
235,HRL,2024032505000524,61,45,20.00,606.90,"12,138.00",2024-03-25
236,HRL,2024032505000527,29,28,80.00,605.30,"48,424.00",2024-03-25
237,HRL,2024032505000529,74,69,50.00,605.50,"30,275.00",2024-03-25
238,HRL,2024032505000530,49,69,10.00,605.40,"6,054.00",2024-03-25
239,HRL,2024032505000531,29,69,150.00,605.30,"90,795.00",2024-03-25
240,HRL,2024032505000532,1,69,100.00,605.20,"60,520.00",2024-03-25
241,HRL,2024032505000533,13,69,150.00,605.20,"90,780.00",2024-03-25
242,HRL,2024032505000534,19,69,50.00,605.10,"30,255.00",2024-03-25
243,HRL,2024032505000535,26,69,100.00,605.10,"60,510.00",2024-03-25
244,HRL,2024032505000536,57,69,50.00,605.10,"30,255.00",2024-03-25
245,HRL,2024032505000537,41,69,20.00,605.10,"12,102.00",2024-03-25
246,HRL,2024032505000538,55,69,"3,565.00",605.00,"2,156,825.00",2024-03-25
247,HRL,2024032505000539,55,69,"5,000.00",605.00,"3,025,000.00",2024-03-25
248,HRL,2024032505000540,55,69,50.00,605.00,"30,250.00",2024-03-25
249,HRL,2024032505000541,45,69,10.00,605.00,"6,050.00",2024-03-25
250,HRL,2024032505000542,42,69,60.00,604.00,"36,240.00",2024-03-25
251,HRL,2024032505000543,48,69,30.00,603.30,"18,099.00",2024-03-25
252,HRL,2024032505000544,34,69,50.00,603.30,"30,165.00",2024-03-25
253,HRL,2024032505000545,34,69,100.00,603.20,"60,320.00",2024-03-25
254,HRL,2024032505000546,14,69,50.00,603.10,"30,155.00",2024-03-25
255,HRL,2024032505000547,1,69,106.00,603.10,"63,928.60",2024-03-25
256,HRL,2024032505000548,34,69,299.00,603.10,"180,326.90",2024-03-25
257,HRL,2024032505000549,45,45,9.00,595.00,"5,355.00",2024-03-25
258,HRL,2024032505000550,55,45,10.00,606.00,"6,060.00",2024-03-25
259,HRL,2024032505000552,45,45,9.00,595.00,"5,355.00",2024-03-25
260,HRL,2024032505000553,58,3,100.00,605.50,"60,550.00",2024-03-25
261,HRL,2024032505000554,34,69,110.00,603.10,"66,341.00",2024-03-25
262,HRL,2024032505000555,45,45,2.00,595.00,"1,190.00",2024-03-25
263,HRL,2024032505000561,42,25,30.00,605.00,"18,150.00",2024-03-25
264,HRL,2024032505000562,55,25,"3,960.00",605.00,"2,395,800.00",2024-03-25
265,HRL,2024032505000565,54,3,50.00,605.50,"30,275.00",2024-03-25
266,HRL,2024032505000566,36,38,10.00,605.10,"6,051.00",2024-03-25
267,HRL,2024032505000567,36,58,10.00,605.10,"6,051.00",2024-03-25
268,HRL,2024032505000568,36,42,10.00,605.10,"6,051.00",2024-03-25
269,HRL,2024032505000571,36,4,10.00,605.10,"6,051.00",2024-03-25
270,HRL,2024032505000572,38,3,60.00,605.50,"36,330.00",2024-03-25
271,HRL,2024032505000573,52,3,100.00,605.50,"60,550.00",2024-03-25
272,HRL,2024032505000574,42,3,100.00,605.50,"60,550.00",2024-03-25
273,HRL,2024032505000578,54,3,50.00,605.50,"30,275.00",2024-03-25
274,HRL,2024032505000584,43,50,10.00,605.20,"6,052.00",2024-03-25
275,HRL,2024032505000586,36,66,10.00,605.10,"6,051.00",2024-03-25
276,HRL,2024032505000587,52,45,30.00,605.40,"18,162.00",2024-03-25
277,HRL,2024032505000590,36,54,10.00,605.10,"6,051.00",2024-03-25
278,HRL,2024032505000593,35,49,10.00,605.20,"6,052.00",2024-03-25
279,HRL,2024032505000594,36,26,100.00,606.00,"60,600.00",2024-03-25
280,HRL,2024032505000595,36,58,10.00,606.00,"6,060.00",2024-03-25
281,HRL,2024032505000596,36,58,20.00,606.00,"12,120.00",2024-03-25
282,HRL,2024032505000597,38,58,170.00,607.00,"103,190.00",2024-03-25
283,HRL,2024032505000598,38,11,20.00,607.00,"12,140.00",2024-03-25
284,HRL,2024032505000599,38,55,10.00,607.00,"6,070.00",2024-03-25
285,HRL,2024032505000600,38,58,20.00,607.00,"12,140.00",2024-03-25
286,HRL,2024032505000601,38,58,10.00,607.00,"6,070.00",2024-03-25
287,HRL,2024032505000602,38,20,10.00,607.00,"6,070.00",2024-03-25
288,HRL,2024032505000603,38,7,10.00,607.00,"6,070.00",2024-03-25
289,HRL,2024032505000604,38,7,10.00,607.00,"6,070.00",2024-03-25
290,HRL,2024032505000605,38,55,10.00,607.00,"6,070.00",2024-03-25
291,HRL,2024032505000606,38,35,10.00,607.00,"6,070.00",2024-03-25
292,HRL,2024032505000607,1,21,11.00,608.00,"6,688.00",2024-03-25
293,HRL,2024032505000612,38,7,10.00,607.00,"6,070.00",2024-03-25
294,HRL,2024032505000614,34,58,20.00,607.10,"12,142.00",2024-03-25
295,HRL,2024032505000617,38,32,20.00,607.00,"12,140.00",2024-03-25
296,HRL,2024032505000618,38,42,10.00,607.00,"6,070.00",2024-03-25
297,HRL,2024032505000622,1,1,10.00,608.00,"6,080.00",2024-03-25
298,HRL,2024032505000623,1,44,10.00,608.00,"6,080.00",2024-03-25
299,HRL,2024032505000624,1,3,10.00,608.00,"6,080.00",2024-03-25
300,HRL,2024032505000625,1,21,170.00,608.00,"103,360.00",2024-03-25
301,HRL,2024032505000627,1,21,39.00,608.00,"23,712.00",2024-03-25
302,HRL,2024032505000630,1,42,10.00,608.00,"6,080.00",2024-03-25
303,HRL,2024032505000633,43,25,100.00,608.50,"60,850.00",2024-03-25
304,HRL,2024032505000638,45,58,10.00,608.50,"6,085.00",2024-03-25
305,HRL,2024032505000640,45,49,10.00,608.50,"6,085.00",2024-03-25
306,HRL,2024032505000644,45,69,80.00,608.50,"48,680.00",2024-03-25
307,HRL,2024032505000645,1,69,251.00,608.00,"152,608.00",2024-03-25
308,HRL,2024032505000646,33,69,100.00,608.00,"60,800.00",2024-03-25
309,HRL,2024032505000648,1,69,69.00,608.00,"41,952.00",2024-03-25
310,HRL,2024032505000649,1,77,10.00,608.80,"6,088.00",2024-03-25
311,HRL,2024032505000650,1,58,10.00,608.80,"6,088.00",2024-03-25
312,HRL,2024032505000651,1,38,10.00,608.80,"6,088.00",2024-03-25
313,HRL,2024032505000662,74,16,100.00,608.90,"60,890.00",2024-03-25
314,HRL,2024032505000663,34,45,20.00,608.00,"12,160.00",2024-03-25
315,HRL,2024032505000665,34,56,10.00,608.60,"6,086.00",2024-03-25
316,HRL,2024032505000666,47,16,100.00,608.90,"60,890.00",2024-03-25
317,HRL,2024032505000667,47,11,480.00,609.00,"292,320.00",2024-03-25
318,HRL,2024032505000668,47,87,10.00,609.00,"6,090.00",2024-03-25
319,HRL,2024032505000669,47,56,10.00,609.00,"6,090.00",2024-03-25
320,HRL,2024032505000670,47,33,10.00,609.00,"6,090.00",2024-03-25
321,HRL,2024032505000671,47,25,20.00,609.00,"12,180.00",2024-03-25
322,HRL,2024032505000672,47,16,10.00,609.00,"6,090.00",2024-03-25
323,HRL,2024032505000673,47,53,10.00,609.00,"6,090.00",2024-03-25
324,HRL,2024032505000674,47,4,10.00,609.00,"6,090.00",2024-03-25
325,HRL,2024032505000675,47,42,30.00,609.00,"18,270.00",2024-03-25
326,HRL,2024032505000681,57,45,10.00,610.00,"6,100.00",2024-03-25
327,HRL,2024032505000682,57,22,30.00,610.00,"18,300.00",2024-03-25
328,HRL,2024032505000683,57,75,10.00,610.00,"6,100.00",2024-03-25
329,HRL,2024032505000684,57,34,30.00,610.00,"18,300.00",2024-03-25
330,HRL,2024032505000685,57,49,10.00,610.00,"6,100.00",2024-03-25
331,HRL,2024032505000686,57,58,20.00,610.00,"12,200.00",2024-03-25
332,HRL,2024032505000687,57,1,20.00,610.00,"12,200.00",2024-03-25
333,HRL,2024032505000688,57,52,30.00,610.00,"18,300.00",2024-03-25
334,HRL,2024032505000689,57,53,10.00,610.00,"6,100.00",2024-03-25
335,HRL,2024032505000690,57,3,330.00,610.00,"201,300.00",2024-03-25
336,HRL,2024032505000691,19,3,170.00,610.00,"103,700.00",2024-03-25
337,HRL,2024032505000692,19,51,10.00,610.00,"6,100.00",2024-03-25
338,HRL,2024032505000693,19,42,10.00,610.00,"6,100.00",2024-03-25
339,HRL,2024032505000694,19,7,20.00,610.00,"12,200.00",2024-03-25
340,HRL,2024032505000695,19,58,10.00,610.00,"6,100.00",2024-03-25
341,HRL,2024032505000696,19,56,10.00,610.00,"6,100.00",2024-03-25
342,HRL,2024032505000697,19,38,10.00,610.00,"6,100.00",2024-03-25
343,HRL,2024032505000698,19,45,10.00,610.00,"6,100.00",2024-03-25
344,HRL,2024032505000699,19,49,10.00,610.00,"6,100.00",2024-03-25
345,HRL,2024032505000700,19,48,10.00,610.00,"6,100.00",2024-03-25
346,HRL,2024032505000701,19,58,10.00,610.00,"6,100.00",2024-03-25
347,HRL,2024032505000702,19,49,10.00,610.00,"6,100.00",2024-03-25
348,HRL,2024032505000703,19,57,30.00,610.00,"18,300.00",2024-03-25
349,HRL,2024032505000704,19,94,10.00,610.00,"6,100.00",2024-03-25
350,HRL,2024032505000705,19,19,20.00,610.00,"12,200.00",2024-03-25
351,HRL,2024032505000706,19,45,20.00,610.00,"12,200.00",2024-03-25
352,HRL,2024032505000709,19,49,10.00,610.00,"6,100.00",2024-03-25
353,HRL,2024032505000712,32,36,10.00,612.00,"6,120.00",2024-03-25
354,HRL,2024032505000713,32,35,90.00,612.00,"55,080.00",2024-03-25
355,HRL,2024032505000715,16,35,10.00,612.00,"6,120.00",2024-03-25
