SN,Symbol,Transaction No.,Buyer Broker,Seller Broker,Share Quantity,Rate(Rs),Amount(Rs),Traded Date
83,HRL,2024022805000132,29,74,20.00,611.00,"12,220.00",2024-02-28
84,HRL,2024022805000133,29,58,10.00,611.00,"6,110.00",2024-02-28
85,HRL,2024022805000134,25,5,50.00,611.00,"30,550.00",2024-02-28
86,HRL,2024022805000135,14,6,10.00,611.00,"6,110.00",2024-02-28
87,HRL,2024022805000136,14,54,10.00,611.00,"6,110.00",2024-02-28
88,HRL,2024022805000137,40,41,20.00,611.20,"12,224.00",2024-02-28
89,HRL,2024022805000138,40,21,10.00,611.20,"6,112.00",2024-02-28
90,HRL,2024022805000140,40,58,10.00,611.20,"6,112.00",2024-02-28
91,HRL,2024022805000144,34,35,10.00,612.00,"6,120.00",2024-02-28
92,HRL,2024022805000145,34,45,10.00,612.00,"6,120.00",2024-02-28
93,HRL,2024022805000151,40,11,30.00,611.20,"18,336.00",2024-02-28
94,HRL,2024022805000152,40,59,10.00,611.20,"6,112.00",2024-02-28
95,HRL,2024022805000154,40,34,10.00,611.20,"6,112.00",2024-02-28
96,HRL,2024022805000158,40,58,10.00,611.20,"6,112.00",2024-02-28
97,HRL,2024022805000159,40,57,10.00,611.20,"6,112.00",2024-02-28
98,HRL,2024022805000160,40,58,10.00,611.20,"6,112.00",2024-02-28
99,HRL,2024022805000164,40,33,30.00,611.20,"18,336.00",2024-02-28
100,HRL,2024022805000165,40,57,10.00,611.20,"6,112.00",2024-02-28
101,HRL,2024022805000167,40,42,20.00,611.20,"12,224.00",2024-02-28
102,HRL,2024022805000169,14,58,20.00,611.00,"12,220.00",2024-02-28
103,HRL,2024022805000171,14,5,10.00,611.00,"6,110.00",2024-02-28
104,HRL,2024022805000172,34,5,240.00,611.00,"146,640.00",2024-02-28
105,HRL,2024022805000173,34,34,10.00,611.00,"6,110.00",2024-02-28
106,HRL,2024022805000176,34,58,10.00,610.20,"6,102.00",2024-02-28
107,HRL,2024022805000201,13,21,10.00,611.00,"6,110.00",2024-02-28
108,HRL,2024022805000202,34,58,10.00,610.20,"6,102.00",2024-02-28
109,HRL,2024022805000203,34,6,10.00,610.20,"6,102.00",2024-02-28
110,HRL,2024022805000206,34,49,30.00,610.20,"18,306.00",2024-02-28
111,HRL,2024022805000211,34,42,10.00,610.20,"6,102.00",2024-02-28
112,HRL,2024022805000212,34,42,10.00,610.20,"6,102.00",2024-02-28
113,HRL,2024022805000220,34,51,20.00,610.20,"12,204.00",2024-02-28
114,HRL,2024022805000221,1,66,10.00,610.10,"6,101.00",2024-02-28
115,HRL,2024022805000222,1,45,10.00,610.10,"6,101.00",2024-02-28
116,HRL,2024022805000223,1,58,10.00,610.10,"6,101.00",2024-02-28
117,HRL,2024022805000224,1,38,10.00,610.10,"6,101.00",2024-02-28
118,HRL,2024022805000233,65,58,10.00,610.20,"6,102.00",2024-02-28
119,HRL,2024022805000235,65,58,10.00,610.20,"6,102.00",2024-02-28
120,HRL,2024022805000239,1,45,10.00,610.10,"6,101.00",2024-02-28
121,HRL,2024022805000240,1,52,10.00,610.10,"6,101.00",2024-02-28
122,HRL,2024022805000241,1,38,10.00,610.10,"6,101.00",2024-02-28
123,HRL,2024022805000242,1,56,40.00,610.10,"24,404.00",2024-02-28
124,HRL,2024022805000243,1,35,20.00,610.10,"12,202.00",2024-02-28
125,HRL,2024022805000244,1,58,20.00,610.10,"12,202.00",2024-02-28
126,HRL,2024022805000245,1,21,10.00,610.10,"6,101.00",2024-02-28
127,HRL,2024022805000246,1,34,10.00,610.10,"6,101.00",2024-02-28
128,HRL,2024022805000253,1,58,10.00,610.10,"6,101.00",2024-02-28
129,HRL,2024022805000255,1,58,10.00,610.10,"6,101.00",2024-02-28
130,HRL,2024022805000257,77,58,10.00,611.00,"6,110.00",2024-02-28
131,HRL,2024022805000258,77,52,20.00,611.00,"12,220.00",2024-02-28
132,HRL,2024022805000259,77,45,40.00,611.00,"24,440.00",2024-02-28
133,HRL,2024022805000260,77,89,350.00,611.00,"213,850.00",2024-02-28
134,HRL,2024022805000261,77,58,10.00,611.00,"6,110.00",2024-02-28
135,HRL,2024022805000262,77,58,10.00,611.00,"6,110.00",2024-02-28
136,HRL,2024022805000263,77,21,10.00,611.00,"6,110.00",2024-02-28
137,HRL,2024022805000264,77,21,10.00,611.00,"6,110.00",2024-02-28
138,HRL,2024022805000265,1,42,10.00,610.10,"6,101.00",2024-02-28
139,HRL,2024022805000266,35,58,10.00,610.00,"6,100.00",2024-02-28
140,HRL,2024022805000267,1,58,10.00,610.00,"6,100.00",2024-02-28
141,HRL,2024022805000270,58,38,20.00,611.00,"12,220.00",2024-02-28
142,HRL,2024022805000272,58,16,30.00,611.00,"18,330.00",2024-02-28
143,HRL,2024022805000273,58,34,10.00,611.00,"6,110.00",2024-02-28
144,HRL,2024022805000274,58,57,10.00,611.00,"6,110.00",2024-02-28
145,HRL,2024022805000276,58,58,20.00,611.00,"12,220.00",2024-02-28
146,HRL,2024022805000277,58,14,10.00,611.00,"6,110.00",2024-02-28
147,HRL,2024022805000280,58,41,10.00,611.00,"6,110.00",2024-02-28
148,HRL,2024022805000282,58,35,10.00,611.00,"6,110.00",2024-02-28
149,HRL,2024022805000284,58,8,20.00,611.00,"12,220.00",2024-02-28
150,HRL,2024022805000288,58,58,20.00,611.00,"12,220.00",2024-02-28
151,HRL,2024022805000295,58,58,10.00,611.00,"6,110.00",2024-02-28
152,HRL,2024022805000297,58,18,10.00,611.00,"6,110.00",2024-02-28
153,HRL,2024022805000298,42,58,40.00,611.20,"24,448.00",2024-02-28
154,HRL,2024022805000299,42,58,10.00,611.20,"6,112.00",2024-02-28
155,HRL,2024022805000300,58,57,10.00,611.00,"6,110.00",2024-02-28
156,HRL,2024022805000302,58,33,10.00,611.00,"6,110.00",2024-02-28
157,HRL,2024022805000303,57,18,10.00,611.10,"6,111.00",2024-02-28
158,HRL,2024022805000304,57,1,10.00,611.10,"6,111.00",2024-02-28
159,HRL,2024022805000305,58,1,10.00,611.00,"6,110.00",2024-02-28
160,HRL,2024022805000307,58,58,10.00,611.00,"6,110.00",2024-02-28
161,HRL,2024022805000308,58,58,10.00,611.00,"6,110.00",2024-02-28
162,HRL,2024022805000309,58,33,10.00,611.00,"6,110.00",2024-02-28
163,HRL,2024022805000311,58,42,20.00,611.00,"12,220.00",2024-02-28
164,HRL,2024022805000314,58,58,10.00,611.00,"6,110.00",2024-02-28
165,HRL,2024022805000317,13,1,20.00,611.50,"12,230.00",2024-02-28
166,HRL,2024022805000318,58,58,10.00,611.00,"6,110.00",2024-02-28
167,HRL,2024022805000323,58,11,180.00,611.00,"109,980.00",2024-02-28
168,HRL,2024022805000324,4,55,10.00,610.40,"6,104.00",2024-02-28
169,HRL,2024022805000327,44,49,10.00,610.20,"6,102.00",2024-02-28
170,HRL,2024022805000328,44,21,10.00,610.20,"6,102.00",2024-02-28
171,HRL,2024022805000329,44,33,30.00,610.20,"18,306.00",2024-02-28
172,HRL,2024022805000330,44,38,10.00,610.20,"6,102.00",2024-02-28
173,HRL,2024022805000331,37,38,10.00,610.10,"6,101.00",2024-02-28
174,HRL,2024022805000332,37,49,10.00,610.10,"6,101.00",2024-02-28
175,HRL,2024022805000337,13,49,30.00,610.50,"18,315.00",2024-02-28
176,HRL,2024022805000340,37,36,20.00,610.10,"12,202.00",2024-02-28
177,HRL,2024022805000341,37,58,29.00,610.10,"17,692.90",2024-02-28
178,HRL,2024022805000342,37,36,20.00,610.10,"12,202.00",2024-02-28
179,HRL,2024022805000344,37,56,10.00,610.10,"6,101.00",2024-02-28
180,HRL,2024022805000346,59,52,10.00,610.10,"6,101.00",2024-02-28
181,HRL,2024022805000347,59,49,10.00,610.10,"6,101.00",2024-02-28
182,HRL,2024022805000354,59,35,10.00,610.10,"6,101.00",2024-02-28
183,HRL,2024022805000355,59,38,10.00,610.10,"6,101.00",2024-02-28
184,HRL,2024022805000358,59,58,10.00,610.10,"6,101.00",2024-02-28
185,HRL,2024022805000359,59,22,10.00,610.10,"6,101.00",2024-02-28
186,HRL,2024022805000360,29,22,10.00,610.10,"6,101.00",2024-02-28
187,HRL,2024022805000361,29,52,20.00,610.10,"12,202.00",2024-02-28
188,HRL,2024022805000362,29,58,10.00,610.10,"6,101.00",2024-02-28
189,HRL,2024022805000363,29,21,10.00,610.10,"6,101.00",2024-02-28
190,HRL,2024022805000364,29,58,20.00,610.10,"12,202.00",2024-02-28
191,HRL,2024022805000365,29,48,10.00,610.10,"6,101.00",2024-02-28
192,HRL,2024022805000367,45,58,10.00,610.20,"6,102.00",2024-02-28
193,HRL,2024022805000368,45,49,20.00,610.20,"12,204.00",2024-02-28
194,HRL,2024022805000372,29,58,10.00,610.10,"6,101.00",2024-02-28
195,HRL,2024022805000373,29,26,10.00,610.10,"6,101.00",2024-02-28
196,HRL,2024022805000374,29,58,10.00,610.10,"6,101.00",2024-02-28
197,HRL,2024022805000377,29,32,10.00,610.10,"6,101.00",2024-02-28
198,HRL,2024022805000378,29,33,30.00,610.10,"18,303.00",2024-02-28
199,HRL,2024022805000382,29,50,20.00,610.10,"12,202.00",2024-02-28
200,HRL,2024022805000383,29,34,10.00,610.10,"6,101.00",2024-02-28
201,HRL,2024022805000385,29,34,10.00,610.10,"6,101.00",2024-02-28
202,HRL,2024022805000387,29,29,10.00,610.10,"6,101.00",2024-02-28
203,HRL,2024022805000388,29,38,10.00,610.10,"6,101.00",2024-02-28
204,HRL,2024022805000389,29,55,20.00,610.10,"12,202.00",2024-02-28
205,HRL,2024022805000395,29,58,10.00,610.10,"6,101.00",2024-02-28
206,HRL,2024022805000397,29,41,10.00,610.10,"6,101.00",2024-02-28
207,HRL,2024022805000399,34,58,10.00,611.00,"6,110.00",2024-02-28
208,HRL,2024022805000400,29,58,10.00,610.10,"6,101.00",2024-02-28
209,HRL,2024022805000401,29,45,10.00,610.10,"6,101.00",2024-02-28
210,HRL,2024022805000402,29,34,20.00,610.10,"12,202.00",2024-02-28
211,HRL,2024022805000403,29,25,10.00,610.10,"6,101.00",2024-02-28
212,HRL,2024022805000405,29,34,10.00,610.10,"6,101.00",2024-02-28
213,HRL,2024022805000406,29,1,10.00,610.10,"6,101.00",2024-02-28
214,HRL,2024022805000407,29,58,10.00,610.10,"6,101.00",2024-02-28
215,HRL,2024022805000409,29,52,10.00,610.10,"6,101.00",2024-02-28
216,HRL,2024022805000410,29,58,10.00,610.10,"6,101.00",2024-02-28
217,HRL,2024022805000412,29,58,10.00,610.10,"6,101.00",2024-02-28
218,HRL,2024022805000413,48,58,10.00,610.20,"6,102.00",2024-02-28
219,HRL,2024022805000415,48,39,10.00,610.20,"6,102.00",2024-02-28
220,HRL,2024022805000416,48,49,10.00,610.20,"6,102.00",2024-02-28
221,HRL,2024022805000417,48,38,10.00,610.20,"6,102.00",2024-02-28
222,HRL,2024022805000418,48,26,10.00,610.20,"6,102.00",2024-02-28
223,HRL,2024022805000419,29,26,140.00,610.10,"85,414.00",2024-02-28
224,HRL,2024022805000420,37,26,49.00,610.10,"29,894.90",2024-02-28
225,HRL,2024022805000421,39,26,301.00,610.10,"183,640.10",2024-02-28
226,HRL,2024022805000422,39,57,30.00,610.10,"18,303.00",2024-02-28
227,HRL,2024022805000425,39,55,10.00,610.10,"6,101.00",2024-02-28
228,HRL,2024022805000430,39,45,10.00,610.10,"6,101.00",2024-02-28
229,HRL,2024022805000431,39,34,20.00,610.10,"12,202.00",2024-02-28
230,HRL,2024022805000434,48,58,10.00,610.20,"6,102.00",2024-02-28
231,HRL,2024022805000437,21,58,10.00,610.20,"6,102.00",2024-02-28
232,HRL,2024022805000440,21,56,10.00,610.20,"6,102.00",2024-02-28
233,HRL,2024022805000441,21,34,10.00,610.20,"6,102.00",2024-02-28
234,HRL,2024022805000442,21,47,10.00,610.20,"6,102.00",2024-02-28
235,HRL,2024022805000443,21,58,10.00,610.20,"6,102.00",2024-02-28
236,HRL,2024022805000447,21,35,10.00,610.20,"6,102.00",2024-02-28
237,HRL,2024022805000448,21,56,20.00,610.20,"12,204.00",2024-02-28
238,HRL,2024022805000449,21,49,10.00,610.20,"6,102.00",2024-02-28
239,HRL,2024022805000450,21,48,10.00,610.20,"6,102.00",2024-02-28
240,HRL,2024022805000453,21,42,10.00,610.20,"6,102.00",2024-02-28
241,HRL,2024022805000454,21,39,20.00,610.20,"12,204.00",2024-02-28
242,HRL,2024022805000457,39,62,20.00,610.10,"12,202.00",2024-02-28
243,HRL,2024022805000458,39,32,10.00,610.10,"6,101.00",2024-02-28
244,HRL,2024022805000459,39,17,100.00,610.10,"61,010.00",2024-02-28
245,HRL,2024022805000460,39,1,20.00,610.10,"12,202.00",2024-02-28
246,HRL,2024022805000461,6,58,10.00,610.20,"6,102.00",2024-02-28
247,HRL,2024022805000462,6,36,20.00,610.20,"12,204.00",2024-02-28
248,HRL,2024022805000463,6,43,10.00,610.20,"6,102.00",2024-02-28
249,HRL,2024022805000465,6,48,20.00,610.20,"12,204.00",2024-02-28
250,HRL,2024022805000466,6,57,20.00,610.20,"12,204.00",2024-02-28
251,HRL,2024022805000467,6,6,10.00,610.20,"6,102.00",2024-02-28
252,HRL,2024022805000468,6,58,10.00,610.20,"6,102.00",2024-02-28
253,HRL,2024022805000472,6,49,10.00,610.20,"6,102.00",2024-02-28
254,HRL,2024022805000474,6,35,10.00,610.20,"6,102.00",2024-02-28
255,HRL,2024022805000475,6,14,10.00,610.20,"6,102.00",2024-02-28
256,HRL,2024022805000476,6,58,10.00,610.20,"6,102.00",2024-02-28
257,HRL,2024022805000477,6,35,10.00,610.20,"6,102.00",2024-02-28
258,HRL,2024022805000478,6,49,30.00,610.20,"18,306.00",2024-02-28
259,HRL,2024022805000480,6,62,20.00,610.20,"12,204.00",2024-02-28
260,HRL,2024022805000481,6,58,10.00,610.20,"6,102.00",2024-02-28
261,HRL,2024022805000482,6,38,10.00,610.20,"6,102.00",2024-02-28
262,HRL,2024022805000485,6,58,10.00,610.20,"6,102.00",2024-02-28
263,HRL,2024022805000488,56,58,10.00,610.30,"6,103.00",2024-02-28
264,HRL,2024022805000489,56,34,10.00,610.30,"6,103.00",2024-02-28
265,HRL,2024022805000490,56,58,10.00,610.30,"6,103.00",2024-02-28
266,HRL,2024022805000491,6,77,10.00,610.20,"6,102.00",2024-02-28
267,HRL,2024022805000493,6,34,10.00,610.20,"6,102.00",2024-02-28
268,HRL,2024022805000496,6,49,10.00,610.20,"6,102.00",2024-02-28
269,HRL,2024022805000498,58,33,10.00,610.40,"6,104.00",2024-02-28
270,HRL,2024022805000499,58,42,10.00,610.50,"6,105.00",2024-02-28
271,HRL,2024022805000500,58,58,10.00,610.50,"6,105.00",2024-02-28
272,HRL,2024022805000501,58,58,10.00,611.00,"6,110.00",2024-02-28
273,HRL,2024022805000502,58,58,20.00,611.00,"12,220.00",2024-02-28
274,HRL,2024022805000503,58,17,10.00,611.00,"6,110.00",2024-02-28
275,HRL,2024022805000504,58,48,10.00,611.00,"6,110.00",2024-02-28
276,HRL,2024022805000505,58,72,20.00,611.00,"12,220.00",2024-02-28
277,HRL,2024022805000506,58,58,10.00,611.00,"6,110.00",2024-02-28
278,HRL,2024022805000507,58,71,10.00,611.00,"6,110.00",2024-02-28
279,HRL,2024022805000508,58,58,10.00,611.00,"6,110.00",2024-02-28
280,HRL,2024022805000509,58,41,10.00,611.00,"6,110.00",2024-02-28
281,HRL,2024022805000510,58,66,20.00,611.00,"12,220.00",2024-02-28
282,HRL,2024022805000511,58,16,100.00,611.50,"61,150.00",2024-02-28
283,HRL,2024022805000512,58,58,10.00,611.90,"6,119.00",2024-02-28
284,HRL,2024022805000513,58,77,20.00,611.90,"12,238.00",2024-02-28
285,HRL,2024022805000514,58,58,10.00,611.90,"6,119.00",2024-02-28
286,HRL,2024022805000515,58,48,10.00,612.00,"6,120.00",2024-02-28
287,HRL,2024022805000516,58,58,10.00,612.00,"6,120.00",2024-02-28
288,HRL,2024022805000517,58,46,30.00,612.00,"18,360.00",2024-02-28
289,HRL,2024022805000518,58,28,20.00,612.00,"12,240.00",2024-02-28
290,HRL,2024022805000519,58,42,10.00,612.00,"6,120.00",2024-02-28
291,HRL,2024022805000520,58,22,10.00,612.00,"6,120.00",2024-02-28
292,HRL,2024022805000521,58,58,10.00,612.00,"6,120.00",2024-02-28
293,HRL,2024022805000522,58,45,10.00,612.00,"6,120.00",2024-02-28
294,HRL,2024022805000523,58,54,10.00,612.00,"6,120.00",2024-02-28
295,HRL,2024022805000524,58,58,10.00,612.00,"6,120.00",2024-02-28
296,HRL,2024022805000525,58,49,10.00,612.00,"6,120.00",2024-02-28
297,HRL,2024022805000526,58,19,10.00,612.00,"6,120.00",2024-02-28
298,HRL,2024022805000527,58,58,10.00,612.00,"6,120.00",2024-02-28
299,HRL,2024022805000528,58,22,10.00,612.00,"6,120.00",2024-02-28
300,HRL,2024022805000529,58,19,10.00,612.00,"6,120.00",2024-02-28
301,HRL,2024022805000530,58,48,20.00,612.00,"12,240.00",2024-02-28
302,HRL,2024022805000531,58,58,10.00,612.00,"6,120.00",2024-02-28
303,HRL,2024022805000532,58,49,20.00,612.00,"12,240.00",2024-02-28
304,HRL,2024022805000533,58,58,10.00,612.00,"6,120.00",2024-02-28
305,HRL,2024022805000534,58,57,20.00,612.00,"12,240.00",2024-02-28
306,HRL,2024022805000535,58,10,10.00,612.00,"6,120.00",2024-02-28
307,HRL,2024022805000536,58,57,10.00,612.00,"6,120.00",2024-02-28
308,HRL,2024022805000537,58,16,10.00,612.00,"6,120.00",2024-02-28
309,HRL,2024022805000538,58,55,10.00,612.00,"6,120.00",2024-02-28
310,HRL,2024022805000540,6,57,10.00,610.20,"6,102.00",2024-02-28
311,HRL,2024022805000543,6,8,10.00,610.20,"6,102.00",2024-02-28
312,HRL,2024022805000544,6,56,20.00,610.20,"12,204.00",2024-02-28
313,HRL,2024022805000545,41,45,20.00,611.00,"12,220.00",2024-02-28
314,HRL,2024022805000546,41,42,10.00,611.00,"6,110.00",2024-02-28
315,HRL,2024022805000547,41,41,10.00,611.00,"6,110.00",2024-02-28
316,HRL,2024022805000550,41,50,10.00,611.00,"6,110.00",2024-02-28
317,HRL,2024022805000553,41,55,30.00,611.00,"18,330.00",2024-02-28
318,HRL,2024022805000555,41,61,10.00,611.00,"6,110.00",2024-02-28
319,HRL,2024022805000556,47,58,20.00,612.00,"12,240.00",2024-02-28
320,HRL,2024022805000557,47,39,10.00,612.00,"6,120.00",2024-02-28
321,HRL,2024022805000558,47,58,10.00,612.00,"6,120.00",2024-02-28
322,HRL,2024022805000559,47,28,10.00,612.00,"6,120.00",2024-02-28
323,HRL,2024022805000560,47,38,10.00,612.00,"6,120.00",2024-02-28
324,HRL,2024022805000561,47,36,10.00,612.00,"6,120.00",2024-02-28
325,HRL,2024022805000564,47,4,10.00,612.00,"6,120.00",2024-02-28
326,HRL,2024022805000565,76,49,10.00,612.20,"6,122.00",2024-02-28
327,HRL,2024022805000566,76,44,10.00,612.30,"6,123.00",2024-02-28
328,HRL,2024022805000567,76,56,10.00,612.50,"6,125.00",2024-02-28
329,HRL,2024022805000568,76,36,10.00,612.50,"6,125.00",2024-02-28
330,HRL,2024022805000569,76,29,20.00,612.50,"12,250.00",2024-02-28
331,HRL,2024022805000570,76,72,20.00,612.50,"12,250.00",2024-02-28
332,HRL,2024022805000571,76,41,10.00,612.50,"6,125.00",2024-02-28
333,HRL,2024022805000572,76,48,10.00,612.90,"6,129.00",2024-02-28
334,HRL,2024022805000573,76,58,30.00,613.00,"18,390.00",2024-02-28
335,HRL,2024022805000574,76,6,10.00,613.00,"6,130.00",2024-02-28
336,HRL,2024022805000575,76,7,10.00,613.00,"6,130.00",2024-02-28
337,HRL,2024022805000577,48,39,10.00,612.10,"6,121.00",2024-02-28
338,HRL,2024022805000578,47,3,100.00,614.00,"61,400.00",2024-02-28
339,HRL,2024022805000579,47,58,10.00,614.00,"6,140.00",2024-02-28
340,HRL,2024022805000580,47,58,20.00,614.00,"12,280.00",2024-02-28
341,HRL,2024022805000581,76,25,10.00,614.50,"6,145.00",2024-02-28
342,HRL,2024022805000582,47,49,20.00,614.00,"12,280.00",2024-02-28
343,HRL,2024022805000588,47,58,10.00,614.00,"6,140.00",2024-02-28
344,HRL,2024022805000589,76,25,10.00,614.50,"6,145.00",2024-02-28
345,HRL,2024022805000590,48,25,130.00,614.50,"79,885.00",2024-02-28
346,HRL,2024022805000591,48,34,370.00,614.80,"227,476.00",2024-02-28
347,HRL,2024022805000593,58,34,610.00,614.80,"375,028.00",2024-02-28
348,HRL,2024022805000594,16,58,20.00,614.00,"12,280.00",2024-02-28
349,HRL,2024022805000599,16,58,10.00,614.00,"6,140.00",2024-02-28
350,HRL,2024022805000600,16,40,20.00,614.00,"12,280.00",2024-02-28
351,HRL,2024022805000601,34,40,20.00,614.00,"12,280.00",2024-02-28
352,HRL,2024022805000602,47,54,10.00,612.30,"6,123.00",2024-02-28
353,HRL,2024022805000609,28,22,10.00,613.00,"6,130.00",2024-02-28
354,HRL,2024022805000610,16,6,20.00,612.40,"12,248.00",2024-02-28
355,HRL,2024022805000611,16,38,10.00,612.40,"6,124.00",2024-02-28
