SN,Symbol,Transaction No.,Buyer Broker,Seller Broker,Share Quantity,Rate(Rs),Amount(Rs),Traded Date
86,HRL,2024022705000129,94,49,10.00,617.00,"6,170.00",2024-02-27
87,HRL,2024022705000131,1,49,10.00,617.00,"6,170.00",2024-02-27
88,HRL,2024022705000132,1,56,20.00,617.00,"12,340.00",2024-02-27
89,HRL,2024022705000133,1,17,10.00,617.00,"6,170.00",2024-02-27
90,HRL,2024022705000134,1,55,10.00,617.00,"6,170.00",2024-02-27
91,HRL,2024022705000135,22,58,10.00,617.00,"6,170.00",2024-02-27
92,HRL,2024022705000139,56,33,10.00,616.50,"6,165.00",2024-02-27
93,HRL,2024022705000141,56,58,10.00,616.50,"6,165.00",2024-02-27
94,HRL,2024022705000145,56,51,10.00,616.50,"6,165.00",2024-02-27
95,HRL,2024022705000147,56,45,10.00,616.50,"6,165.00",2024-02-27
96,HRL,2024022705000148,22,58,10.00,617.00,"6,170.00",2024-02-27
97,HRL,2024022705000149,22,75,10.00,617.00,"6,170.00",2024-02-27
98,HRL,2024022705000150,22,28,10.00,617.00,"6,170.00",2024-02-27
99,HRL,2024022705000153,22,58,10.00,617.00,"6,170.00",2024-02-27
100,HRL,2024022705000154,56,58,10.00,616.50,"6,165.00",2024-02-27
101,HRL,2024022705000155,56,58,10.00,616.50,"6,165.00",2024-02-27
102,HRL,2024022705000156,56,38,20.00,616.50,"12,330.00",2024-02-27
103,HRL,2024022705000159,21,41,10.00,617.90,"6,179.00",2024-02-27
104,HRL,2024022705000162,52,58,10.00,617.00,"6,170.00",2024-02-27
105,HRL,2024022705000166,52,55,10.00,617.00,"6,170.00",2024-02-27
106,HRL,2024022705000168,52,10,10.00,617.00,"6,170.00",2024-02-27
107,HRL,2024022705000170,56,10,260.00,616.50,"160,290.00",2024-02-27
108,HRL,2024022705000171,42,10,30.00,616.10,"18,483.00",2024-02-27
109,HRL,2024022705000172,42,36,30.00,616.10,"18,483.00",2024-02-27
110,HRL,2024022705000175,42,33,10.00,616.10,"6,161.00",2024-02-27
111,HRL,2024022705000176,42,57,30.00,616.10,"18,483.00",2024-02-27
112,HRL,2024022705000177,50,57,200.00,616.10,"123,220.00",2024-02-27
113,HRL,2024022705000178,49,57,255.00,616.10,"157,105.50",2024-02-27
114,HRL,2024022705000179,38,57,15.00,616.00,"9,240.00",2024-02-27
115,HRL,2024022705000180,65,57,200.00,616.00,"123,200.00",2024-02-27
116,HRL,2024022705000181,1,57,100.00,616.00,"61,600.00",2024-02-27
117,HRL,2024022705000182,47,57,"1,000.00",616.00,"616,000.00",2024-02-27
118,HRL,2024022705000183,94,57,50.00,616.00,"30,800.00",2024-02-27
119,HRL,2024022705000184,51,57,40.00,616.00,"24,640.00",2024-02-27
120,HRL,2024022705000188,50,55,20.00,612.30,"12,246.00",2024-02-27
121,HRL,2024022705000190,50,58,10.00,612.30,"6,123.00",2024-02-27
122,HRL,2024022705000192,72,8,10.00,612.40,"6,124.00",2024-02-27
123,HRL,2024022705000198,37,58,10.00,612.50,"6,125.00",2024-02-27
124,HRL,2024022705000205,50,28,10.00,612.70,"6,127.00",2024-02-27
125,HRL,2024022705000207,50,53,10.00,612.70,"6,127.00",2024-02-27
126,HRL,2024022705000211,29,33,20.00,613.00,"12,260.00",2024-02-27
127,HRL,2024022705000220,42,50,10.00,613.10,"6,131.00",2024-02-27
128,HRL,2024022705000227,42,53,50.00,613.10,"30,655.00",2024-02-27
129,HRL,2024022705000228,42,53,10.00,613.10,"6,131.00",2024-02-27
130,HRL,2024022705000232,56,46,20.00,615.00,"12,300.00",2024-02-27
131,HRL,2024022705000233,56,41,10.00,615.00,"6,150.00",2024-02-27
132,HRL,2024022705000234,56,33,30.00,615.00,"18,450.00",2024-02-27
133,HRL,2024022705000235,56,36,20.00,616.00,"12,320.00",2024-02-27
134,HRL,2024022705000237,42,58,10.00,613.10,"6,131.00",2024-02-27
135,HRL,2024022705000242,37,34,10.00,613.20,"6,132.00",2024-02-27
136,HRL,2024022705000246,42,6,10.00,613.10,"6,131.00",2024-02-27
137,HRL,2024022705000248,4,8,10.00,615.00,"6,150.00",2024-02-27
138,HRL,2024022705000249,4,57,10.00,616.00,"6,160.00",2024-02-27
139,HRL,2024022705000250,4,5,30.00,616.00,"18,480.00",2024-02-27
140,HRL,2024022705000252,42,58,10.00,613.10,"6,131.00",2024-02-27
141,HRL,2024022705000263,29,46,20.00,613.00,"12,260.00",2024-02-27
142,HRL,2024022705000264,29,34,10.00,613.00,"6,130.00",2024-02-27
143,HRL,2024022705000265,62,58,10.00,613.10,"6,131.00",2024-02-27
144,HRL,2024022705000266,62,35,10.00,613.10,"6,131.00",2024-02-27
145,HRL,2024022705000269,94,28,10.00,612.70,"6,127.00",2024-02-27
146,HRL,2024022705000275,94,35,10.00,612.70,"6,127.00",2024-02-27
147,HRL,2024022705000276,50,48,10.00,612.30,"6,123.00",2024-02-27
148,HRL,2024022705000277,50,59,10.00,612.30,"6,123.00",2024-02-27
149,HRL,2024022705000278,50,55,20.00,612.30,"12,246.00",2024-02-27
150,HRL,2024022705000281,50,56,10.00,612.30,"6,123.00",2024-02-27
151,HRL,2024022705000282,72,17,20.00,612.20,"12,244.00",2024-02-27
152,HRL,2024022705000283,72,58,10.00,612.20,"6,122.00",2024-02-27
153,HRL,2024022705000284,4,13,20.00,613.00,"12,260.00",2024-02-27
154,HRL,2024022705000287,72,58,20.00,612.20,"12,244.00",2024-02-27
155,HRL,2024022705000288,72,45,20.00,612.20,"12,244.00",2024-02-27
156,HRL,2024022705000292,72,19,20.00,612.20,"12,244.00",2024-02-27
157,HRL,2024022705000293,57,51,20.00,612.10,"12,242.00",2024-02-27
158,HRL,2024022705000295,45,36,20.00,612.30,"12,246.00",2024-02-27
159,HRL,2024022705000296,57,56,100.00,612.10,"61,210.00",2024-02-27
160,HRL,2024022705000298,42,94,10.00,612.20,"6,122.00",2024-02-27
161,HRL,2024022705000299,54,58,10.00,613.00,"6,130.00",2024-02-27
162,HRL,2024022705000300,42,51,10.00,612.20,"6,122.00",2024-02-27
163,HRL,2024022705000302,42,58,20.00,612.20,"12,244.00",2024-02-27
164,HRL,2024022705000304,42,58,30.00,612.20,"18,366.00",2024-02-27
165,HRL,2024022705000310,42,26,20.00,612.20,"12,244.00",2024-02-27
166,HRL,2024022705000312,42,28,20.00,612.20,"12,244.00",2024-02-27
167,HRL,2024022705000314,42,32,10.00,612.20,"6,122.00",2024-02-27
168,HRL,2024022705000317,57,1,10.00,612.10,"6,121.00",2024-02-27
169,HRL,2024022705000318,57,28,10.00,612.10,"6,121.00",2024-02-27
170,HRL,2024022705000323,57,58,10.00,612.10,"6,121.00",2024-02-27
171,HRL,2024022705000324,44,58,10.00,612.00,"6,120.00",2024-02-27
172,HRL,2024022705000326,44,46,10.00,612.00,"6,120.00",2024-02-27
173,HRL,2024022705000328,44,7,30.00,612.00,"18,360.00",2024-02-27
174,HRL,2024022705000330,48,42,20.00,612.00,"12,240.00",2024-02-27
175,HRL,2024022705000335,13,56,10.00,612.00,"6,120.00",2024-02-27
176,HRL,2024022705000337,13,35,10.00,612.00,"6,120.00",2024-02-27
177,HRL,2024022705000338,13,14,10.00,612.00,"6,120.00",2024-02-27
178,HRL,2024022705000342,28,58,10.00,612.10,"6,121.00",2024-02-27
179,HRL,2024022705000343,28,53,70.00,612.20,"42,854.00",2024-02-27
180,HRL,2024022705000344,28,49,10.00,612.20,"6,122.00",2024-02-27
181,HRL,2024022705000349,28,48,10.00,612.20,"6,122.00",2024-02-27
182,HRL,2024022705000355,53,57,20.00,613.00,"12,260.00",2024-02-27
183,HRL,2024022705000356,53,34,10.00,613.00,"6,130.00",2024-02-27
184,HRL,2024022705000357,53,49,10.00,613.00,"6,130.00",2024-02-27
185,HRL,2024022705000358,53,38,10.00,613.00,"6,130.00",2024-02-27
186,HRL,2024022705000359,56,44,10.00,612.50,"6,125.00",2024-02-27
187,HRL,2024022705000361,56,58,10.00,612.50,"6,125.00",2024-02-27
188,HRL,2024022705000362,39,45,20.00,613.00,"12,260.00",2024-02-27
189,HRL,2024022705000365,56,36,20.00,612.50,"12,250.00",2024-02-27
190,HRL,2024022705000371,56,58,10.00,612.50,"6,125.00",2024-02-27
191,HRL,2024022705000373,54,45,10.00,613.00,"6,130.00",2024-02-27
192,HRL,2024022705000374,54,42,10.00,613.00,"6,130.00",2024-02-27
193,HRL,2024022705000377,57,58,10.00,613.00,"6,130.00",2024-02-27
194,HRL,2024022705000378,57,52,10.00,613.00,"6,130.00",2024-02-27
195,HRL,2024022705000379,57,26,10.00,613.00,"6,130.00",2024-02-27
196,HRL,2024022705000380,57,72,10.00,613.00,"6,130.00",2024-02-27
197,HRL,2024022705000381,57,34,10.00,613.00,"6,130.00",2024-02-27
198,HRL,2024022705000382,56,58,10.00,614.00,"6,140.00",2024-02-27
199,HRL,2024022705000383,56,58,10.00,614.00,"6,140.00",2024-02-27
200,HRL,2024022705000384,68,6,10.00,614.50,"6,145.00",2024-02-27
201,HRL,2024022705000386,56,68,10.00,614.50,"6,145.00",2024-02-27
202,HRL,2024022705000387,56,57,20.00,614.50,"12,290.00",2024-02-27
203,HRL,2024022705000388,57,38,10.00,613.00,"6,130.00",2024-02-27
204,HRL,2024022705000389,57,11,20.00,613.00,"12,260.00",2024-02-27
205,HRL,2024022705000392,46,42,10.00,613.10,"6,131.00",2024-02-27
206,HRL,2024022705000395,58,46,10.00,613.90,"6,139.00",2024-02-27
207,HRL,2024022705000398,46,48,10.00,613.10,"6,131.00",2024-02-27
208,HRL,2024022705000400,46,59,30.00,613.10,"18,393.00",2024-02-27
209,HRL,2024022705000402,46,29,20.00,613.10,"12,262.00",2024-02-27
210,HRL,2024022705000407,46,4,20.00,613.10,"12,262.00",2024-02-27
211,HRL,2024022705000415,57,14,10.00,613.00,"6,130.00",2024-02-27
212,HRL,2024022705000416,57,1,10.00,613.00,"6,130.00",2024-02-27
213,HRL,2024022705000417,49,17,10.00,613.00,"6,130.00",2024-02-27
214,HRL,2024022705000418,43,17,10.00,612.50,"6,125.00",2024-02-27
215,HRL,2024022705000419,28,17,10.00,612.20,"6,122.00",2024-02-27
216,HRL,2024022705000424,40,45,10.00,612.10,"6,121.00",2024-02-27
217,HRL,2024022705000427,40,52,30.00,612.10,"18,363.00",2024-02-27
218,HRL,2024022705000428,11,58,10.00,613.00,"6,130.00",2024-02-27
219,HRL,2024022705000431,40,1,10.00,612.10,"6,121.00",2024-02-27
220,HRL,2024022705000435,40,51,10.00,612.10,"6,121.00",2024-02-27
221,HRL,2024022705000437,40,58,30.00,612.10,"18,363.00",2024-02-27
222,HRL,2024022705000438,40,58,10.00,612.10,"6,121.00",2024-02-27
223,HRL,2024022705000441,50,42,10.00,612.20,"6,122.00",2024-02-27
224,HRL,2024022705000442,50,41,10.00,612.20,"6,122.00",2024-02-27
225,HRL,2024022705000448,43,58,10.00,613.00,"6,130.00",2024-02-27
226,HRL,2024022705000449,43,58,10.00,613.00,"6,130.00",2024-02-27
227,HRL,2024022705000450,43,38,20.00,613.00,"12,260.00",2024-02-27
228,HRL,2024022705000452,43,49,10.00,613.00,"6,130.00",2024-02-27
229,HRL,2024022705000453,59,58,40.00,613.10,"24,524.00",2024-02-27
230,HRL,2024022705000454,59,58,10.00,613.10,"6,131.00",2024-02-27
231,HRL,2024022705000456,43,58,10.00,613.00,"6,130.00",2024-02-27
232,HRL,2024022705000457,43,58,20.00,613.00,"12,260.00",2024-02-27
233,HRL,2024022705000461,43,21,20.00,613.00,"12,260.00",2024-02-27
234,HRL,2024022705000462,53,21,10.00,613.00,"6,130.00",2024-02-27
235,HRL,2024022705000463,52,17,10.00,613.00,"6,130.00",2024-02-27
236,HRL,2024022705000464,52,28,10.00,613.00,"6,130.00",2024-02-27
237,HRL,2024022705000465,55,28,10.00,613.00,"6,130.00",2024-02-27
238,HRL,2024022705000467,55,36,20.00,613.00,"12,260.00",2024-02-27
239,HRL,2024022705000469,55,48,10.00,613.00,"6,130.00",2024-02-27
240,HRL,2024022705000470,55,59,20.00,613.00,"12,260.00",2024-02-27
241,HRL,2024022705000471,55,58,10.00,613.00,"6,130.00",2024-02-27
242,HRL,2024022705000472,55,32,10.00,613.00,"6,130.00",2024-02-27
243,HRL,2024022705000480,45,17,10.00,613.10,"6,131.00",2024-02-27
244,HRL,2024022705000481,45,35,10.00,613.10,"6,131.00",2024-02-27
245,HRL,2024022705000483,45,57,83.00,613.10,"50,887.30",2024-02-27
246,HRL,2024022705000485,45,49,10.00,613.10,"6,131.00",2024-02-27
247,HRL,2024022705000487,45,45,10.00,613.10,"6,131.00",2024-02-27
248,HRL,2024022705000488,45,42,10.00,613.10,"6,131.00",2024-02-27
249,HRL,2024022705000491,13,56,10.00,613.20,"6,132.00",2024-02-27
250,HRL,2024022705000493,13,58,20.00,613.20,"12,264.00",2024-02-27
251,HRL,2024022705000494,13,22,20.00,613.20,"12,264.00",2024-02-27
252,HRL,2024022705000495,45,51,10.00,613.10,"6,131.00",2024-02-27
253,HRL,2024022705000497,45,42,20.00,613.10,"12,262.00",2024-02-27
254,HRL,2024022705000498,45,49,20.00,613.10,"12,262.00",2024-02-27
255,HRL,2024022705000499,45,41,10.00,613.10,"6,131.00",2024-02-27
256,HRL,2024022705000501,45,22,10.00,613.10,"6,131.00",2024-02-27
257,HRL,2024022705000502,45,42,10.00,613.10,"6,131.00",2024-02-27
258,HRL,2024022705000504,35,36,20.00,613.20,"12,264.00",2024-02-27
259,HRL,2024022705000505,35,58,20.00,613.20,"12,264.00",2024-02-27
260,HRL,2024022705000506,45,36,287.00,613.10,"175,959.70",2024-02-27
261,HRL,2024022705000507,55,36,"1,713.00",613.00,"1,050,069.00",2024-02-27
262,HRL,2024022705000508,58,45,20.00,613.10,"12,262.00",2024-02-27
263,HRL,2024022705000509,58,58,10.00,613.20,"6,132.00",2024-02-27
264,HRL,2024022705000510,58,47,10.00,613.20,"6,132.00",2024-02-27
265,HRL,2024022705000511,58,40,40.00,613.20,"24,528.00",2024-02-27
266,HRL,2024022705000512,55,40,207.00,613.00,"126,891.00",2024-02-27
267,HRL,2024022705000513,50,35,10.00,612.50,"6,125.00",2024-02-27
268,HRL,2024022705000514,37,40,10.00,613.00,"6,130.00",2024-02-27
269,HRL,2024022705000515,50,32,70.00,612.50,"42,875.00",2024-02-27
270,HRL,2024022705000516,5,32,100.00,612.30,"61,230.00",2024-02-27
271,HRL,2024022705000517,56,32,420.00,612.20,"257,124.00",2024-02-27
272,HRL,2024022705000518,40,32,100.00,612.10,"61,210.00",2024-02-27
273,HRL,2024022705000519,55,32,"2,000.00",612.10,"1,224,200.00",2024-02-27
274,HRL,2024022705000520,13,32,120.00,612.00,"73,440.00",2024-02-27
275,HRL,2024022705000521,70,32,15.00,612.00,"9,180.00",2024-02-27
276,HRL,2024022705000522,54,32,10.00,612.00,"6,120.00",2024-02-27
277,HRL,2024022705000523,94,32,100.00,612.00,"61,200.00",2024-02-27
278,HRL,2024022705000524,70,32,25.00,612.00,"15,300.00",2024-02-27
279,HRL,2024022705000525,34,32,200.00,612.00,"122,400.00",2024-02-27
280,HRL,2024022705000526,26,32,600.00,612.00,"367,200.00",2024-02-27
281,HRL,2024022705000527,26,32,10.00,611.00,"6,110.00",2024-02-27
282,HRL,2024022705000528,14,32,120.00,611.00,"73,320.00",2024-02-27
283,HRL,2024022705000539,14,56,10.00,611.00,"6,110.00",2024-02-27
284,HRL,2024022705000541,14,59,20.00,611.00,"12,220.00",2024-02-27
285,HRL,2024022705000542,26,49,20.00,612.00,"12,240.00",2024-02-27
286,HRL,2024022705000543,14,53,10.00,611.00,"6,110.00",2024-02-27
287,HRL,2024022705000544,34,25,10.00,612.00,"6,120.00",2024-02-27
288,HRL,2024022705000545,14,3,10.00,611.00,"6,110.00",2024-02-27
289,HRL,2024022705000547,14,56,10.00,611.00,"6,110.00",2024-02-27
290,HRL,2024022705000551,14,45,10.00,611.00,"6,110.00",2024-02-27
291,HRL,2024022705000552,14,7,110.00,611.00,"67,210.00",2024-02-27
292,HRL,2024022705000553,3,7,50.00,610.50,"30,525.00",2024-02-27
293,HRL,2024022705000554,57,7,340.00,610.50,"207,570.00",2024-02-27
294,HRL,2024022705000560,50,14,10.00,610.60,"6,106.00",2024-02-27
295,HRL,2024022705000561,50,36,10.00,610.60,"6,106.00",2024-02-27
296,HRL,2024022705000562,50,34,10.00,610.60,"6,106.00",2024-02-27
297,HRL,2024022705000563,50,42,10.00,610.60,"6,106.00",2024-02-27
298,HRL,2024022705000565,57,58,20.00,611.00,"12,220.00",2024-02-27
299,HRL,2024022705000568,57,59,20.00,611.00,"12,220.00",2024-02-27
300,HRL,2024022705000569,57,49,20.00,611.00,"12,220.00",2024-02-27
301,HRL,2024022705000572,57,1,20.00,611.00,"12,220.00",2024-02-27
302,HRL,2024022705000573,57,49,20.00,611.00,"12,220.00",2024-02-27
303,HRL,2024022705000578,50,32,10.00,610.60,"6,106.00",2024-02-27
304,HRL,2024022705000583,50,32,10.00,610.60,"6,106.00",2024-02-27
305,HRL,2024022705000584,50,52,10.00,610.60,"6,106.00",2024-02-27
306,HRL,2024022705000587,50,3,10.00,610.60,"6,106.00",2024-02-27
307,HRL,2024022705000588,50,32,10.00,610.60,"6,106.00",2024-02-27
308,HRL,2024022705000592,59,49,10.00,611.00,"6,110.00",2024-02-27
309,HRL,2024022705000593,59,4,10.00,611.00,"6,110.00",2024-02-27
310,HRL,2024022705000594,59,6,10.00,611.00,"6,110.00",2024-02-27
311,HRL,2024022705000596,50,32,10.00,610.60,"6,106.00",2024-02-27
312,HRL,2024022705000597,57,42,150.00,610.50,"91,575.00",2024-02-27
313,HRL,2024022705000598,57,56,10.00,610.50,"6,105.00",2024-02-27
314,HRL,2024022705000600,28,32,10.00,610.60,"6,106.00",2024-02-27
315,HRL,2024022705000601,28,42,30.00,610.60,"18,318.00",2024-02-27
316,HRL,2024022705000602,28,57,10.00,610.60,"6,106.00",2024-02-27
317,HRL,2024022705000603,28,1,10.00,610.60,"6,106.00",2024-02-27
318,HRL,2024022705000604,4,55,10.00,610.70,"6,107.00",2024-02-27
319,HRL,2024022705000607,4,32,10.00,610.70,"6,107.00",2024-02-27
320,HRL,2024022705000608,4,49,10.00,610.70,"6,107.00",2024-02-27
321,HRL,2024022705000609,5,58,10.00,611.00,"6,110.00",2024-02-27
322,HRL,2024022705000610,5,43,30.00,611.00,"18,330.00",2024-02-27
323,HRL,2024022705000611,5,38,10.00,611.00,"6,110.00",2024-02-27
324,HRL,2024022705000616,46,32,10.00,610.80,"6,108.00",2024-02-27
325,HRL,2024022705000617,46,56,10.00,610.80,"6,108.00",2024-02-27
326,HRL,2024022705000619,42,46,10.00,611.00,"6,110.00",2024-02-27
327,HRL,2024022705000634,46,32,10.00,610.80,"6,108.00",2024-02-27
328,HRL,2024022705000639,46,71,10.00,610.80,"6,108.00",2024-02-27
329,HRL,2024022705000647,46,50,60.00,610.80,"36,648.00",2024-02-27
330,HRL,2024022705000648,48,50,150.00,610.80,"91,620.00",2024-02-27
331,HRL,2024022705000649,4,50,470.00,610.70,"287,029.00",2024-02-27
332,HRL,2024022705000650,26,50,100.00,610.70,"61,070.00",2024-02-27
333,HRL,2024022705000651,67,50,220.00,610.70,"134,354.00",2024-02-27
334,HRL,2024022705000653,53,43,10.00,611.00,"6,110.00",2024-02-27
335,HRL,2024022705000654,53,41,10.00,611.00,"6,110.00",2024-02-27
336,HRL,2024022705000655,53,52,20.00,611.00,"12,220.00",2024-02-27
337,HRL,2024022705000657,67,53,10.00,610.70,"6,107.00",2024-02-27
338,HRL,2024022705000658,42,6,10.00,611.00,"6,110.00",2024-02-27
339,HRL,2024022705000659,67,45,10.00,610.70,"6,107.00",2024-02-27
340,HRL,2024022705000660,67,41,10.00,610.70,"6,107.00",2024-02-27
341,HRL,2024022705000672,67,49,200.00,610.70,"122,140.00",2024-02-27
342,HRL,2024022705000673,67,51,10.00,610.70,"6,107.00",2024-02-27
343,HRL,2024022705000674,67,68,10.00,610.70,"6,107.00",2024-02-27
344,HRL,2024022705000675,67,7,20.00,610.70,"12,214.00",2024-02-27
345,HRL,2024022705000676,67,58,10.00,610.70,"6,107.00",2024-02-27
346,HRL,2024022705000681,28,32,40.00,610.60,"24,424.00",2024-02-27
347,HRL,2024022705000682,22,32,50.00,610.60,"30,530.00",2024-02-27
348,HRL,2024022705000684,54,35,10.00,610.50,"6,105.00",2024-02-27
349,HRL,2024022705000685,1,42,10.00,610.40,"6,104.00",2024-02-27
350,HRL,2024022705000693,1,80,10.00,610.40,"6,104.00",2024-02-27
351,HRL,2024022705000696,1,34,10.00,610.40,"6,104.00",2024-02-27
352,HRL,2024022705000697,1,28,10.00,610.40,"6,104.00",2024-02-27
353,HRL,2024022705000698,1,58,10.00,610.40,"6,104.00",2024-02-27
354,HRL,2024022705000699,43,58,10.00,610.40,"6,104.00",2024-02-27
355,HRL,2024022705000700,43,58,10.00,610.40,"6,104.00",2024-02-27
