SN,Symbol,Transaction No.,Buyer Broker,Seller Broker,Share Quantity,Rate(Rs),Amount(Rs),Traded Date
53,HRL,2024030405000106,38,69,310.00,630.00,"195,300.00",2024-03-04
54,HRL,2024030405000107,38,51,15.00,630.00,"9,450.00",2024-03-04
55,HRL,2024030405000108,38,4,20.00,630.00,"12,600.00",2024-03-04
56,HRL,2024030405000112,38,52,20.00,630.00,"12,600.00",2024-03-04
57,HRL,2024030405000113,38,38,10.00,630.00,"6,300.00",2024-03-04
58,HRL,2024030405000118,38,69,"1,000.00",630.00,"630,000.00",2024-03-04
59,HRL,2024030405000119,38,33,500.00,630.00,"315,000.00",2024-03-04
60,HRL,2024030405000121,38,51,20.00,630.00,"12,600.00",2024-03-04
61,HRL,2024030405000122,19,34,50.00,631.00,"31,550.00",2024-03-04
62,HRL,2024030405000123,56,52,300.00,635.00,"190,500.00",2024-03-04
63,HRL,2024030405000124,56,56,100.00,635.00,"63,500.00",2024-03-04
64,HRL,2024030405000131,56,58,10.00,635.00,"6,350.00",2024-03-04
65,HRL,2024030405000133,56,19,90.00,635.00,"57,150.00",2024-03-04
66,HRL,2024030405000134,54,19,150.00,635.00,"95,250.00",2024-03-04
67,HRL,2024030405000136,46,26,100.00,638.00,"63,800.00",2024-03-04
68,HRL,2024030405000137,46,69,100.00,638.00,"63,800.00",2024-03-04
69,HRL,2024030405000138,54,69,195.00,635.00,"123,825.00",2024-03-04
70,HRL,2024030405000139,74,69,110.00,635.00,"69,850.00",2024-03-04
71,HRL,2024030405000140,19,35,150.00,631.00,"94,650.00",2024-03-04
72,HRL,2024030405000141,38,35,100.00,631.00,"63,100.00",2024-03-04
73,HRL,2024030405000142,38,35,105.00,630.00,"66,150.00",2024-03-04
74,HRL,2024030405000143,74,35,500.00,630.00,"315,000.00",2024-03-04
75,HRL,2024030405000144,58,35,250.00,630.00,"157,500.00",2024-03-04
76,HRL,2024030405000145,48,35,500.00,630.00,"315,000.00",2024-03-04
77,HRL,2024030405000146,35,35,100.00,630.00,"63,000.00",2024-03-04
78,HRL,2024030405000147,85,35,80.00,625.00,"50,000.00",2024-03-04
79,HRL,2024030405000148,56,35,215.00,622.50,"133,837.50",2024-03-04
80,HRL,2024030405000150,5,69,95.00,635.00,"60,325.00",2024-03-04
81,HRL,2024030405000151,5,77,200.00,640.00,"128,000.00",2024-03-04
82,HRL,2024030405000152,5,21,10.00,640.20,"6,402.00",2024-03-04
83,HRL,2024030405000153,5,16,195.00,641.00,"124,995.00",2024-03-04
84,HRL,2024030405000158,36,21,200.00,638.00,"127,600.00",2024-03-04
85,HRL,2024030405000159,56,21,100.00,635.00,"63,500.00",2024-03-04
86,HRL,2024030405000164,74,21,100.00,635.00,"63,500.00",2024-03-04
87,HRL,2024030405000168,74,35,40.00,640.00,"25,600.00",2024-03-04
88,HRL,2024030405000169,74,4,200.00,640.00,"128,000.00",2024-03-04
89,HRL,2024030405000170,74,56,"1,000.00",640.00,"640,000.00",2024-03-04
90,HRL,2024030405000171,39,71,500.00,641.00,"320,500.00",2024-03-04
91,HRL,2024030405000172,39,69,500.00,641.00,"320,500.00",2024-03-04
92,HRL,2024030405000173,74,56,400.00,640.00,"256,000.00",2024-03-04
93,HRL,2024030405000174,44,69,"2,500.00",641.00,"1,602,500.00",2024-03-04
94,HRL,2024030405000175,44,69,"1,000.00",641.00,"641,000.00",2024-03-04
95,HRL,2024030405000176,44,3,300.00,642.00,"192,600.00",2024-03-04
96,HRL,2024030405000177,44,86,200.00,642.00,"128,400.00",2024-03-04
97,HRL,2024030405000178,44,41,400.00,642.00,"256,800.00",2024-03-04
98,HRL,2024030405000179,44,90,100.00,642.00,"64,200.00",2024-03-04
99,HRL,2024030405000180,44,71,500.00,642.00,"321,000.00",2024-03-04
100,HRL,2024030405000181,44,29,100.00,642.00,"64,200.00",2024-03-04
101,HRL,2024030405000182,44,50,"1,000.00",642.00,"642,000.00",2024-03-04
102,HRL,2024030405000183,44,16,25.00,642.00,"16,050.00",2024-03-04
103,HRL,2024030405000184,44,49,10.00,642.00,"6,420.00",2024-03-04
104,HRL,2024030405000185,44,46,20.00,642.00,"12,840.00",2024-03-04
105,HRL,2024030405000186,44,42,40.00,642.00,"25,680.00",2024-03-04
106,HRL,2024030405000187,44,41,10.00,642.50,"6,425.00",2024-03-04
107,HRL,2024030405000188,44,94,500.00,642.60,"321,300.00",2024-03-04
108,HRL,2024030405000189,44,13,50.00,642.60,"32,130.00",2024-03-04
109,HRL,2024030405000190,44,26,50.00,642.60,"32,130.00",2024-03-04
110,HRL,2024030405000191,44,57,50.00,642.60,"32,130.00",2024-03-04
111,HRL,2024030405000192,44,34,10.00,642.60,"6,426.00",2024-03-04
112,HRL,2024030405000193,44,20,50.00,642.60,"32,130.00",2024-03-04
113,HRL,2024030405000194,44,3,200.00,642.60,"128,520.00",2024-03-04
114,HRL,2024030405000195,44,77,"1,500.00",642.60,"963,900.00",2024-03-04
115,HRL,2024030405000196,44,22,500.00,643.00,"321,500.00",2024-03-04
116,HRL,2024030405000197,44,58,10.00,643.00,"6,430.00",2024-03-04
117,HRL,2024030405000199,6,62,100.00,643.60,"64,360.00",2024-03-04
118,HRL,2024030405000204,44,49,20.00,643.00,"12,860.00",2024-03-04
119,HRL,2024030405000205,44,49,50.00,643.00,"32,150.00",2024-03-04
120,HRL,2024030405000207,44,29,100.00,643.00,"64,300.00",2024-03-04
121,HRL,2024030405000211,44,35,20.00,643.00,"12,860.00",2024-03-04
122,HRL,2024030405000213,44,49,50.00,643.00,"32,150.00",2024-03-04
123,HRL,2024030405000214,44,51,20.00,643.00,"12,860.00",2024-03-04
124,HRL,2024030405000216,5,62,100.00,643.60,"64,360.00",2024-03-04
125,HRL,2024030405000217,5,38,100.00,645.00,"64,500.00",2024-03-04
126,HRL,2024030405000218,5,55,30.00,647.70,"19,431.00",2024-03-04
127,HRL,2024030405000219,5,94,100.00,650.00,"65,000.00",2024-03-04
128,HRL,2024030405000220,5,34,670.00,652.00,"436,840.00",2024-03-04
129,HRL,2024030405000221,44,39,200.00,643.00,"128,600.00",2024-03-04
130,HRL,2024030405000222,44,69,415.00,643.00,"266,845.00",2024-03-04
131,HRL,2024030405000230,33,69,150.00,643.00,"96,450.00",2024-03-04
132,HRL,2024030405000231,36,69,435.00,643.00,"279,705.00",2024-03-04
133,HRL,2024030405000232,36,32,40.00,643.00,"25,720.00",2024-03-04
134,HRL,2024030405000233,36,41,20.00,643.00,"12,860.00",2024-03-04
135,HRL,2024030405000235,54,19,10.00,641.00,"6,410.00",2024-03-04
136,HRL,2024030405000241,38,38,20.00,642.00,"12,840.00",2024-03-04
137,HRL,2024030405000242,38,1,145.00,643.00,"93,235.00",2024-03-04
138,HRL,2024030405000243,14,1,55.00,643.00,"35,365.00",2024-03-04
139,HRL,2024030405000244,14,48,445.00,643.00,"286,135.00",2024-03-04
140,HRL,2024030405000245,47,48,55.00,643.00,"35,365.00",2024-03-04
141,HRL,2024030405000246,47,56,45.00,643.00,"28,935.00",2024-03-04
142,HRL,2024030405000248,22,56,500.00,643.00,"321,500.00",2024-03-04
143,HRL,2024030405000249,62,56,50.00,643.00,"32,150.00",2024-03-04
144,HRL,2024030405000252,54,35,145.00,641.00,"92,945.00",2024-03-04
145,HRL,2024030405000253,45,35,20.00,641.00,"12,820.00",2024-03-04
146,HRL,2024030405000254,74,35,"3,260.00",640.00,"2,086,400.00",2024-03-04
147,HRL,2024030405000255,56,35,500.00,640.00,"320,000.00",2024-03-04
148,HRL,2024030405000256,35,35,70.00,640.00,"44,800.00",2024-03-04
149,HRL,2024030405000257,26,35,300.00,640.00,"192,000.00",2024-03-04
150,HRL,2024030405000259,56,40,100.00,640.00,"64,000.00",2024-03-04
151,HRL,2024030405000284,91,40,100.00,640.00,"64,000.00",2024-03-04
152,HRL,2024030405000285,91,69,130.00,640.00,"83,200.00",2024-03-04
153,HRL,2024030405000286,45,69,30.00,640.00,"19,200.00",2024-03-04
154,HRL,2024030405000290,53,51,20.00,639.00,"12,780.00",2024-03-04
155,HRL,2024030405000291,53,69,135.00,640.00,"86,400.00",2024-03-04
156,HRL,2024030405000292,82,69,705.00,640.00,"451,200.00",2024-03-04
157,HRL,2024030405000293,29,49,200.00,643.00,"128,600.00",2024-03-04
158,HRL,2024030405000294,29,22,20.00,643.00,"12,860.00",2024-03-04
159,HRL,2024030405000295,29,16,10.00,643.00,"6,430.00",2024-03-04
160,HRL,2024030405000296,29,49,20.00,643.00,"12,860.00",2024-03-04
161,HRL,2024030405000297,29,58,10.00,643.00,"6,430.00",2024-03-04
162,HRL,2024030405000298,29,26,10.00,643.00,"6,430.00",2024-03-04
163,HRL,2024030405000299,29,19,10.00,644.00,"6,440.00",2024-03-04
164,HRL,2024030405000300,29,41,25.00,645.00,"16,125.00",2024-03-04
165,HRL,2024030405000301,29,38,10.00,645.00,"6,450.00",2024-03-04
166,HRL,2024030405000302,29,41,20.00,645.00,"12,900.00",2024-03-04
167,HRL,2024030405000303,29,35,10.00,645.00,"6,450.00",2024-03-04
168,HRL,2024030405000304,29,41,10.00,645.00,"6,450.00",2024-03-04
169,HRL,2024030405000305,29,58,10.00,645.00,"6,450.00",2024-03-04
170,HRL,2024030405000306,29,50,500.00,648.00,"324,000.00",2024-03-04
171,HRL,2024030405000307,29,48,781.00,649.00,"506,869.00",2024-03-04
172,HRL,2024030405000308,29,41,525.00,650.00,"341,250.00",2024-03-04
173,HRL,2024030405000309,29,49,10.00,650.00,"6,500.00",2024-03-04
174,HRL,2024030405000310,29,89,100.00,650.00,"65,000.00",2024-03-04
175,HRL,2024030405000311,29,55,719.00,650.00,"467,350.00",2024-03-04
176,HRL,2024030405000312,82,37,500.00,640.00,"320,000.00",2024-03-04
177,HRL,2024030405000314,82,69,795.00,640.00,"508,800.00",2024-03-04
178,HRL,2024030405000315,5,69,124.00,640.00,"79,360.00",2024-03-04
179,HRL,2024030405000331,38,69,25.00,640.00,"16,000.00",2024-03-04
180,HRL,2024030405000333,35,69,56.00,640.00,"35,840.00",2024-03-04
181,HRL,2024030405000334,35,7,10.00,640.00,"6,400.00",2024-03-04
182,HRL,2024030405000335,35,21,34.00,640.00,"21,760.00",2024-03-04
183,HRL,2024030405000337,26,8,20.00,636.00,"12,720.00",2024-03-04
184,HRL,2024030405000346,40,8,50.00,638.00,"31,900.00",2024-03-04
185,HRL,2024030405000351,26,22,80.00,636.00,"50,880.00",2024-03-04
186,HRL,2024030405000352,46,22,86.00,635.00,"54,610.00",2024-03-04
187,HRL,2024030405000365,74,8,150.00,638.00,"95,700.00",2024-03-04
188,HRL,2024030405000366,74,21,550.00,640.00,"352,000.00",2024-03-04
189,HRL,2024030405000367,57,21,416.00,640.00,"266,240.00",2024-03-04
190,HRL,2024030405000368,57,35,10.00,640.00,"6,400.00",2024-03-04
191,HRL,2024030405000369,57,42,10.00,640.00,"6,400.00",2024-03-04
192,HRL,2024030405000371,57,26,65.00,640.00,"41,600.00",2024-03-04
193,HRL,2024030405000381,26,58,30.00,646.00,"19,380.00",2024-03-04
194,HRL,2024030405000382,26,59,30.00,646.90,"19,407.00",2024-03-04
195,HRL,2024030405000383,26,68,500.00,647.00,"323,500.00",2024-03-04
196,HRL,2024030405000384,26,77,240.00,648.00,"155,520.00",2024-03-04
197,HRL,2024030405000391,26,57,10.00,644.00,"6,440.00",2024-03-04
198,HRL,2024030405000393,26,58,10.00,644.00,"6,440.00",2024-03-04
199,HRL,2024030405000399,26,3,10.00,644.00,"6,440.00",2024-03-04
200,HRL,2024030405000402,26,6,20.00,644.00,"12,880.00",2024-03-04
201,HRL,2024030405000403,57,19,30.00,640.00,"19,200.00",2024-03-04
202,HRL,2024030405000408,6,6,10.00,644.00,"6,440.00",2024-03-04
203,HRL,2024030405000409,6,16,900.00,645.00,"580,500.00",2024-03-04
204,HRL,2024030405000410,6,43,90.00,646.00,"58,140.00",2024-03-04
205,HRL,2024030405000414,14,47,500.00,645.00,"322,500.00",2024-03-04
206,HRL,2024030405000415,14,38,100.00,645.00,"64,500.00",2024-03-04
207,HRL,2024030405000416,14,94,400.00,645.00,"258,000.00",2024-03-04
208,HRL,2024030405000417,57,94,469.00,640.00,"300,160.00",2024-03-04
209,HRL,2024030405000418,34,94,230.00,640.00,"147,200.00",2024-03-04
210,HRL,2024030405000419,18,94,500.00,640.00,"320,000.00",2024-03-04
211,HRL,2024030405000420,47,94,300.00,640.00,"192,000.00",2024-03-04
212,HRL,2024030405000421,59,94,500.00,640.00,"320,000.00",2024-03-04
213,HRL,2024030405000422,51,94,25.00,638.00,"15,950.00",2024-03-04
214,HRL,2024030405000423,13,94,20.00,638.00,"12,760.00",2024-03-04
215,HRL,2024030405000424,46,94,114.00,635.00,"72,390.00",2024-03-04
216,HRL,2024030405000425,26,94,50.00,635.00,"31,750.00",2024-03-04
217,HRL,2024030405000426,50,94,100.00,630.20,"63,020.00",2024-03-04
218,HRL,2024030405000427,34,94,100.00,630.00,"63,000.00",2024-03-04
219,HRL,2024030405000428,49,94,10.00,630.00,"6,300.00",2024-03-04
220,HRL,2024030405000429,56,94,182.00,622.50,"113,295.00",2024-03-04
221,HRL,2024030405000431,56,83,103.00,622.50,"64,117.50",2024-03-04
222,HRL,2024030405000432,57,83,500.00,622.10,"311,050.00",2024-03-04
223,HRL,2024030405000433,34,83,200.00,622.00,"124,400.00",2024-03-04
224,HRL,2024030405000434,44,83,"1,197.00",622.00,"744,534.00",2024-03-04
