SN,Symbol,Transaction No.,Buyer Broker,Seller Broker,Share Quantity,Rate(Rs),Amount(Rs),Traded Date
163,HRL,2024030305000285,17,34,28.00,599.30,"16,780.40",2024-03-03
164,HRL,2024030305000287,17,49,10.00,599.30,"5,993.00",2024-03-03
165,HRL,2024030305000291,48,49,10.00,600.00,"6,000.00",2024-03-03
166,HRL,2024030305000292,48,48,8.00,600.00,"4,800.00",2024-03-03
167,HRL,2024030305000294,17,21,80.00,599.30,"47,944.00",2024-03-03
168,HRL,2024030305000295,33,26,20.00,600.00,"12,000.00",2024-03-03
169,HRL,2024030305000296,48,58,10.00,600.00,"6,000.00",2024-03-03
170,HRL,2024030305000298,48,58,10.00,600.00,"6,000.00",2024-03-03
171,HRL,2024030305000299,48,41,10.00,600.00,"6,000.00",2024-03-03
172,HRL,2024030305000301,48,47,10.00,600.00,"6,000.00",2024-03-03
173,HRL,2024030305000303,17,58,10.00,599.30,"5,993.00",2024-03-03
174,HRL,2024030305000305,43,45,10.00,600.00,"6,000.00",2024-03-03
175,HRL,2024030305000306,43,29,5.00,600.00,"3,000.00",2024-03-03
176,HRL,2024030305000307,53,38,20.00,599.40,"11,988.00",2024-03-03
177,HRL,2024030305000319,14,58,10.00,599.50,"5,995.00",2024-03-03
178,HRL,2024030305000320,28,29,20.00,600.00,"12,000.00",2024-03-03
179,HRL,2024030305000321,28,52,45.00,600.00,"27,000.00",2024-03-03
180,HRL,2024030305000322,28,43,10.00,600.00,"6,000.00",2024-03-03
181,HRL,2024030305000323,28,38,10.00,600.00,"6,000.00",2024-03-03
182,HRL,2024030305000324,28,16,10.00,600.00,"6,000.00",2024-03-03
183,HRL,2024030305000325,14,42,100.00,599.50,"59,950.00",2024-03-03
184,HRL,2024030305000326,14,58,10.00,599.50,"5,995.00",2024-03-03
185,HRL,2024030305000329,58,26,20.00,600.00,"12,000.00",2024-03-03
186,HRL,2024030305000330,58,21,10.00,600.00,"6,000.00",2024-03-03
187,HRL,2024030305000332,14,48,20.00,599.50,"11,990.00",2024-03-03
188,HRL,2024030305000334,14,43,10.00,599.50,"5,995.00",2024-03-03
189,HRL,2024030305000336,14,45,10.00,599.50,"5,995.00",2024-03-03
190,HRL,2024030305000337,14,58,10.00,599.50,"5,995.00",2024-03-03
191,HRL,2024030305000339,42,43,10.00,599.60,"5,996.00",2024-03-03
192,HRL,2024030305000340,42,52,10.00,599.60,"5,996.00",2024-03-03
193,HRL,2024030305000342,42,42,10.00,599.60,"5,996.00",2024-03-03
194,HRL,2024030305000344,42,58,20.00,599.60,"11,992.00",2024-03-03
195,HRL,2024030305000347,39,62,10.00,599.60,"5,996.00",2024-03-03
196,HRL,2024030305000348,39,58,10.00,600.00,"6,000.00",2024-03-03
197,HRL,2024030305000349,39,41,10.00,600.00,"6,000.00",2024-03-03
198,HRL,2024030305000350,39,49,10.00,600.00,"6,000.00",2024-03-03
199,HRL,2024030305000351,39,52,20.00,600.00,"12,000.00",2024-03-03
200,HRL,2024030305000352,39,32,10.00,600.00,"6,000.00",2024-03-03
201,HRL,2024030305000353,39,49,10.00,600.00,"6,000.00",2024-03-03
202,HRL,2024030305000354,39,28,20.00,600.00,"12,000.00",2024-03-03
203,HRL,2024030305000355,14,14,30.00,599.50,"17,985.00",2024-03-03
204,HRL,2024030305000356,53,14,280.00,599.40,"167,832.00",2024-03-03
205,HRL,2024030305000357,17,14,190.00,599.30,"113,867.00",2024-03-03
206,HRL,2024030305000358,17,38,20.00,599.30,"11,986.00",2024-03-03
207,HRL,2024030305000361,17,17,10.00,599.30,"5,993.00",2024-03-03
208,HRL,2024030305000363,17,55,10.00,599.30,"5,993.00",2024-03-03
209,HRL,2024030305000364,17,45,10.00,599.30,"5,993.00",2024-03-03
210,HRL,2024030305000373,17,58,20.00,599.30,"11,986.00",2024-03-03
211,HRL,2024030305000374,17,4,10.00,599.30,"5,993.00",2024-03-03
212,HRL,2024030305000375,17,52,10.00,599.30,"5,993.00",2024-03-03
213,HRL,2024030305000376,17,62,20.00,599.30,"11,986.00",2024-03-03
214,HRL,2024030305000385,16,14,10.00,599.40,"5,994.00",2024-03-03
215,HRL,2024030305000386,17,22,10.00,599.30,"5,993.00",2024-03-03
216,HRL,2024030305000387,16,85,20.00,600.00,"12,000.00",2024-03-03
217,HRL,2024030305000388,17,53,10.00,599.30,"5,993.00",2024-03-03
218,HRL,2024030305000389,17,52,10.00,599.30,"5,993.00",2024-03-03
219,HRL,2024030305000390,32,49,26.00,600.00,"15,600.00",2024-03-03
220,HRL,2024030305000392,17,59,10.00,599.30,"5,993.00",2024-03-03
221,HRL,2024030305000397,17,42,22.00,599.30,"13,184.60",2024-03-03
222,HRL,2024030305000399,33,42,158.00,599.30,"94,689.40",2024-03-03
223,HRL,2024030305000400,33,49,44.00,600.00,"26,400.00",2024-03-03
224,HRL,2024030305000401,33,85,20.00,600.00,"12,000.00",2024-03-03
225,HRL,2024030305000402,33,7,10.00,600.00,"6,000.00",2024-03-03
226,HRL,2024030305000403,33,85,20.00,600.00,"12,000.00",2024-03-03
227,HRL,2024030305000404,33,38,10.00,600.00,"6,000.00",2024-03-03
228,HRL,2024030305000405,33,49,30.00,600.00,"18,000.00",2024-03-03
229,HRL,2024030305000406,33,45,10.00,600.00,"6,000.00",2024-03-03
230,HRL,2024030305000407,33,49,50.00,600.00,"30,000.00",2024-03-03
231,HRL,2024030305000408,33,16,10.00,600.00,"6,000.00",2024-03-03
232,HRL,2024030305000409,33,39,30.00,600.00,"18,000.00",2024-03-03
233,HRL,2024030305000410,33,25,10.00,600.00,"6,000.00",2024-03-03
234,HRL,2024030305000411,33,42,20.00,600.00,"12,000.00",2024-03-03
235,HRL,2024030305000412,33,49,10.00,600.00,"6,000.00",2024-03-03
236,HRL,2024030305000413,33,41,10.00,600.00,"6,000.00",2024-03-03
237,HRL,2024030305000414,33,58,15.00,600.00,"9,000.00",2024-03-03
238,HRL,2024030305000415,33,44,40.00,600.00,"24,000.00",2024-03-03
239,HRL,2024030305000417,61,58,94.00,600.00,"56,400.00",2024-03-03
240,HRL,2024030305000419,61,59,10.00,600.00,"6,000.00",2024-03-03
241,HRL,2024030305000423,58,56,10.00,600.50,"6,005.00",2024-03-03
242,HRL,2024030305000424,61,44,20.00,600.00,"12,000.00",2024-03-03
243,HRL,2024030305000425,61,21,40.00,600.00,"24,000.00",2024-03-03
244,HRL,2024030305000426,61,58,10.00,600.00,"6,000.00",2024-03-03
245,HRL,2024030305000427,61,58,10.00,600.00,"6,000.00",2024-03-03
246,HRL,2024030305000428,61,58,30.00,600.00,"18,000.00",2024-03-03
247,HRL,2024030305000429,61,58,10.00,600.00,"6,000.00",2024-03-03
248,HRL,2024030305000430,53,56,10.00,600.50,"6,005.00",2024-03-03
249,HRL,2024030305000433,53,58,15.00,600.50,"9,007.50",2024-03-03
250,HRL,2024030305000440,61,41,10.00,600.00,"6,000.00",2024-03-03
251,HRL,2024030305000446,61,47,30.00,600.00,"18,000.00",2024-03-03
252,HRL,2024030305000447,61,16,20.00,600.00,"12,000.00",2024-03-03
253,HRL,2024030305000449,61,16,10.00,600.00,"6,000.00",2024-03-03
254,HRL,2024030305000450,61,38,10.00,600.00,"6,000.00",2024-03-03
255,HRL,2024030305000453,61,43,20.00,600.00,"12,000.00",2024-03-03
256,HRL,2024030305000454,61,57,30.00,600.00,"18,000.00",2024-03-03
257,HRL,2024030305000455,61,41,10.00,600.00,"6,000.00",2024-03-03
258,HRL,2024030305000457,19,21,30.00,600.90,"18,027.00",2024-03-03
259,HRL,2024030305000458,19,7,10.00,600.90,"6,009.00",2024-03-03
260,HRL,2024030305000459,61,36,10.00,600.00,"6,000.00",2024-03-03
261,HRL,2024030305000460,33,32,10.00,600.90,"6,009.00",2024-03-03
262,HRL,2024030305000463,33,81,10.00,600.90,"6,009.00",2024-03-03
263,HRL,2024030305000464,48,81,72.00,600.10,"43,207.20",2024-03-03
264,HRL,2024030305000465,61,81,126.00,600.00,"75,600.00",2024-03-03
265,HRL,2024030305000466,34,81,292.00,600.00,"175,200.00",2024-03-03
266,HRL,2024030305000468,34,39,10.00,600.00,"6,000.00",2024-03-03
267,HRL,2024030305000469,34,58,10.00,600.00,"6,000.00",2024-03-03
268,HRL,2024030305000470,33,42,10.00,601.00,"6,010.00",2024-03-03
269,HRL,2024030305000471,33,11,10.00,601.00,"6,010.00",2024-03-03
270,HRL,2024030305000472,34,65,88.00,600.00,"52,800.00",2024-03-03
271,HRL,2024030305000473,42,65,12.00,600.00,"7,200.00",2024-03-03
272,HRL,2024030305000474,42,41,18.00,600.00,"10,800.00",2024-03-03
273,HRL,2024030305000475,21,41,12.00,600.00,"7,200.00",2024-03-03
274,HRL,2024030305000476,16,58,20.00,600.00,"12,000.00",2024-03-03
275,HRL,2024030305000477,16,49,10.00,600.00,"6,000.00",2024-03-03
276,HRL,2024030305000478,16,49,10.00,600.00,"6,000.00",2024-03-03
277,HRL,2024030305000479,16,58,5.00,600.00,"3,000.00",2024-03-03
278,HRL,2024030305000483,48,57,10.00,600.00,"6,000.00",2024-03-03
279,HRL,2024030305000489,16,58,20.00,599.40,"11,988.00",2024-03-03
280,HRL,2024030305000490,21,58,10.00,599.20,"5,992.00",2024-03-03
281,HRL,2024030305000491,45,49,10.00,600.00,"6,000.00",2024-03-03
282,HRL,2024030305000492,1,26,50.00,599.10,"29,955.00",2024-03-03
283,HRL,2024030305000493,57,26,50.00,599.10,"29,955.00",2024-03-03
284,HRL,2024030305000495,57,44,20.00,599.10,"11,982.00",2024-03-03
285,HRL,2024030305000499,57,26,10.00,599.10,"5,991.00",2024-03-03
286,HRL,2024030305000500,48,91,160.00,600.00,"96,000.00",2024-03-03
287,HRL,2024030305000501,48,38,10.00,600.00,"6,000.00",2024-03-03
288,HRL,2024030305000502,48,3,507.00,600.00,"304,200.00",2024-03-03
289,HRL,2024030305000503,48,57,10.00,600.00,"6,000.00",2024-03-03
290,HRL,2024030305000504,48,22,10.00,600.00,"6,000.00",2024-03-03
291,HRL,2024030305000505,48,58,20.00,600.00,"12,000.00",2024-03-03
292,HRL,2024030305000506,48,59,20.00,600.00,"12,000.00",2024-03-03
293,HRL,2024030305000507,48,54,10.00,600.00,"6,000.00",2024-03-03
294,HRL,2024030305000510,48,45,10.00,599.20,"5,992.00",2024-03-03
295,HRL,2024030305000515,13,42,10.00,600.00,"6,000.00",2024-03-03
296,HRL,2024030305000521,8,49,10.00,600.00,"6,000.00",2024-03-03
297,HRL,2024030305000527,45,58,10.00,600.00,"6,000.00",2024-03-03
298,HRL,2024030305000528,36,45,10.00,599.30,"5,993.00",2024-03-03
299,HRL,2024030305000529,29,4,300.00,599.40,"179,820.00",2024-03-03
300,HRL,2024030305000530,36,4,90.00,599.30,"53,937.00",2024-03-03
301,HRL,2024030305000531,26,4,50.00,599.30,"29,965.00",2024-03-03
302,HRL,2024030305000532,34,4,50.00,599.30,"29,965.00",2024-03-03
303,HRL,2024030305000534,34,6,10.00,599.30,"5,993.00",2024-03-03
304,HRL,2024030305000535,34,58,10.00,599.30,"5,993.00",2024-03-03
305,HRL,2024030305000536,34,70,30.00,599.30,"17,979.00",2024-03-03
306,HRL,2024030305000539,56,52,10.00,599.30,"5,993.00",2024-03-03
307,HRL,2024030305000540,56,58,10.00,599.30,"5,993.00",2024-03-03
308,HRL,2024030305000543,56,49,10.00,599.30,"5,993.00",2024-03-03
309,HRL,2024030305000545,56,7,10.00,599.30,"5,993.00",2024-03-03
310,HRL,2024030305000551,56,58,10.00,599.30,"5,993.00",2024-03-03
311,HRL,2024030305000557,29,58,10.00,599.30,"5,993.00",2024-03-03
312,HRL,2024030305000561,29,85,20.00,599.30,"11,986.00",2024-03-03
313,HRL,2024030305000562,13,58,20.00,599.50,"11,990.00",2024-03-03
314,HRL,2024030305000563,29,58,80.00,599.30,"47,944.00",2024-03-03
315,HRL,2024030305000566,52,81,10.00,599.90,"5,999.00",2024-03-03
316,HRL,2024030305000567,33,81,20.00,599.90,"11,998.00",2024-03-03
317,HRL,2024030305000569,19,81,160.00,599.90,"95,984.00",2024-03-03
318,HRL,2024030305000573,42,38,10.00,599.50,"5,995.00",2024-03-03
319,HRL,2024030305000574,59,38,10.00,599.50,"5,995.00",2024-03-03
320,HRL,2024030305000575,56,43,50.00,600.00,"30,000.00",2024-03-03
321,HRL,2024030305000576,56,53,10.00,600.00,"6,000.00",2024-03-03
322,HRL,2024030305000577,56,22,10.00,600.00,"6,000.00",2024-03-03
323,HRL,2024030305000578,56,55,30.00,600.00,"18,000.00",2024-03-03
324,HRL,2024030305000579,56,14,10.00,600.00,"6,000.00",2024-03-03
325,HRL,2024030305000580,56,38,10.00,600.00,"6,000.00",2024-03-03
326,HRL,2024030305000581,4,4,50.00,599.90,"29,995.00",2024-03-03
327,HRL,2024030305000583,58,4,50.00,599.90,"29,995.00",2024-03-03
328,HRL,2024030305000584,58,32,20.00,599.90,"11,998.00",2024-03-03
329,HRL,2024030305000585,58,85,20.00,600.00,"12,000.00",2024-03-03
330,HRL,2024030305000586,40,58,20.00,600.00,"12,000.00",2024-03-03
331,HRL,2024030305000587,40,38,90.00,600.00,"54,000.00",2024-03-03
332,HRL,2024030305000588,40,35,10.00,600.00,"6,000.00",2024-03-03
333,HRL,2024030305000589,40,49,10.00,600.00,"6,000.00",2024-03-03
334,HRL,2024030305000590,40,54,10.00,600.00,"6,000.00",2024-03-03
335,HRL,2024030305000591,40,16,10.00,600.00,"6,000.00",2024-03-03
336,HRL,2024030305000592,40,38,30.00,600.00,"18,000.00",2024-03-03
337,HRL,2024030305000593,40,16,20.00,600.00,"12,000.00",2024-03-03
338,HRL,2024030305000594,40,59,10.00,600.00,"6,000.00",2024-03-03
339,HRL,2024030305000595,40,57,10.00,600.00,"6,000.00",2024-03-03
340,HRL,2024030305000596,40,58,40.00,600.00,"24,000.00",2024-03-03
341,HRL,2024030305000597,40,85,20.00,600.00,"12,000.00",2024-03-03
342,HRL,2024030305000598,40,38,10.00,600.00,"6,000.00",2024-03-03
343,HRL,2024030305000599,40,35,40.00,600.00,"24,000.00",2024-03-03
344,HRL,2024030305000600,6,45,10.00,600.10,"6,001.00",2024-03-03
345,HRL,2024030305000601,6,20,50.00,600.90,"30,045.00",2024-03-03
346,HRL,2024030305000602,6,85,20.00,601.00,"12,020.00",2024-03-03
347,HRL,2024030305000603,6,85,20.00,601.00,"12,020.00",2024-03-03
348,HRL,2024030305000604,40,53,10.00,600.00,"6,000.00",2024-03-03
349,HRL,2024030305000609,40,56,15.00,600.00,"9,000.00",2024-03-03
350,HRL,2024030305000610,25,56,10.00,600.00,"6,000.00",2024-03-03
351,HRL,2024030305000611,25,58,10.00,600.00,"6,000.00",2024-03-03
352,HRL,2024030305000612,4,58,50.00,600.00,"30,000.00",2024-03-03
353,HRL,2024030305000613,45,58,35.00,600.00,"21,000.00",2024-03-03
354,HRL,2024030305000614,45,56,5.00,600.00,"3,000.00",2024-03-03
355,HRL,2024030305000616,57,56,10.00,599.90,"5,999.00",2024-03-03
