SN,Symbol,Transaction No.,Buyer Broker,Seller Broker,Share Quantity,Rate(Rs),Amount(Rs),Traded Date
26,HRL,2024040705000086,17,46,20.00,594.30,"11,886.00",2024-04-07
27,HRL,2024040705000088,17,34,10.00,594.30,"5,943.00",2024-04-07
28,HRL,2024040705000089,17,46,120.00,594.30,"71,316.00",2024-04-07
29,HRL,2024040705000090,17,56,10.00,594.30,"5,943.00",2024-04-07
30,HRL,2024040705000091,17,29,20.00,594.30,"11,886.00",2024-04-07
31,HRL,2024040705000092,68,58,10.00,594.50,"5,945.00",2024-04-07
32,HRL,2024040705000093,68,29,10.00,594.50,"5,945.00",2024-04-07
33,HRL,2024040705000099,68,45,30.00,594.50,"17,835.00",2024-04-07
34,HRL,2024040705000100,11,45,30.00,594.60,"17,838.00",2024-04-07
35,HRL,2024040705000102,1,34,11.00,594.90,"6,543.90",2024-04-07
36,HRL,2024040705000106,68,45,10.00,595.00,"5,950.00",2024-04-07
37,HRL,2024040705000107,68,58,10.00,595.00,"5,950.00",2024-04-07
38,HRL,2024040705000108,68,58,10.00,595.00,"5,950.00",2024-04-07
39,HRL,2024040705000109,68,26,20.00,595.00,"11,900.00",2024-04-07
40,HRL,2024040705000110,68,58,20.00,595.00,"11,900.00",2024-04-07
41,HRL,2024040705000111,68,35,10.00,595.00,"5,950.00",2024-04-07
42,HRL,2024040705000112,68,49,10.00,595.00,"5,950.00",2024-04-07
43,HRL,2024040705000113,68,34,10.00,595.00,"5,950.00",2024-04-07
44,HRL,2024040705000114,68,38,45.00,595.00,"26,775.00",2024-04-07
45,HRL,2024040705000115,11,38,140.00,594.60,"83,244.00",2024-04-07
46,HRL,2024040705000116,45,38,20.00,594.50,"11,890.00",2024-04-07
47,HRL,2024040705000117,17,38,115.00,594.30,"68,344.50",2024-04-07
48,HRL,2024040705000120,17,58,10.00,594.30,"5,943.00",2024-04-07
49,HRL,2024040705000121,17,58,10.00,594.30,"5,943.00",2024-04-07
50,HRL,2024040705000125,17,52,275.00,594.30,"163,432.50",2024-04-07
51,HRL,2024040705000126,4,58,10.00,594.60,"5,946.00",2024-04-07
52,HRL,2024040705000127,4,58,10.00,594.90,"5,949.00",2024-04-07
53,HRL,2024040705000128,4,26,20.00,595.00,"11,900.00",2024-04-07
54,HRL,2024040705000129,4,38,20.00,595.00,"11,900.00",2024-04-07
55,HRL,2024040705000133,4,56,10.00,595.00,"5,950.00",2024-04-07
56,HRL,2024040705000134,4,34,10.00,595.00,"5,950.00",2024-04-07
57,HRL,2024040705000135,4,62,20.00,595.00,"11,900.00",2024-04-07
58,HRL,2024040705000136,4,1,400.00,595.00,"238,000.00",2024-04-07
59,HRL,2024040705000138,4,38,30.00,595.00,"17,850.00",2024-04-07
60,HRL,2024040705000139,4,58,10.00,595.00,"5,950.00",2024-04-07
61,HRL,2024040705000145,4,43,10.00,595.00,"5,950.00",2024-04-07
62,HRL,2024040705000146,4,52,20.00,595.00,"11,900.00",2024-04-07
63,HRL,2024040705000147,4,1,10.00,595.00,"5,950.00",2024-04-07
64,HRL,2024040705000148,4,43,10.00,595.00,"5,950.00",2024-04-07
65,HRL,2024040705000149,4,34,10.00,595.00,"5,950.00",2024-04-07
66,HRL,2024040705000150,50,21,30.00,596.00,"17,880.00",2024-04-07
67,HRL,2024040705000151,50,55,10.00,596.00,"5,960.00",2024-04-07
68,HRL,2024040705000153,4,58,10.00,595.00,"5,950.00",2024-04-07
69,HRL,2024040705000154,4,45,10.00,595.00,"5,950.00",2024-04-07
70,HRL,2024040705000155,35,59,10.00,596.90,"5,969.00",2024-04-07
71,HRL,2024040705000156,35,33,10.00,597.00,"5,970.00",2024-04-07
72,HRL,2024040705000158,4,13,30.00,595.00,"17,850.00",2024-04-07
73,HRL,2024040705000159,4,43,10.00,595.00,"5,950.00",2024-04-07
74,HRL,2024040705000160,4,38,10.00,595.00,"5,950.00",2024-04-07
75,HRL,2024040705000163,4,38,20.00,595.00,"11,900.00",2024-04-07
76,HRL,2024040705000164,4,41,19.00,595.00,"11,305.00",2024-04-07
77,HRL,2024040705000165,4,43,10.00,595.00,"5,950.00",2024-04-07
78,HRL,2024040705000169,4,35,10.00,595.00,"5,950.00",2024-04-07
79,HRL,2024040705000170,4,36,10.00,595.00,"5,950.00",2024-04-07
80,HRL,2024040705000178,51,41,20.00,595.20,"11,904.00",2024-04-07
81,HRL,2024040705000179,51,58,10.00,595.20,"5,952.00",2024-04-07
82,HRL,2024040705000180,51,49,70.00,595.20,"41,664.00",2024-04-07
83,HRL,2024040705000181,4,49,61.00,595.00,"36,295.00",2024-04-07
84,HRL,2024040705000182,17,49,210.00,595.00,"124,950.00",2024-04-07
85,HRL,2024040705000183,28,49,100.00,595.00,"59,500.00",2024-04-07
86,HRL,2024040705000184,71,49,50.00,595.00,"29,750.00",2024-04-07
87,HRL,2024040705000185,34,49,50.00,595.00,"29,750.00",2024-04-07
88,HRL,2024040705000186,8,49,10.00,595.00,"5,950.00",2024-04-07
89,HRL,2024040705000187,18,49,20.00,595.00,"11,900.00",2024-04-07
90,HRL,2024040705000188,38,49,20.00,595.00,"11,900.00",2024-04-07
91,HRL,2024040705000191,58,49,10.00,595.00,"5,950.00",2024-04-07
92,HRL,2024040705000194,3,49,100.00,595.00,"59,500.00",2024-04-07
93,HRL,2024040705000195,62,58,10.00,594.30,"5,943.00",2024-04-07
94,HRL,2024040705000196,62,58,10.00,594.30,"5,943.00",2024-04-07
95,HRL,2024040705000197,34,49,299.00,595.00,"177,905.00",2024-04-07
96,HRL,2024040705000198,34,38,10.00,595.00,"5,950.00",2024-04-07
97,HRL,2024040705000199,34,38,10.00,595.00,"5,950.00",2024-04-07
98,HRL,2024040705000202,34,38,170.00,595.00,"101,150.00",2024-04-07
99,HRL,2024040705000205,34,58,10.00,595.00,"5,950.00",2024-04-07
100,HRL,2024040705000215,62,45,10.00,594.30,"5,943.00",2024-04-07
101,HRL,2024040705000217,8,49,10.00,595.00,"5,950.00",2024-04-07
102,HRL,2024040705000218,8,49,10.00,595.00,"5,950.00",2024-04-07
103,HRL,2024040705000220,34,57,10.00,596.90,"5,969.00",2024-04-07
104,HRL,2024040705000226,50,26,20.00,596.00,"11,920.00",2024-04-07
105,HRL,2024040705000227,62,57,30.00,596.90,"17,907.00",2024-04-07
106,HRL,2024040705000229,50,53,10.00,596.00,"5,960.00",2024-04-07
107,HRL,2024040705000236,38,33,20.00,597.00,"11,940.00",2024-04-07
108,HRL,2024040705000237,38,18,10.00,597.00,"5,970.00",2024-04-07
109,HRL,2024040705000238,50,45,10.00,596.00,"5,960.00",2024-04-07
110,HRL,2024040705000239,50,58,10.00,596.00,"5,960.00",2024-04-07
111,HRL,2024040705000240,34,18,30.00,597.00,"17,910.00",2024-04-07
112,HRL,2024040705000241,50,38,10.00,596.00,"5,960.00",2024-04-07
113,HRL,2024040705000244,50,42,50.00,596.00,"29,800.00",2024-04-07
114,HRL,2024040705000245,50,43,90.00,596.00,"53,640.00",2024-04-07
115,HRL,2024040705000250,45,49,10.00,594.00,"5,940.00",2024-04-07
116,HRL,2024040705000254,45,38,10.00,594.00,"5,940.00",2024-04-07
117,HRL,2024040705000257,49,34,10.00,594.00,"5,940.00",2024-04-07
118,HRL,2024040705000258,49,38,10.00,594.00,"5,940.00",2024-04-07
119,HRL,2024040705000259,49,45,10.00,594.00,"5,940.00",2024-04-07
120,HRL,2024040705000263,49,58,10.00,594.00,"5,940.00",2024-04-07
121,HRL,2024040705000265,57,6,20.00,595.00,"11,900.00",2024-04-07
122,HRL,2024040705000273,29,6,10.00,595.00,"5,950.00",2024-04-07
123,HRL,2024040705000274,29,14,10.00,595.00,"5,950.00",2024-04-07
124,HRL,2024040705000275,29,21,30.00,595.00,"17,850.00",2024-04-07
125,HRL,2024040705000276,29,58,10.00,595.00,"5,950.00",2024-04-07
126,HRL,2024040705000277,29,43,10.00,596.00,"5,960.00",2024-04-07
127,HRL,2024040705000278,29,48,30.00,596.00,"17,880.00",2024-04-07
128,HRL,2024040705000279,29,29,20.00,596.00,"11,920.00",2024-04-07
129,HRL,2024040705000280,29,42,30.00,596.00,"17,880.00",2024-04-07
130,HRL,2024040705000281,29,6,40.00,596.00,"23,840.00",2024-04-07
131,HRL,2024040705000282,29,42,10.00,596.00,"5,960.00",2024-04-07
132,HRL,2024040705000284,50,42,10.00,596.00,"5,960.00",2024-04-07
133,HRL,2024040705000286,6,42,10.00,596.00,"5,960.00",2024-04-07
134,HRL,2024040705000287,55,19,10.00,596.00,"5,960.00",2024-04-07
135,HRL,2024040705000288,6,19,60.00,596.00,"35,760.00",2024-04-07
136,HRL,2024040705000293,51,56,10.00,594.10,"5,941.00",2024-04-07
137,HRL,2024040705000294,49,34,10.00,594.00,"5,940.00",2024-04-07
138,HRL,2024040705000295,47,58,10.00,594.00,"5,940.00",2024-04-07
139,HRL,2024040705000296,47,40,10.00,594.00,"5,940.00",2024-04-07
140,HRL,2024040705000297,47,54,10.00,594.00,"5,940.00",2024-04-07
141,HRL,2024040705000299,47,52,10.00,594.00,"5,940.00",2024-04-07
142,HRL,2024040705000302,47,37,10.00,594.00,"5,940.00",2024-04-07
143,HRL,2024040705000303,52,38,10.00,593.00,"5,930.00",2024-04-07
144,HRL,2024040705000304,76,46,10.00,594.00,"5,940.00",2024-04-07
145,HRL,2024040705000305,76,48,10.00,594.50,"5,945.00",2024-04-07
146,HRL,2024040705000311,52,6,10.00,593.00,"5,930.00",2024-04-07
147,HRL,2024040705000312,52,38,20.00,593.00,"11,860.00",2024-04-07
148,HRL,2024040705000316,52,56,10.00,593.00,"5,930.00",2024-04-07
149,HRL,2024040705000317,11,56,10.00,592.60,"5,926.00",2024-04-07
150,HRL,2024040705000325,11,58,30.00,592.60,"17,778.00",2024-04-07
151,HRL,2024040705000332,50,55,10.00,593.00,"5,930.00",2024-04-07
152,HRL,2024040705000340,11,34,10.00,592.60,"5,926.00",2024-04-07
153,HRL,2024040705000341,11,38,10.00,592.60,"5,926.00",2024-04-07
154,HRL,2024040705000342,11,35,20.00,592.60,"11,852.00",2024-04-07
155,HRL,2024040705000344,45,34,10.00,593.10,"5,931.00",2024-04-07
156,HRL,2024040705000345,11,34,10.00,592.60,"5,926.00",2024-04-07
157,HRL,2024040705000349,11,45,10.00,592.60,"5,926.00",2024-04-07
158,HRL,2024040705000357,45,49,30.00,592.50,"17,775.00",2024-04-07
159,HRL,2024040705000360,76,32,10.00,592.30,"5,923.00",2024-04-07
160,HRL,2024040705000363,76,28,40.00,592.30,"23,692.00",2024-04-07
161,HRL,2024040705000366,33,56,20.00,592.30,"11,846.00",2024-04-07
162,HRL,2024040705000367,33,57,20.00,592.30,"11,846.00",2024-04-07
163,HRL,2024040705000368,33,47,10.00,592.30,"5,923.00",2024-04-07
164,HRL,2024040705000370,33,54,10.00,592.30,"5,923.00",2024-04-07
165,HRL,2024040705000371,45,58,10.00,592.40,"5,924.00",2024-04-07
166,HRL,2024040705000374,45,45,10.00,592.40,"5,924.00",2024-04-07
167,HRL,2024040705000379,45,58,10.00,592.40,"5,924.00",2024-04-07
168,HRL,2024040705000380,45,58,10.00,592.40,"5,924.00",2024-04-07
169,HRL,2024040705000381,45,35,10.00,592.40,"5,924.00",2024-04-07
170,HRL,2024040705000383,33,38,20.00,592.30,"11,846.00",2024-04-07
171,HRL,2024040705000384,33,87,150.00,592.30,"88,845.00",2024-04-07
172,HRL,2024040705000396,4,58,10.00,593.00,"5,930.00",2024-04-07
173,HRL,2024040705000397,4,51,30.00,593.00,"17,790.00",2024-04-07
174,HRL,2024040705000398,4,45,20.00,593.00,"11,860.00",2024-04-07
175,HRL,2024040705000399,4,35,10.00,593.00,"5,930.00",2024-04-07
176,HRL,2024040705000400,4,34,10.00,593.00,"5,930.00",2024-04-07
177,HRL,2024040705000401,4,41,10.00,593.00,"5,930.00",2024-04-07
178,HRL,2024040705000402,4,42,10.00,593.00,"5,930.00",2024-04-07
179,HRL,2024040705000403,4,38,10.00,593.00,"5,930.00",2024-04-07
180,HRL,2024040705000404,4,8,10.00,593.00,"5,930.00",2024-04-07
181,HRL,2024040705000407,4,7,10.00,593.00,"5,930.00",2024-04-07
182,HRL,2024040705000409,45,38,20.00,593.20,"11,864.00",2024-04-07
183,HRL,2024040705000410,45,38,20.00,593.20,"11,864.00",2024-04-07
184,HRL,2024040705000413,45,7,10.00,593.20,"5,932.00",2024-04-07
185,HRL,2024040705000416,4,35,10.00,593.00,"5,930.00",2024-04-07
186,HRL,2024040705000417,4,6,10.00,593.00,"5,930.00",2024-04-07
187,HRL,2024040705000418,4,38,20.00,593.00,"11,860.00",2024-04-07
188,HRL,2024040705000420,4,58,10.00,593.00,"5,930.00",2024-04-07
189,HRL,2024040705000421,4,34,10.00,593.00,"5,930.00",2024-04-07
190,HRL,2024040705000424,4,59,10.00,593.00,"5,930.00",2024-04-07
191,HRL,2024040705000427,28,62,30.00,593.00,"17,790.00",2024-04-07
192,HRL,2024040705000429,28,38,10.00,593.00,"5,930.00",2024-04-07
193,HRL,2024040705000430,28,38,10.00,593.00,"5,930.00",2024-04-07
194,HRL,2024040705000431,28,33,10.00,593.00,"5,930.00",2024-04-07
195,HRL,2024040705000435,25,25,100.00,593.50,"59,350.00",2024-04-07
196,HRL,2024040705000436,28,38,10.00,593.00,"5,930.00",2024-04-07
197,HRL,2024040705000437,28,55,10.00,593.00,"5,930.00",2024-04-07
198,HRL,2024040705000438,28,16,150.00,593.00,"88,950.00",2024-04-07
199,HRL,2024040705000439,28,34,10.00,593.00,"5,930.00",2024-04-07
200,HRL,2024040705000440,28,56,10.00,593.00,"5,930.00",2024-04-07
201,HRL,2024040705000441,28,44,10.00,593.00,"5,930.00",2024-04-07
202,HRL,2024040705000447,45,55,10.00,593.10,"5,931.00",2024-04-07
203,HRL,2024040705000450,45,16,30.00,593.10,"17,793.00",2024-04-07
204,HRL,2024040705000451,28,59,10.00,593.00,"5,930.00",2024-04-07
205,HRL,2024040705000452,28,36,10.00,593.00,"5,930.00",2024-04-07
206,HRL,2024040705000454,28,94,10.00,593.00,"5,930.00",2024-04-07
207,HRL,2024040705000455,28,16,10.00,593.00,"5,930.00",2024-04-07
208,HRL,2024040705000463,18,63,15.00,592.30,"8,884.50",2024-04-07
209,HRL,2024040705000464,26,63,15.00,592.20,"8,883.00",2024-04-07
210,HRL,2024040705000469,26,50,205.00,592.20,"121,401.00",2024-04-07
211,HRL,2024040705000470,54,50,100.00,592.10,"59,210.00",2024-04-07
212,HRL,2024040705000471,45,50,95.00,592.00,"56,240.00",2024-04-07
213,HRL,2024040705000475,45,34,20.00,592.00,"11,840.00",2024-04-07
214,HRL,2024040705000477,45,58,10.00,592.00,"5,920.00",2024-04-07
215,HRL,2024040705000478,45,58,20.00,592.00,"11,840.00",2024-04-07
216,HRL,2024040705000479,45,52,10.00,592.00,"5,920.00",2024-04-07
217,HRL,2024040705000481,45,38,10.00,592.00,"5,920.00",2024-04-07
218,HRL,2024040705000483,45,4,20.00,592.00,"11,840.00",2024-04-07
219,HRL,2024040705000484,45,14,15.00,592.00,"8,880.00",2024-04-07
220,HRL,2024040705000485,4,14,12.00,592.00,"7,104.00",2024-04-07
221,HRL,2024040705000486,39,14,100.00,592.00,"59,200.00",2024-04-07
222,HRL,2024040705000487,34,38,10.00,591.20,"5,912.00",2024-04-07
223,HRL,2024040705000492,34,16,20.00,591.20,"11,824.00",2024-04-07
224,HRL,2024040705000493,34,14,70.00,591.20,"41,384.00",2024-04-07
225,HRL,2024040705000494,58,14,303.00,591.10,"179,103.30",2024-04-07
226,HRL,2024040705000497,58,16,10.00,591.10,"5,911.00",2024-04-07
227,HRL,2024040705000498,58,16,30.00,591.10,"17,733.00",2024-04-07
228,HRL,2024040705000499,58,58,10.00,591.10,"5,911.00",2024-04-07
229,HRL,2024040705000501,58,16,20.00,591.10,"11,822.00",2024-04-07
230,HRL,2024040705000502,58,16,30.00,591.10,"17,733.00",2024-04-07
231,HRL,2024040705000503,58,66,20.00,591.10,"11,822.00",2024-04-07
232,HRL,2024040705000504,58,16,10.00,591.10,"5,911.00",2024-04-07
233,HRL,2024040705000506,58,53,"1,000.00",591.10,"591,100.00",2024-04-07
234,HRL,2024040705000508,58,57,10.00,591.10,"5,911.00",2024-04-07
235,HRL,2024040705000509,58,59,10.00,591.10,"5,911.00",2024-04-07
236,HRL,2024040705000510,58,16,30.00,591.10,"17,733.00",2024-04-07
237,HRL,2024040705000511,58,48,50.00,591.10,"29,555.00",2024-04-07
238,HRL,2024040705000516,58,16,30.00,591.10,"17,733.00",2024-04-07
239,HRL,2024040705000518,58,58,10.00,591.10,"5,911.00",2024-04-07
240,HRL,2024040705000519,58,43,20.00,591.10,"11,822.00",2024-04-07
241,HRL,2024040705000523,58,16,30.00,591.10,"17,733.00",2024-04-07
242,HRL,2024040705000529,58,43,20.00,591.10,"11,822.00",2024-04-07
243,HRL,2024040705000530,58,17,10.00,591.10,"5,911.00",2024-04-07
244,HRL,2024040705000531,58,58,10.00,591.10,"5,911.00",2024-04-07
245,HRL,2024040705000534,58,58,40.00,591.10,"23,644.00",2024-04-07
246,HRL,2024040705000535,58,58,20.00,591.10,"11,822.00",2024-04-07
247,HRL,2024040705000536,58,53,277.00,591.10,"163,734.70",2024-04-07
248,HRL,2024040705000537,91,53,100.00,591.10,"59,110.00",2024-04-07
249,HRL,2024040705000538,17,53,500.00,591.10,"295,550.00",2024-04-07
250,HRL,2024040705000539,17,53,500.00,591.00,"295,500.00",2024-04-07
251,HRL,2024040705000540,49,53,123.00,591.00,"72,693.00",2024-04-07
252,HRL,2024040705000541,49,47,10.00,591.00,"5,910.00",2024-04-07
253,HRL,2024040705000542,49,49,20.00,591.00,"11,820.00",2024-04-07
254,HRL,2024040705000547,49,7,10.00,591.00,"5,910.00",2024-04-07
255,HRL,2024040705000564,49,38,10.00,591.00,"5,910.00",2024-04-07
256,HRL,2024040705000569,49,58,10.00,591.00,"5,910.00",2024-04-07
257,HRL,2024040705000571,49,44,20.00,591.00,"11,820.00",2024-04-07
258,HRL,2024040705000572,49,16,10.00,591.00,"5,910.00",2024-04-07
259,HRL,2024040705000573,49,49,40.00,591.00,"23,640.00",2024-04-07
260,HRL,2024040705000574,49,49,20.00,591.00,"11,820.00",2024-04-07
261,HRL,2024040705000578,49,55,10.00,591.00,"5,910.00",2024-04-07
262,HRL,2024040705000579,49,52,30.00,591.00,"17,730.00",2024-04-07
263,HRL,2024040705000580,49,16,10.00,591.00,"5,910.00",2024-04-07
264,HRL,2024040705000582,49,45,10.00,591.00,"5,910.00",2024-04-07
265,HRL,2024040705000583,49,39,20.00,591.00,"11,820.00",2024-04-07
266,HRL,2024040705000584,49,49,20.00,591.00,"11,820.00",2024-04-07
267,HRL,2024040705000588,49,58,127.00,591.00,"75,057.00",2024-04-07
268,HRL,2024040705000589,8,58,30.00,590.60,"17,718.00",2024-04-07
269,HRL,2024040705000590,51,58,40.00,590.20,"23,608.00",2024-04-07
270,HRL,2024040705000591,58,58,103.00,590.10,"60,780.30",2024-04-07
271,HRL,2024040705000597,58,41,150.00,590.10,"88,515.00",2024-04-07
272,HRL,2024040705000599,58,16,30.00,590.10,"17,703.00",2024-04-07
273,HRL,2024040705000602,58,16,50.00,590.10,"29,505.00",2024-04-07
274,HRL,2024040705000603,58,45,10.00,590.10,"5,901.00",2024-04-07
275,HRL,2024040705000604,58,16,30.00,590.10,"17,703.00",2024-04-07
276,HRL,2024040705000605,58,52,10.00,590.10,"5,901.00",2024-04-07
277,HRL,2024040705000607,58,53,10.00,590.10,"5,901.00",2024-04-07
278,HRL,2024040705000610,58,38,10.00,590.10,"5,901.00",2024-04-07
279,HRL,2024040705000611,58,58,10.00,590.10,"5,901.00",2024-04-07
280,HRL,2024040705000612,58,16,30.00,590.10,"17,703.00",2024-04-07
281,HRL,2024040705000614,17,16,30.00,590.20,"17,706.00",2024-04-07
282,HRL,2024040705000615,17,42,30.00,590.20,"17,706.00",2024-04-07
283,HRL,2024040705000616,17,45,10.00,590.20,"5,902.00",2024-04-07
284,HRL,2024040705000619,17,16,30.00,590.20,"17,706.00",2024-04-07
285,HRL,2024040705000620,17,1,10.00,590.20,"5,902.00",2024-04-07
286,HRL,2024040705000621,35,57,10.00,591.00,"5,910.00",2024-04-07
287,HRL,2024040705000622,17,16,30.00,590.20,"17,706.00",2024-04-07
288,HRL,2024040705000626,17,34,80.00,590.20,"47,216.00",2024-04-07
289,HRL,2024040705000628,56,42,20.00,591.00,"11,820.00",2024-04-07
290,HRL,2024040705000629,56,35,10.00,591.00,"5,910.00",2024-04-07
291,HRL,2024040705000630,56,52,10.00,591.00,"5,910.00",2024-04-07
292,HRL,2024040705000631,56,17,60.00,591.00,"35,460.00",2024-04-07
293,HRL,2024040705000632,56,55,10.00,591.00,"5,910.00",2024-04-07
294,HRL,2024040705000633,56,33,40.00,591.00,"23,640.00",2024-04-07
295,HRL,2024040705000634,56,50,20.00,591.00,"11,820.00",2024-04-07
296,HRL,2024040705000635,56,16,30.00,591.00,"17,730.00",2024-04-07
297,HRL,2024040705000638,56,49,10.00,591.00,"5,910.00",2024-04-07
298,HRL,2024040705000639,56,40,10.00,591.00,"5,910.00",2024-04-07
299,HRL,2024040705000640,56,38,10.00,591.00,"5,910.00",2024-04-07
300,HRL,2024040705000641,56,16,30.00,591.00,"17,730.00",2024-04-07
301,HRL,2024040705000642,56,50,20.00,591.00,"11,820.00",2024-04-07
302,HRL,2024040705000646,56,14,220.00,591.00,"130,020.00",2024-04-07
303,HRL,2024040705000647,17,48,10.00,590.20,"5,902.00",2024-04-07
304,HRL,2024040705000649,17,16,30.00,590.20,"17,706.00",2024-04-07
305,HRL,2024040705000650,17,57,20.00,590.20,"11,804.00",2024-04-07
306,HRL,2024040705000651,17,16,30.00,590.20,"17,706.00",2024-04-07
307,HRL,2024040705000653,17,16,20.00,590.20,"11,804.00",2024-04-07
308,HRL,2024040705000657,17,35,10.00,590.20,"5,902.00",2024-04-07
309,HRL,2024040705000659,17,58,130.00,590.20,"76,726.00",2024-04-07
310,HRL,2024040705000660,58,58,185.00,590.10,"109,168.50",2024-04-07
311,HRL,2024040705000661,58,45,10.00,590.10,"5,901.00",2024-04-07
312,HRL,2024040705000662,58,38,10.00,590.10,"5,901.00",2024-04-07
313,HRL,2024040705000668,58,49,10.00,591.00,"5,910.00",2024-04-07
314,HRL,2024040705000669,58,58,20.00,591.00,"11,820.00",2024-04-07
315,HRL,2024040705000671,58,16,30.00,591.00,"17,730.00",2024-04-07
316,HRL,2024040705000672,58,58,10.00,591.00,"5,910.00",2024-04-07
317,HRL,2024040705000673,58,16,10.00,591.00,"5,910.00",2024-04-07
318,HRL,2024040705000676,58,7,10.00,591.00,"5,910.00",2024-04-07
319,HRL,2024040705000678,70,56,20.00,591.10,"11,822.00",2024-04-07
320,HRL,2024040705000679,58,36,400.00,591.00,"236,400.00",2024-04-07
321,HRL,2024040705000682,58,36,20.00,591.00,"11,820.00",2024-04-07
322,HRL,2024040705000684,34,36,10.00,591.00,"5,910.00",2024-04-07
323,HRL,2024040705000685,36,58,10.00,590.20,"5,902.00",2024-04-07
324,HRL,2024040705000686,36,49,10.00,590.20,"5,902.00",2024-04-07
325,HRL,2024040705000691,36,51,10.00,590.20,"5,902.00",2024-04-07
326,HRL,2024040705000692,36,42,27.00,590.20,"15,935.40",2024-04-07
327,HRL,2024040705000693,36,45,10.00,590.20,"5,902.00",2024-04-07
328,HRL,2024040705000694,36,58,30.00,590.20,"17,706.00",2024-04-07
329,HRL,2024040705000695,49,49,10.00,590.20,"5,902.00",2024-04-07
330,HRL,2024040705000697,49,16,10.00,590.20,"5,902.00",2024-04-07
331,HRL,2024040705000701,49,34,30.00,590.20,"17,706.00",2024-04-07
332,HRL,2024040705000703,49,58,30.00,590.20,"17,706.00",2024-04-07
333,HRL,2024040705000706,49,50,20.00,590.20,"11,804.00",2024-04-07
334,HRL,2024040705000707,76,46,10.00,590.20,"5,902.00",2024-04-07
335,HRL,2024040705000709,76,45,10.00,590.20,"5,902.00",2024-04-07
336,HRL,2024040705000710,17,36,70.00,591.00,"41,370.00",2024-04-07
337,HRL,2024040705000711,76,16,10.00,590.20,"5,902.00",2024-04-07
338,HRL,2024040705000716,76,16,20.00,590.20,"11,804.00",2024-04-07
339,HRL,2024040705000717,39,16,10.00,590.20,"5,902.00",2024-04-07
340,HRL,2024040705000721,58,58,10.00,590.10,"5,901.00",2024-04-07
341,HRL,2024040705000722,58,3,10.00,590.10,"5,901.00",2024-04-07
342,HRL,2024040705000723,58,38,10.00,590.10,"5,901.00",2024-04-07
343,HRL,2024040705000724,6,16,10.00,590.20,"5,902.00",2024-04-07
344,HRL,2024040705000733,6,58,10.00,590.20,"5,902.00",2024-04-07
345,HRL,2024040705000734,6,62,10.00,590.20,"5,902.00",2024-04-07
346,HRL,2024040705000735,6,22,10.00,590.20,"5,902.00",2024-04-07
347,HRL,2024040705000737,6,58,10.00,590.20,"5,902.00",2024-04-07
348,HRL,2024040705000741,62,14,10.00,590.50,"5,905.00",2024-04-07
349,HRL,2024040705000742,62,32,10.00,591.00,"5,910.00",2024-04-07
350,HRL,2024040705000743,62,58,10.00,591.00,"5,910.00",2024-04-07
351,HRL,2024040705000744,62,19,10.00,591.00,"5,910.00",2024-04-07
352,HRL,2024040705000745,62,53,10.00,591.00,"5,910.00",2024-04-07
353,HRL,2024040705000746,62,32,60.00,591.00,"35,460.00",2024-04-07
354,HRL,2024040705000747,62,7,160.00,591.00,"94,560.00",2024-04-07
355,HRL,2024040705000748,62,38,10.00,591.00,"5,910.00",2024-04-07
